,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,5,178,17.8,1,0,18.2,25.0,0.9494999999999999,0.5,5,25.0,0.9305555555555556,0.5,12.0,0,920547524585,50,21.299904823303223,25.0,0.9523333333333334,0.5,19.0,1,700548276803,50,21.004515409469604,25.0,0.9594444444444443,0.5,22.0,2,660809573894,50,20.686805248260498,25.0,0.9385,0.5,15.0,3,508318502630,50,21.231655836105347,25.0,0.9666666666666666,0.5,23.0,4,233269661366,50,20.53934121131897,104.76222252845764,21.605064153671265
1,2,21,2.1,1,0,4.4,5.0,0.9194722222222224,0.1,5,6.0,0.9704166666666667,0.12,5.0,5,920547524585,50,15.812199354171753,4.0,0.8629166666666667,0.08,4.0,6,700548276803,50,20.922243356704712,4.0,0.9125,0.08,2.0,7,660809573894,50,19.330307006835938,5.0,0.9243055555555555,0.1,9.0,8,508318502630,50,17.9883770942688,6.0,0.9272222222222222,0.12,2.0,9,233269661366,50,17.262771606445312,91.31589841842651,21.0957510471344
2,5,72,7.2,1,0,19.2,20.0,0.9085555555555557,0.4,5,20.0,0.8746666666666666,0.4,18.0,10,920547524585,50,30.071915864944458,20.0,0.895888888888889,0.4,20.0,11,700548276803,50,28.418213605880737,20.0,0.9308333333333334,0.4,20.0,12,660809573894,50,27.12047266960144,20.0,0.8923888888888889,0.4,17.0,13,508318502630,50,28.96507740020752,20.0,0.9490000000000001,0.4,21.0,14,233269661366,50,25.75633454322815,140.3320140838623,30.24251365661621
3,8,133,13.3,1,0,25.0,39.2,0.9600972222222222,0.784,5,40.0,0.9742361111111111,0.8,26.0,15,920547524585,50,27.227486610412598,38.0,0.9324652777777778,0.76,25.0,16,700548276803,50,29.94775652885437,39.0,0.9689930555555556,0.78,28.0,17,660809573894,50,28.457343101501465,40.0,0.9697916666666667,0.8,21.0,18,508318502630,50,26.98255753517151,39.0,0.955,0.78,25.0,19,233269661366,50,27.82494020462036,140.4400839805603,30.122334241867065
4,1,66,6.6,1,0,2.4,4.0,0.9407222222222222,0.08,5,4.0,0.8841666666666667,0.08,3.0,20,920547524585,50,12.493270874023438,4.0,0.9894444444444443,0.08,5.0,21,700548276803,50,10.618736505508423,4.0,0.9583333333333334,0.08,1.0,22,660809573894,50,11.275745630264282,4.0,0.9897222222222222,0.08,0.0,23,508318502630,50,10.622497081756592,4.0,0.8819444444444444,0.08,3.0,24,233269661366,50,12.840079545974731,57.850329637527466,13.021011352539062
5,4,122,12.2,1,0,12.8,18.8,0.9401666666666667,0.376,5,19.0,0.9372222222222222,0.38,14.0,25,920547524585,50,19.810416221618652,18.0,0.9102777777777779,0.36,8.0,26,700548276803,50,22.561298370361328,19.0,0.9533333333333334,0.38,9.0,27,660809573894,50,19.11261487007141,19.0,0.9440972222222224,0.38,14.0,28,508318502630,50,19.602404356002808,19.0,0.9559027777777778,0.38,19.0,29,233269661366,50,19.00752019882202,100.09425401687622,22.734513998031616
6,9,160,16.0,1,0,30.0,44.4,0.9381543209876544,0.8880000000000001,5,45.0,0.9415432098765434,0.9,27.0,30,920547524585,50,28.351744890213013,44.0,0.9425,0.88,29.0,31,700548276803,50,30.065929889678955,44.0,0.9365123456790124,0.88,41.0,32,660809573894,50,29.47425389289856,44.0,0.9193827160493827,0.88,24.0,33,508318502630,50,29.352583408355713,45.0,0.9508333333333332,0.9,29.0,34,233269661366,50,28.801039695739746,146.045551776886,30.234553575515747
7,8,152,15.2,1,0,28.2,39.8,0.9570138888888889,0.7959999999999999,5,40.0,0.9590625000000002,0.8,35.0,35,920547524585,50,27.211925268173218,40.0,0.9617013888888889,0.8,25.0,36,700548276803,50,27.42590308189392,39.0,0.9524305555555554,0.78,35.0,37,660809573894,50,28.445709466934204,40.0,0.9512499999999999,0.8,19.0,38,508318502630,50,26.90057373046875,40.0,0.960625,0.8,27.0,39,233269661366,50,27.20947527885437,137.19358682632446,28.45311403274536
8,8,136,13.6,1,0,23.0,39.4,0.9618958333333334,0.788,5,40.0,0.9711458333333334,0.8,21.0,40,920547524585,50,27.259521007537842,39.0,0.9502777777777778,0.78,24.0,41,700548276803,50,28.27919292449951,39.0,0.9688541666666666,0.78,29.0,42,660809573894,50,28.58508276939392,40.0,0.9666319444444444,0.8,27.0,43,508318502630,50,26.941068649291992,39.0,0.9525694444444445,0.78,14.0,44,233269661366,50,27.655399799346924,138.7202651500702,28.592895984649658
9,2,23,2.3,1,0,4.8,5.4,0.9091388888888888,0.10800000000000001,5,6.0,0.929861111111111,0.12,9.0,45,920547524585,50,16.858351945877075,5.0,0.9001388888888888,0.1,0.0,46,700548276803,50,18.934926986694336,4.0,0.8620833333333333,0.08,4.0,47,660809573894,50,21.337071180343628,6.0,0.9633333333333334,0.12,6.0,48,508318502630,50,15.7347412109375,6.0,0.8902777777777777,0.12,5.0,49,233269661366,50,18.40326428413391,91.26835560798645,21.345255613327026
10,6,47,4.7,1,0,15.8,22.0,0.93625,0.43999999999999995,5,24.0,0.9668055555555556,0.48,10.0,50,920547524585,50,27.63788676261902,24.0,0.9552777777777778,0.48,22.0,51,700548276803,50,27.871930599212646,19.0,0.8748611111111112,0.38,14.0,52,660809573894,50,36.981769323349,23.0,0.9560185185185185,0.46,18.0,53,508318502630,50,28.75888228416443,20.0,0.928287037037037,0.4,15.0,54,233269661366,50,32.85716938972473,154.10763835906982,36.99059534072876
11,4,182,18.2,1,0,16.2,20.0,0.9508055555555555,0.4,5,20.0,0.9369444444444445,0.4,13.0,55,920547524585,50,19.223273038864136,20.0,0.9567361111111111,0.4,15.0,56,700548276803,50,18.183141708374023,20.0,0.9511111111111112,0.4,26.0,57,660809573894,50,18.703905820846558,20.0,0.949861111111111,0.4,14.0,58,508318502630,50,18.704183340072632,20.0,0.959375,0.4,13.0,59,233269661366,50,17.91274642944336,92.72725033760071,19.229614973068237
12,5,66,6.6,1,1,13.2,19.8,0.9093444444444444,0.396,5,20.0,0.8800555555555555,0.4,13.0,60,920547524585,50,28.91879367828369,20.0,0.9168888888888889,0.4,8.0,61,700548276803,50,27.39176034927368,20.0,0.9485555555555555,0.4,17.0,62,660809573894,50,26.044366121292114,19.0,0.8726111111111111,0.38,16.0,63,508318502630,50,30.466329097747803,20.0,0.9286111111111109,0.4,12.0,64,233269661366,50,26.496578693389893,139.31782793998718,30.476956129074097
13,2,18,1.8,1,1,2.8,4.8,0.9480277777777779,0.096,5,4.0,0.88,0.08,5.0,65,920547524585,50,20.290844678878784,4.0,0.9511111111111112,0.08,2.0,66,700548276803,50,17.85326385498047,4.0,0.9584722222222223,0.08,3.0,67,660809573894,50,17.4544517993927,6.0,0.9793055555555554,0.12,4.0,68,508318502630,50,15.678400039672852,6.0,0.97125,0.12,0.0,69,233269661366,50,15.875062942504883,87.15202331542969,20.29627299308777
14,4,64,6.4,1,1,13.0,16.0,0.9351805555555556,0.32,5,16.0,0.9245833333333333,0.32,14.0,70,920547524585,50,23.71114730834961,16.0,0.9351388888888889,0.32,16.0,71,700548276803,50,23.474897384643555,16.0,0.9422916666666666,0.32,10.0,72,660809573894,50,22.671794176101685,16.0,0.91625,0.32,11.0,73,508318502630,50,23.939266681671143,16.0,0.9576388888888889,0.32,14.0,74,233269661366,50,21.68478751182556,115.48189306259155,23.95050835609436
15,1,123,12.3,1,1,3.0,4.4,0.8982222222222223,0.08800000000000001,5,5.0,0.9811111111111112,0.1,5.0,75,920547524585,50,9.86646842956543,4.0,0.84,0.08,2.0,76,700548276803,50,13.525924921035767,4.0,0.86,0.08,2.0,77,660809573894,50,13.434617280960083,4.0,0.8402777777777778,0.08,2.0,78,508318502630,50,13.7313072681427,5.0,0.9697222222222224,0.1,4.0,79,233269661366,50,9.779749870300293,60.33806777000427,13.74353313446045
16,1,21,2.1,1,1,0.8,2.4,0.8912222222222222,0.048,5,3.0,0.99,0.06,1.0,80,920547524585,50,11.093892574310303,2.0,0.8413888888888889,0.04,0.0,81,700548276803,50,14.775813579559326,2.0,0.8219444444444445,0.04,1.0,82,660809573894,50,15.191874742507935,2.0,0.9163888888888888,0.04,1.0,83,508318502630,50,13.521406412124634,3.0,0.8863888888888889,0.06,1.0,84,233269661366,50,13.089174032211304,67.6721613407135,15.202750444412231
17,7,131,13.1,1,1,27.0,33.0,0.9372222222222222,0.66,5,34.0,0.9350396825396824,0.68,25.0,85,920547524585,50,26.307949542999268,34.0,0.9628968253968253,0.68,21.0,86,700548276803,50,25.776625871658325,33.0,0.946031746031746,0.66,29.0,87,660809573894,50,27.53318476676941,33.0,0.9288492063492064,0.66,27.0,88,508318502630,50,27.9780375957489,31.0,0.9132936507936508,0.62,33.0,89,233269661366,50,30.773219347000122,138.36901712417603,30.787854433059692
18,6,126,12.6,1,1,20.2,28.4,0.9418333333333333,0.568,5,29.0,0.9414814814814815,0.58,16.0,90,920547524585,50,23.514551639556885,30.0,0.9669907407407408,0.6,16.0,91,700548276803,50,21.728092432022095,27.0,0.9173148148148148,0.54,20.0,92,660809573894,50,27.611618757247925,29.0,0.9563425925925926,0.58,22.0,93,508318502630,50,23.47153329849243,27.0,0.927037037037037,0.54,27.0,94,233269661366,50,27.122676372528076,123.44847249984741,27.623058557510376
19,4,133,13.3,1,1,11.4,19.6,0.9653194444444445,0.392,5,20.0,0.9749305555555555,0.4,11.0,95,920547524585,50,17.263920307159424,20.0,0.9862500000000001,0.4,10.0,96,700548276803,50,17.172104597091675,20.0,0.986388888888889,0.4,12.0,97,660809573894,50,16.914631366729736,19.0,0.9314583333333335,0.38,10.0,98,508318502630,50,20.14569664001465,19.0,0.9475694444444445,0.38,14.0,99,233269661366,50,19.439111948013306,90.93546485900879,20.15937352180481
20,4,122,12.2,1,1,12.8,18.8,0.9401666666666667,0.376,5,19.0,0.9372222222222222,0.38,14.0,25,920547524585,50,19.810416221618652,18.0,0.9102777777777779,0.36,8.0,26,700548276803,50,22.561298370361328,19.0,0.9533333333333334,0.38,9.0,27,660809573894,50,19.11261487007141,19.0,0.9440972222222224,0.38,14.0,28,508318502630,50,19.602404356002808,19.0,0.9559027777777778,0.38,19.0,29,233269661366,50,19.00752019882202,100.09425401687622,0.0014495849609375
21,8,135,13.5,1,1,25.8,39.4,0.9622569444444444,0.788,5,40.0,0.9722569444444444,0.8,25.0,100,920547524585,50,27.166471004486084,39.0,0.9512499999999999,0.78,20.0,101,700548276803,50,28.555862188339233,39.0,0.9700694444444444,0.78,34.0,102,660809573894,50,28.37716031074524,40.0,0.9676388888888888,0.8,22.0,103,508318502630,50,27.513213872909546,39.0,0.9500694444444444,0.78,28.0,104,233269661366,50,27.956713438034058,139.56942081451416,28.5643208026886
22,2,20,2.0,1,1,3.8,5.0,0.9237777777777778,0.1,5,5.0,0.90875,0.1,5.0,105,920547524585,50,18.66126799583435,4.0,0.8891666666666667,0.08,2.0,106,700548276803,50,19.94207191467285,4.0,0.9412499999999999,0.08,3.0,107,660809573894,50,18.026216983795166,6.0,0.93125,0.12,4.0,108,508318502630,50,17.323163986206055,6.0,0.9484722222222222,0.12,5.0,109,233269661366,50,16.36976408958435,90.32248497009277,19.95194959640503
