,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,5,63,6.3,12,0,16.849999999999998,20.366666666666667,0.9866138888888889,0.4073333333333333,5,20.5,0.987648148148148,0.41,17.583333333333332,0,809132025421,50,259.36459040641785,19.916666666666668,0.9846527777777776,0.3983333333333333,17.166666666666668,1,990676108683,50,307.601282119751,20.666666666666668,0.9899814814814816,0.41333333333333333,15.166666666666666,2,125914321520,50,230.2481563091278,20.5,0.9872546296296296,0.41,16.75,3,633356605068,50,271.55504179000854,20.25,0.9835324074074073,0.405,17.583333333333332,4,293597788666,50,321.4832274913788,1390.252298116684,322.04591250419617
1,9,103,10.3,12,0,31.8,41.666666666666664,0.984977366255144,0.8333333333333333,5,41.75,0.985383230452675,0.835,33.333333333333336,5,809132025421,50,340.347838640213,41.166666666666664,0.9804552469135803,0.8233333333333334,31.5,6,990676108683,50,384.6879267692566,42.0,0.986468621399177,0.84,28.666666666666668,7,125914321520,50,330.80969858169556,41.666666666666664,0.9837294238683126,0.8333333333333334,30.333333333333332,8,633356605068,50,359.05552530288696,41.75,0.9888503086419753,0.835,35.166666666666664,9,293597788666,50,321.7154667377472,1736.6164560317993,384.8241322040558
2,9,164,16.4,12,0,36.43333333333333,45.3,0.9853374485596706,0.906,5,45.416666666666664,0.9873045267489711,0.9083333333333333,37.916666666666664,10,809132025421,50,286.4638776779175,45.25,0.9853935185185185,0.905,36.083333333333336,11,990676108683,50,301.3972988128662,45.25,0.9829012345679013,0.905,35.416666666666664,12,125914321520,50,298.5742781162262,45.333333333333336,0.9856147119341563,0.9066666666666666,35.5,13,633356605068,50,296.9988520145416,45.25,0.9854732510288066,0.905,37.25,14,293597788666,50,297.7390410900116,1481.173347711563,301.53496623039246
3,6,39,3.9,12,0,15.433333333333334,20.550000000000004,0.9869930555555555,0.4109999999999999,5,20.5,0.9885108024691358,0.41,16.416666666666668,15,809132025421,50,333.6931345462799,20.166666666666668,0.9850385802469135,0.4033333333333333,15.333333333333334,16,990676108683,50,379.9432005882263,20.75,0.9872916666666667,0.415,14.166666666666666,17,125914321520,50,344.47392177581787,20.666666666666668,0.9860146604938271,0.41333333333333333,15.083333333333334,18,633356605068,50,364.04993891716003,20.666666666666668,0.9881095679012346,0.41333333333333333,16.166666666666668,19,293597788666,50,353.27965235710144,1775.4398481845856,380.11925745010376
4,9,69,6.9,12,0,30.51666666666667,37.55,0.986579218106996,0.751,5,37.666666666666664,0.987199074074074,0.7533333333333333,31.166666666666668,20,809132025421,50,374.48259449005127,37.333333333333336,0.9865689300411523,0.7466666666666667,30.5,21,990676108683,50,389.27366042137146,37.666666666666664,0.9867695473251028,0.7533333333333333,28.75,22,125914321520,50,388.551762342453,37.583333333333336,0.9846039094650205,0.7516666666666667,29.666666666666668,23,633356605068,50,404.13432264328003,37.5,0.9877546296296296,0.75,32.5,24,293597788666,50,378.5503935813904,1934.9927334785461,404.30610513687134
5,2,186,18.6,12,0,8.316666666666666,10.216666666666665,0.9863935185185184,0.20433333333333334,5,10.25,0.9876967592592591,0.205,9.083333333333334,25,809132025421,50,89.00138282775879,10.25,0.9883564814814814,0.205,8.5,26,990676108683,50,105.67821455001831,10.166666666666666,0.9828703703703703,0.20333333333333334,7.833333333333333,27,125914321520,50,128.83142066001892,10.166666666666666,0.9853356481481481,0.20333333333333334,8.0,28,633356605068,50,111.56694555282593,10.25,0.9877083333333333,0.205,8.166666666666666,29,293597788666,50,99.96889758110046,535.0468611717224,128.97473573684692
6,5,18,1.8,12,0,9.1,11.716666666666667,0.9885287037037036,0.23433333333333334,5,11.75,0.9910046296296295,0.235,7.416666666666667,30,809132025421,50,321.3948001861572,11.25,0.9871712962962963,0.225,10.0,31,990676108683,50,386.2645049095154,12.083333333333334,0.9863009259259259,0.24166666666666667,8.166666666666666,32,125914321520,50,406.418753862381,11.666666666666666,0.9879305555555555,0.23333333333333334,8.666666666666666,33,633356605068,50,364.6328196525574,11.833333333333334,0.9902361111111111,0.23666666666666666,11.25,34,293597788666,50,345.8346426486969,1824.5455212593079,406.6046521663666
7,1,150,15.0,12,0,4.5166666666666675,4.916666666666667,0.9854583333333332,0.09833333333333333,5,4.916666666666667,0.9891898148148148,0.09833333333333333,3.75,35,809132025421,50,52.5903205871582,4.916666666666667,0.9797685185185184,0.09833333333333333,3.9166666666666665,36,990676108683,50,81.20667886734009,4.916666666666667,0.9859027777777778,0.09833333333333333,4.833333333333333,37,125914321520,50,68.27864265441895,4.916666666666667,0.9907407407407408,0.09833333333333333,5.916666666666667,38,633356605068,50,48.131009340286255,4.916666666666667,0.9816898148148148,0.09833333333333333,4.166666666666667,39,293597788666,50,72.89111113548279,323.0977625846863,81.35808181762695
8,4,55,5.5,12,0,13.45,15.533333333333335,0.9883402777777779,0.31066666666666665,5,15.5,0.9831597222222223,0.31,12.833333333333334,40,809132025421,50,264.78591799736023,15.25,0.9877083333333334,0.305,14.083333333333334,41,990676108683,50,222.69966530799866,15.666666666666666,0.9901851851851853,0.31333333333333335,14.083333333333334,42,125914321520,50,207.00287985801697,15.583333333333334,0.987638888888889,0.31166666666666665,13.333333333333334,43,633356605068,50,229.56763124465942,15.666666666666666,0.9930092592592593,0.31333333333333335,12.916666666666666,44,293597788666,50,174.7660038471222,1098.8220982551575,264.9406650066376
9,8,20,2.0,12,0,16.433333333333334,20.2,0.9871880787037037,0.404,5,20.5,0.9872337962962964,0.41,16.666666666666668,45,809132025421,50,548.170517206192,19.833333333333332,0.9903327546296297,0.39666666666666667,16.75,46,990676108683,50,485.84237790107727,20.5,0.9869126157407407,0.41,16.416666666666668,47,125914321520,50,547.6180994510651,20.166666666666668,0.9844762731481481,0.4033333333333333,14.833333333333334,48,633356605068,50,567.1813614368439,20.0,0.9869849537037036,0.4,17.5,49,293597788666,50,506.64114570617676,2655.453501701355,567.3034026622772
