,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,81,8.1,5,0,11,12,9,10,10,13,10,14,10,12,0,0,0,0,0,0,0,0,0,0,9.6,9.2,0.923574074074074,0.184,1,9.2,0.923574074074074,0.184,9.6,0,119586514258,50,162.7037217617035,162.7037217617035,163.34226727485657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,10.7,5,0,12,14,9,10,9,12,9,10,12,13,12,14,11,14,10,13,0,0,0,0,10.4,15.0,0.9646180555555555,0.3,1,15.0,0.9646180555555555,0.3,10.4,5,119586514258,50,166.0349621772766,166.0349621772766,192.64237666130066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1.5,5,0,12,14,12,13,12,14,11,14,12,14,11,12,9,13,0,0,0,0,0,0,2.8,7.2,0.9329332010582009,0.144,1,7.2,0.9329332010582009,0.144,2.8,10,119586514258,50,195.64881658554077,195.64881658554077,216.79404067993164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,2.6,5,0,11,14,9,10,9,11,12,14,9,10,10,13,9,11,0,0,0,0,0,0,5.2,8.4,0.9546891534391533,0.168,1,8.4,0.9546891534391533,0.168,5.2,15,119586514258,50,181.77669072151184,181.77669072151184,201.29344868659973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,48,4.8,5,0,9,10,12,14,9,11,9,10,11,14,12,14,12,14,12,14,12,14,0,0,9.4,12.8,0.9623713991769546,0.256,1,12.8,0.9623713991769546,0.256,9.4,20,119586514258,50,182.86119484901428,182.86119484901428,228.3872377872467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,143,14.3,5,0,11,13,10,11,11,14,10,13,12,14,11,12,0,0,0,0,0,0,0,0,8.0,12.0,0.9756944444444443,0.24,1,12.0,0.9756944444444443,0.24,8.0,25,119586514258,50,96.71455597877502,96.71455597877502,122.71051573753357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2.9,5,0,10,13,12,14,10,12,9,10,10,11,12,13,11,14,9,12,0,0,0,0,7.4,10.0,0.9688310185185184,0.2,1,10.0,0.9688310185185184,0.2,7.4,30,119586514258,50,194.63959956169128,194.63959956169128,211.29683136940002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,171,17.1,5,0,10,11,10,12,10,12,10,13,11,14,12,14,9,10,12,13,0,0,0,0,10.4,15.0,0.9548263888888888,0.3,1,15.0,0.9548263888888888,0.3,10.4,35,119586514258,50,165.78515577316284,165.78515577316284,178.85364818572998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,162,16.2,5,0,12,14,12,13,10,14,10,12,11,14,0,0,0,0,0,0,0,0,0,0,10.0,11.8,0.9606805555555555,0.236,1,11.8,0.9606805555555555,0.236,10.0,40,119586514258,50,114.7119562625885,114.7119562625885,114.71697998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,62,6.2,5,0,11,12,12,13,12,14,12,14,10,11,11,14,10,13,12,14,0,0,0,0,7.8,12.4,0.9475578703703703,0.248,1,12.4,0.9475578703703703,0.248,7.8,45,119586514258,50,166.07248187065125,166.07248187065125,184.25956463813782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,194,19.4,5,0,12,14,9,12,12,14,10,12,10,11,12,14,12,14,10,11,0,0,0,0,10.6,15.0,0.9417824074074073,0.3,1,15.0,0.9417824074074073,0.3,10.6,50,119586514258,50,168.51570415496826,168.51570415496826,192.17661237716675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,142,14.2,5,0,11,14,12,14,10,11,10,14,10,11,11,13,12,14,10,11,10,14,0,0,12.6,19.8,0.9622813786008229,0.396,1,19.8,0.9622813786008229,0.396,12.6,55,119586514258,50,150.34869384765625,150.34869384765625,161.54550981521606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,48,4.8,5,1,12,14,12,13,9,12,11,14,12,14,9,13,0,0,0,0,0,0,0,0,6.6,11.6,0.9755401234567901,0.232,1,11.6,0.9755401234567901,0.232,6.6,60,119586514258,50,129.8547966480255,129.8547966480255,166.88277745246887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,1.4,5,1,12,14,9,10,12,13,11,14,12,14,9,12,11,14,12,14,0,0,0,0,4.4,8.0,0.9431944444444443,0.16,1,8.0,0.9431944444444443,0.16,4.4,65,119586514258,50,231.3913333415985,231.3913333415985,293.2171127796173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,143,14.3,5,1,11,13,10,11,11,14,10,13,12,14,11,12,0,0,0,0,0,0,0,0,8.0,12.0,0.9756944444444443,0.24,1,12.0,0.9756944444444443,0.24,8.0,25,119586514258,50,96.71455597877502,96.71455597877502,0.0014271736145019531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,143,14.3,5,1,11,13,11,12,10,11,11,14,10,13,12,14,11,12,0,0,0,0,0,0,8.0,12.8,0.9638161375661375,0.256,1,12.8,0.9638161375661375,0.256,8.0,70,119586514258,50,134.97889256477356,134.97889256477356,150.8747158050537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,162,16.2,5,1,12,14,12,13,9,13,10,12,11,14,0,0,0,0,0,0,0,0,0,0,7.8,12.0,0.9728333333333332,0.24,1,12.0,0.9728333333333332,0.24,7.8,75,119586514258,50,88.77790427207947,88.77790427207947,104.25585007667542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,107,10.7,5,1,12,14,9,12,9,10,12,13,9,13,11,14,10,13,0,0,0,0,0,0,10.0,16.2,0.9892030423280422,0.324,1,16.2,0.9892030423280422,0.324,10.0,80,119586514258,50,128.80671453475952,128.80671453475952,184.01280188560486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,43,4.3,5,1,9,11,12,14,9,11,9,10,10,13,12,14,12,14,12,14,0,0,0,0,6.8,11.4,0.9570023148148148,0.228,1,11.4,0.9570023148148148,0.228,6.8,85,119586514258,50,196.7793846130371,196.7793846130371,240.02228140830994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,196,19.6,5,1,12,13,9,12,12,14,10,12,10,11,12,14,12,14,10,11,11,14,0,0,12.8,17.4,0.9495679012345677,0.348,1,17.4,0.9495679012345677,0.348,12.8,90,119586514258,50,154.94872784614563,154.94872784614563,178.80913591384888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,194,19.4,5,1,11,14,9,12,10,11,10,11,11,13,12,14,10,11,0,0,0,0,0,0,8.8,13.0,0.9392791005291004,0.26,1,13.0,0.9392791005291004,0.26,8.8,95,119586514258,50,165.81422567367554,165.81422567367554,166.52412462234497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,142,14.2,5,1,11,14,12,14,10,11,12,14,10,14,10,11,11,13,12,14,10,11,10,14,16.0,21.6,0.9617870370370369,0.432,1,21.6,0.9617870370370369,0.432,16.0,100,119586514258,50,155.38624668121338,155.38624668121338,168.9099476337433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,47,4.7,5,1,11,14,9,10,10,13,10,14,10,12,11,14,0,0,0,0,0,0,0,0,10.4,12.0,0.9743364197530865,0.24,1,12.0,0.9743364197530865,0.24,10.4,105,119586514258,50,164.69546556472778,164.69546556472778,193.36876678466797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,162,16.2,5,1,9,10,12,14,9,10,12,14,12,14,12,14,12,14,0,0,0,0,0,0,6.6,12.0,0.9574603174603175,0.24,1,12.0,0.9574603174603175,0.24,6.6,110,119586514258,50,130.88754320144653,130.88754320144653,140.6924843788147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,14,1.4,5,2,12,14,9,10,12,13,11,14,13,14,9,12,11,14,12,14,0,0,0,0,4.6,6.2,0.9172222222222222,0.124,1,6.2,0.9172222222222222,0.124,4.6,115,119586514258,50,293.056925535202,293.056925535202,293.06397461891174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,14,1.4,5,2,12,14,12,13,12,14,11,14,12,14,11,12,9,13,0,0,0,0,0,0,4.6,7.0,0.9516402116402116,0.14,1,7.0,0.9516402116402116,0.14,4.6,120,119586514258,50,198.20483255386353,198.20483255386353,259.2927601337433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,81,8.1,5,2,11,12,9,10,10,13,10,14,10,12,0,0,0,0,0,0,0,0,0,0,9.6,9.2,0.923574074074074,0.184,1,9.2,0.923574074074074,0.184,9.6,0,119586514258,50,162.7037217617035,162.7037217617035,0.0016398429870605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,81,8.1,5,2,11,12,9,10,10,13,10,14,10,12,0,0,0,0,0,0,0,0,0,0,9.6,9.2,0.923574074074074,0.184,1,9.2,0.923574074074074,0.184,9.6,0,119586514258,50,162.7037217617035,162.7037217617035,0.0010762214660644531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,89,8.9,5,2,11,12,9,10,10,13,11,14,9,11,0,0,0,0,0,0,0,0,0,0,7.6,8.6,0.9141666666666666,0.172,1,8.6,0.9141666666666666,0.172,7.6,125,119586514258,50,159.44566655158997,159.44566655158997,159.45194029808044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
