,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,93,9.3,12,0,13,21,15,21,12,17,9,15,13,14,19,21,15,21,13,19,17,21,0,0,13.866666666666669,16.550000000000004,0.9714739711934156,0.331,5,16.75,0.982676697530864,0.335,13.166666666666666,0,364067609238,50,356.3111398220062,16.666666666666668,0.9667497427983539,0.3333333333333333,17.166666666666668,1,111127028223,50,412.78009271621704,16.416666666666668,0.9678333333333333,0.3283333333333333,12.75,2,178603726933,50,392.72255992889404,16.5,0.9747407407407407,0.33,13.5,3,955054761915,50,379.5171365737915,16.416666666666668,0.9653693415637858,0.3283333333333333,12.75,4,464394464229,50,451.48805236816406,1992.8189814090729,451.81258153915405
1,162,16.2,12,0,11,14,13,17,14,21,17,21,13,15,10,21,15,21,13,21,0,0,0,0,14.733333333333334,18.733333333333334,0.9782600484006734,0.37466666666666665,5,18.75,0.9747118318602692,0.375,14.833333333333334,5,364067609238,50,354.78207659721375,18.666666666666668,0.9757392751924001,0.37333333333333335,16.5,6,111127028223,50,371.42275857925415,18.666666666666668,0.9817607811748437,0.37333333333333335,13.666666666666666,7,178603726933,50,337.00662779808044,18.833333333333332,0.9811709167568541,0.37666666666666665,14.25,8,955054761915,50,320.74737334251404,18.75,0.9779174370189996,0.375,14.416666666666666,9,464394464229,50,345.35419845581055,1729.313034772873,371.55488896369934
2,27,2.7,12,0,15,21,13,21,16,21,11,16,10,17,9,20,17,21,10,15,16,21,0,0,10.716666666666669,13.73333333333333,0.9792845752498529,0.2746666666666667,5,14.0,0.9832581903693014,0.28,9.083333333333334,10,364067609238,50,466.34778451919556,13.666666666666666,0.9818209542515098,0.2733333333333333,13.083333333333334,11,111127028223,50,519.2510511875153,13.833333333333334,0.9816917889209554,0.27666666666666667,10.5,12,178603726933,50,470.73522686958313,13.416666666666666,0.9765683889156112,0.2683333333333333,10.833333333333334,13,955054761915,50,533.7591149806976,13.75,0.973083553791887,0.275,10.083333333333334,14,464394464229,50,568.2961523532867,2558.3893299102783,568.4218966960907
3,121,12.1,12,0,12,21,12,21,16,21,19,21,15,21,18,21,9,14,18,21,17,21,0,0,14.6,18.25,0.9745029835390945,0.36499999999999994,5,18.333333333333332,0.9724183813443071,0.36666666666666664,14.166666666666666,15,364067609238,50,394.1833698749542,18.333333333333332,0.9749482167352537,0.36666666666666664,16.166666666666668,16,111127028223,50,384.7931263446808,18.416666666666668,0.9800252057613166,0.36833333333333335,14.166666666666666,17,178603726933,50,356.03491616249084,18.0,0.9689579903978053,0.36,15.583333333333334,18,955054761915,50,444.79531741142273,18.166666666666668,0.9761651234567901,0.36333333333333334,12.916666666666666,19,464394464229,50,383.21139097213745,1963.018120765686,444.93193554878235
4,198,19.8,12,0,12,15,16,19,17,21,13,18,12,21,10,12,9,20,11,19,10,11,19,21,16.18333333333333,20.383333333333333,0.9577850925925924,0.4076666666666666,5,20.416666666666668,0.9600813552188552,0.4083333333333333,15.666666666666666,20,364067609238,50,491.6323289871216,20.333333333333332,0.9611770833333333,0.4066666666666667,16.666666666666668,21,111127028223,50,489.0182628631592,20.333333333333332,0.9536297909652074,0.4066666666666667,15.916666666666666,22,178603726933,50,526.1432890892029,20.416666666666668,0.9599969907407406,0.4083333333333333,14.916666666666666,23,955054761915,50,490.292156457901,20.416666666666668,0.9540402427048258,0.4083333333333333,17.75,24,464394464229,50,518.970062494278,2516.0560998916626,526.2896418571472
5,105,10.5,12,0,16,21,11,13,18,21,18,21,14,16,17,18,15,20,14,20,0,0,0,0,8.916666666666666,10.433333333333334,0.9721129629629628,0.20866666666666664,5,10.583333333333334,0.9803599537037035,0.21166666666666667,9.166666666666666,25,364067609238,50,320.1621115207672,10.333333333333334,0.9582465277777776,0.20666666666666667,9.083333333333334,26,111127028223,50,407.3210914134979,10.5,0.9816516203703702,0.21,9.416666666666666,27,178603726933,50,321.66752314567566,10.25,0.9677893518518516,0.205,9.0,28,955054761915,50,387.2477595806122,10.5,0.9725173611111109,0.21,7.916666666666667,29,464394464229,50,376.61320638656616,1813.0116920471191,407.4654748439789
6,116,11.6,12,0,17,21,15,20,16,21,17,21,16,21,16,21,11,12,11,17,0,0,0,0,11.0,13.833333333333334,0.9733949074074074,0.2766666666666666,5,13.916666666666666,0.9635567129629629,0.2783333333333333,10.083333333333334,30,364067609238,50,415.45675444602966,13.833333333333334,0.9768929398148147,0.27666666666666667,11.166666666666666,31,111127028223,50,396.4797716140747,13.833333333333334,0.9788177083333334,0.27666666666666667,9.833333333333334,32,178603726933,50,391.7527439594269,13.75,0.982970486111111,0.275,12.5,33,955054761915,50,394.68204069137573,13.833333333333334,0.9647366898148148,0.27666666666666667,11.416666666666666,34,464394464229,50,413.6012673377991,2011.972578048706,415.46345949172974
7,179,17.9,12,0,16,21,17,21,17,21,9,10,11,14,9,12,18,21,9,20,14,15,12,15,12.833333333333334,15.933333333333334,0.9578855303030303,0.3186666666666667,5,15.916666666666666,0.9534168771043768,0.31833333333333336,12.5,35,364067609238,50,532.1816334724426,15.916666666666666,0.9516549242424241,0.31833333333333336,12.583333333333334,36,111127028223,50,533.1667754650116,15.916666666666666,0.9574699915824916,0.31833333333333336,12.083333333333334,37,178603726933,50,518.4866726398468,16.0,0.9689987373737372,0.32,12.833333333333334,38,955054761915,50,456.6531331539154,15.916666666666666,0.9578871212121213,0.31833333333333336,14.166666666666666,39,464394464229,50,501.6689417362213,2542.1571564674377,533.3103995323181
8,162,16.2,12,0,17,21,14,15,10,20,19,21,11,12,12,17,14,21,12,16,0,0,0,0,11.4,14.15,0.9684414186507935,0.28300000000000003,5,14.083333333333334,0.9635406746031745,0.2816666666666667,11.166666666666666,40,364067609238,50,431.07098388671875,14.166666666666666,0.9738613591269839,0.2833333333333333,11.833333333333334,41,111127028223,50,374.3338599205017,14.25,0.9817440476190475,0.285,10.916666666666666,42,178603726933,50,314.3693177700043,14.083333333333334,0.9592306547619045,0.2816666666666667,11.583333333333334,43,955054761915,50,424.7950248718262,14.166666666666666,0.9638303571428569,0.2833333333333333,11.5,44,464394464229,50,409.2578766345978,1953.8270630836487,431.07728815078735
9,67,6.7,12,0,19,21,12,16,16,21,10,21,12,17,16,21,13,14,11,21,12,13,13,19,14.616666666666669,17.150000000000002,0.9669255976430973,0.34299999999999997,5,17.25,0.963758249158249,0.345,13.583333333333334,45,364067609238,50,494.1382989883423,17.25,0.9639841329966329,0.345,16.083333333333332,46,111127028223,50,509.88207626342773,17.166666666666668,0.9699273148148144,0.3433333333333333,13.333333333333334,47,178603726933,50,519.1967496871948,16.916666666666668,0.9606009680134677,0.3383333333333333,14.833333333333334,48,955054761915,50,516.6745524406433,17.166666666666668,0.976357323232323,0.3433333333333333,15.25,49,464394464229,50,462.31964659690857,2502.2113239765167,519.3464500904083
