,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,sequential_execution_time,execution_time,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,21,2.1,5,0,9,10,12,14,11,14,12,14,9,12,10,14,0,0,0,0,0,0,0,0,6.2,8.0,0.9663194444444443,0.08,1,8.0,0.9663194444444443,0.08,6.2,7,792283261917,100,254.05504655838013,254.05504655838013,327.93954133987427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,159,15.9,5,0,10,12,10,11,12,14,9,13,11,13,11,14,9,11,11,14,0,0,0,0,17.4,19.0,0.9712876157407406,0.19,1,19.0,0.9712876157407406,0.19,17.4,17,792283261917,100,171.6433756351471,171.6433756351471,243.6859245300293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,91,9.1,5,0,9,13,11,12,9,11,11,14,12,13,12,14,10,14,9,11,0,0,0,0,14.8,17.4,0.9707986111111111,0.174,1,17.4,0.9707986111111111,0.174,14.8,27,792283261917,100,217.98603343963623,217.98603343963623,310.9626655578613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,184,18.4,5,0,10,11,12,14,11,14,12,14,12,14,12,14,10,12,9,12,12,14,0,0,11.8,19.0,0.9425874485596706,0.19,1,19.0,0.9425874485596706,0.19,11.8,37,792283261917,100,285.2835898399353,285.2835898399353,285.498827457428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,114,11.4,5,0,12,13,11,12,9,12,10,13,11,12,10,12,11,14,9,11,11,13,0,0,9.0,17.4,0.9717078189300411,0.174,1,17.4,0.9717078189300411,0.174,9.0,47,792283261917,100,224.5963535308838,224.5963535308838,274.56024861335754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,98,9.8,5,0,11,14,11,14,10,13,9,11,9,10,10,13,10,14,11,13,0,0,0,0,13.0,19.0,0.9703472222222222,0.19,1,19.0,0.9703472222222222,0.19,13.0,57,792283261917,100,249.9214141368866,249.9214141368866,312.2891585826874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,155,15.5,5,0,10,12,9,13,12,14,10,13,12,14,10,13,0,0,0,0,0,0,0,0,12.2,16.0,0.9689506172839505,0.16,1,16.0,0.9689506172839505,0.16,12.2,67,792283261917,100,156.365549325943,156.365549325943,188.74675393104553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,44,4.4,5,0,12,14,9,12,10,13,10,14,12,13,0,0,0,0,0,0,0,0,0,0,3.8,9.0,0.9456527777777778,0.09,1,9.0,0.9456527777777778,0.09,3.8,77,792283261917,100,203.49662280082703,203.49662280082703,234.4713110923767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,180,18.0,5,0,10,12,11,12,12,14,11,13,11,14,10,14,9,13,9,10,0,0,0,0,15.6,19.0,0.9500347222222222,0.19,1,19.0,0.9500347222222222,0.19,15.6,87,792283261917,100,256.9870505332947,256.9870505332947,292.0870461463928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,158,15.8,5,0,11,14,10,13,12,14,11,12,10,13,10,11,10,13,10,12,10,13,0,0,18.0,21.0,0.9586162551440329,0.21,1,21.0,0.9586162551440329,0.21,18.0,97,792283261917,100,222.04723453521729,222.04723453521729,235.09221982955933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,179,17.9,5,0,11,12,11,14,12,14,10,11,11,14,11,13,12,14,11,14,0,0,0,0,13.4,17.0,0.9562673611111109,0.17,1,17.0,0.9562673611111109,0.17,13.4,107,792283261917,100,233.05793499946594,233.05793499946594,247.4911551475525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,95,9.5,5,0,12,14,10,14,11,13,10,11,10,12,11,12,0,0,0,0,0,0,0,0,7.8,11.0,0.9658564814814813,0.11,1,11.0,0.9658564814814813,0.11,7.8,117,792283261917,100,191.88160753250122,191.88160753250122,219.32381343841553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,180,18.0,5,1,10,11,11,12,12,14,10,13,11,12,10,14,9,13,10,11,9,10,0,0,12.8,18.2,0.9436754115226338,0.182,1,18.2,0.9436754115226338,0.182,12.8,127,792283261917,100,259.0208990573883,259.0208990573883,289.07472825050354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,114,11.4,5,1,12,13,11,12,9,12,11,13,10,14,11,14,9,11,0,0,0,0,0,0,13.4,15.0,0.9747089947089946,0.15,1,15.0,0.9747089947089946,0.15,13.4,137,792283261917,100,190.93640685081482,190.93640685081482,273.9972882270813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,114,11.4,5,1,11,12,11,14,12,14,10,12,11,14,11,13,12,13,11,14,0,0,0,0,11.0,15.8,0.9472511574074074,0.158,1,15.8,0.9472511574074074,0.158,11.0,147,792283261917,100,241.79523229599,241.79523229599,242.09914255142212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,178,17.8,5,1,12,13,11,12,9,12,10,11,11,12,9,11,11,14,9,11,10,14,0,0,10.6,18.0,0.9370550411522633,0.18,1,18.0,0.9370550411522633,0.18,10.6,157,792283261917,100,304.36466574668884,304.36466574668884,304.5974612236023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,179,17.9,5,1,11,12,11,14,12,14,12,14,11,14,0,0,0,0,0,0,0,0,0,0,12.0,11.0,0.9727777777777776,0.11,1,11.0,0.9727777777777776,0.11,12.0,167,792283261917,100,126.85393524169922,126.85393524169922,163.05567073822021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,44,4.4,5,1,12,14,9,12,9,10,10,13,9,11,10,14,12,13,0,0,0,0,0,0,7.6,11.2,0.9559722222222221,0.112,1,11.2,0.9559722222222221,0.112,7.6,177,792283261917,100,296.97059392929077,296.97059392929077,306.8338141441345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,179,17.9,5,1,11,12,9,11,11,13,10,14,10,14,9,13,12,13,0,0,0,0,0,0,16.6,18.0,0.9600992063492061,0.18,1,18.0,0.9600992063492061,0.18,16.6,187,792283261917,100,211.54387497901917,211.54387497901917,241.12491297721863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,114,11.4,5,1,12,14,11,12,12,14,10,13,11,12,10,12,11,14,9,11,0,0,0,0,7.4,15.0,0.9650925925925926,0.15,1,15.0,0.9650925925925926,0.15,7.4,197,792283261917,100,224.02246832847595,224.02246832847595,298.68846702575684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,75,7.5,5,1,10,14,11,12,9,11,11,14,12,14,12,14,9,11,0,0,0,0,0,0,12.8,13.6,0.9484821428571427,0.136,1,13.6,0.9484821428571427,0.136,12.8,207,792283261917,100,260.12248277664185,260.12248277664185,260.3838803768158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,155,15.5,5,1,9,11,9,13,12,14,10,13,9,13,10,13,0,0,0,0,0,0,0,0,13.6,18.0,0.9672492283950618,0.18,1,18.0,0.9672492283950618,0.18,13.6,217,792283261917,100,198.4124710559845,198.4124710559845,206.97123646736145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,114,11.4,5,1,12,13,11,12,9,12,10,12,11,12,11,14,10,12,10,12,0,0,0,0,12.4,14.0,0.9607465277777777,0.14,1,14.0,0.9607465277777777,0.14,12.4,227,792283261917,100,213.29781579971313,213.29781579971313,293.80388045310974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,179,17.9,5,1,10,11,11,14,11,13,10,11,10,11,11,14,9,11,12,14,11,14,0,0,15.2,18.0,0.9418621399176954,0.18,1,18.0,0.9418621399176954,0.18,15.2,237,792283261917,100,290.85622572898865,290.85622572898865,291.09061098098755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,179,17.9,5,2,11,12,11,12,11,13,10,11,9,10,11,14,9,10,12,14,11,14,0,0,9.2,15.0,0.93804012345679,0.15,1,15.0,0.93804012345679,0.15,9.2,247,792283261917,100,278.3118278980255,278.3118278980255,299.7286808490753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,178,17.8,5,2,10,11,11,14,9,11,10,11,11,12,9,11,11,14,9,11,10,14,0,0,12.4,19.2,0.949750514403292,0.192,1,19.2,0.949750514403292,0.192,12.4,257,792283261917,100,247.7781834602356,247.7781834602356,292.93716859817505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,21,2.1,5,2,12,13,12,14,11,14,12,14,11,14,10,14,0,0,0,0,0,0,0,0,7.0,8.0,0.9764043209876543,0.08,1,8.0,0.9764043209876543,0.08,7.0,267,792283261917,100,156.45374488830566,156.45374488830566,286.1084523200989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,95,9.5,5,2,9,13,10,14,11,13,10,11,9,11,9,10,0,0,0,0,0,0,0,0,10.8,12.8,0.9727546296296294,0.128,1,12.8,0.9727546296296294,0.128,10.8,277,792283261917,100,194.98380851745605,194.98380851745605,284.9171347618103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,114,11.4,5,2,12,14,11,12,12,14,10,13,11,12,10,12,11,14,9,11,0,0,0,0,7.4,15.0,0.9650925925925926,0.15,1,15.0,0.9650925925925926,0.15,7.4,197,792283261917,100,224.02246832847595,224.02246832847595,0.0014557838439941406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,114,11.4,5,2,12,14,11,12,12,14,10,13,11,12,10,12,11,14,9,11,0,0,0,0,7.4,15.0,0.9650925925925926,0.15,1,15.0,0.9650925925925926,0.15,7.4,197,792283261917,100,224.02246832847595,224.02246832847595,0.001115560531616211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,179,17.9,5,2,10,11,11,13,9,10,11,14,9,11,12,14,10,14,0,0,0,0,0,0,12.6,15.0,0.9566699735449735,0.15,1,15.0,0.9566699735449735,0.15,12.6,287,792283261917,100,209.50279641151428,209.50279641151428,253.27512574195862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,75,7.5,5,2,10,14,11,14,9,11,11,14,9,10,12,14,12,14,9,11,0,0,0,0,11.4,16.2,0.9473379629629628,0.162,1,16.2,0.9473379629629628,0.162,11.4,297,792283261917,100,307.3765923976898,307.3765923976898,307.616206407547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,43,4.3,5,2,9,10,12,14,9,12,10,14,0,0,0,0,0,0,0,0,0,0,0,0,4.4,7.0,0.9569618055555555,0.07,1,7.0,0.9569618055555555,0.07,4.4,307,792283261917,100,216.10103464126587,216.10103464126587,256.28450655937195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,21,2.1,5,2,12,14,9,12,10,13,10,11,12,14,10,13,0,0,0,0,0,0,0,0,5.6,7.2,0.9313271604938271,0.072,1,7.2,0.9313271604938271,0.072,5.6,317,792283261917,100,315.87283277511597,315.87283277511597,331.70730471611023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
