,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,sequential_execution_time,execution_time,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,150,15.0,5,0,10,12,12,14,12,14,9,12,9,13,10,13,12,14,12,14,0,0,0,0,14.6,19.8,0.9633796296296295,0.198,1,19.8,0.9633796296296295,0.198,14.6,2,345664075654,100,233.99782037734985,233.99782037734985,272.06928062438965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,172,17.2,5,0,12,14,10,11,12,13,11,12,10,12,9,10,11,13,11,13,0,0,0,0,8.8,12.0,0.9368229166666664,0.12,1,12.0,0.9368229166666664,0.12,8.8,12,345664075654,100,292.93686532974243,292.93686532974243,293.1046223640442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,73,7.3,5,0,11,14,12,14,10,12,12,13,12,13,11,13,10,13,9,11,0,0,0,0,8.8,14.0,0.9496759259259259,0.14,1,14.0,0.9496759259259259,0.14,8.8,22,345664075654,100,295.9714729785919,295.9714729785919,313.1209936141968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,143,14.3,5,0,11,14,11,14,10,12,12,14,9,12,10,14,10,12,11,14,12,14,0,0,16.6,23.8,0.9735596707818931,0.238,1,23.8,0.9735596707818931,0.238,16.6,32,345664075654,100,209.59067130088806,209.59067130088806,283.49878573417664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,2.6,5,0,9,11,11,12,9,11,11,12,9,12,12,14,9,13,10,14,0,0,0,0,5.4,11.2,0.9417476851851851,0.112,1,11.2,0.9417476851851851,0.112,5.4,42,345664075654,100,369.73521971702576,369.73521971702576,475.7420246601105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,190,19.0,5,0,10,11,10,14,10,14,11,14,11,13,10,11,12,14,12,14,10,12,0,0,15.8,21.2,0.9585082304526747,0.212,1,21.2,0.9585082304526747,0.212,15.8,52,345664075654,100,285.70083379745483,285.70083379745483,354.2196044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,158,15.8,5,0,11,12,12,14,11,12,11,12,11,12,12,14,10,11,12,14,12,14,0,0,8.6,13.0,0.9570833333333331,0.13,1,13.0,0.9570833333333331,0.13,8.6,62,345664075654,100,220.15615940093994,220.15615940093994,254.31238293647766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,12.2,5,0,12,13,12,14,11,12,9,11,12,14,12,13,12,14,0,0,0,0,0,0,7.2,11.0,0.9790277777777776,0.11,1,11.0,0.9790277777777776,0.11,7.2,72,345664075654,100,141.25708436965942,141.25708436965942,246.17137050628662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,94,9.4,5,0,12,14,12,14,12,14,10,12,10,13,12,13,11,13,12,13,0,0,0,0,7.6,13.6,0.937361111111111,0.136,1,13.6,0.937361111111111,0.136,7.6,82,345664075654,100,296.0432450771332,296.0432450771332,296.2634494304657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,172,17.2,5,0,12,14,9,11,12,14,10,13,11,14,9,13,12,14,11,13,0,0,0,0,12.4,20.2,0.960804398148148,0.202,1,20.2,0.960804398148148,0.202,12.4,92,345664075654,100,266.53313279151917,266.53313279151917,287.59926533699036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,157,15.7,5,0,12,14,11,14,11,14,10,14,11,14,11,13,11,14,12,14,12,14,0,0,17.0,23.8,0.9652649176954733,0.238,1,23.8,0.9652649176954733,0.238,17.0,102,345664075654,100,234.01841735839844,234.01841735839844,258.1974310874939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,24,2.4,5,0,12,14,9,13,10,14,10,12,11,14,11,13,10,13,0,0,0,0,0,0,9.6,11.8,0.9682473544973546,0.118,1,11.8,0.9682473544973546,0.118,9.6,112,345664075654,100,276.3214087486267,276.3214087486267,387.4226076602936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,150,15.0,5,1,11,13,12,14,11,14,9,12,9,13,9,11,11,14,12,14,12,14,0,0,16.6,22.8,0.9734979423868312,0.228,1,22.8,0.9734979423868312,0.228,16.6,122,345664075654,100,238.46151518821716,238.46151518821716,288.50475311279297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,122,12.2,5,1,10,11,12,14,9,11,12,13,12,14,0,0,0,0,0,0,0,0,0,0,5.0,7.6,0.9646111111111111,0.076,1,7.6,0.9646111111111111,0.076,5.0,132,345664075654,100,188.02476572990417,188.02476572990417,257.9579129219055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,152,15.2,5,1,10,12,12,14,10,13,9,12,9,10,10,13,12,14,11,13,0,0,0,0,13.8,18.0,0.9714699074074074,0.18,1,18.0,0.9714699074074074,0.18,13.8,142,345664075654,100,244.90983772277832,244.90983772277832,322.75264739990234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,21,2.1,5,1,12,13,12,14,9,12,10,14,10,13,11,13,10,13,0,0,0,0,0,0,9.4,10.0,0.9424867724867726,0.1,1,10.0,0.9424867724867726,0.1,9.4,152,345664075654,100,361.58812189102173,361.58812189102173,462.3375971317291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,94,9.4,5,1,12,14,12,14,12,14,10,12,10,13,12,13,11,13,12,13,0,0,0,0,7.6,13.6,0.937361111111111,0.136,1,13.6,0.937361111111111,0.136,7.6,82,345664075654,100,296.0432450771332,296.0432450771332,0.0015106201171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,143,14.3,5,1,11,14,11,14,10,12,12,14,9,12,10,14,10,12,11,14,12,14,0,0,16.6,23.8,0.9735596707818931,0.238,1,23.8,0.9735596707818931,0.238,16.6,32,345664075654,100,209.59067130088806,209.59067130088806,0.0011241436004638672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,143,14.3,5,1,11,14,10,14,10,12,12,14,10,12,10,13,10,11,10,12,11,14,11,14,20.2,24.4,0.965673611111111,0.244,1,24.4,0.965673611111111,0.244,20.2,162,345664075654,100,285.88288044929504,285.88288044929504,360.30504846572876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,172,17.2,5,1,11,14,10,11,12,13,9,12,10,12,11,13,0,0,0,0,0,0,0,0,9.0,12.0,0.9427623456790122,0.12,1,12.0,0.9427623456790122,0.12,9.0,172,345664075654,100,242.77845931053162,242.77845931053162,243.04401326179504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,172,17.2,5,1,12,14,9,11,12,14,10,13,11,14,9,13,11,13,11,13,0,0,0,0,13.8,20.2,0.9638859953703702,0.202,1,20.2,0.9638859953703702,0.202,13.8,182,345664075654,100,262.70609426498413,262.70609426498413,305.85670256614685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,143,14.3,5,1,10,14,11,14,10,12,12,14,9,12,10,14,10,12,11,14,12,14,0,0,19.0,24.6,0.9715663580246914,0.246,1,24.6,0.9715663580246914,0.246,19.0,192,345664075654,100,233.5114872455597,233.5114872455597,293.3032536506653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,26,2.6,5,1,9,11,11,12,9,11,9,11,9,12,12,14,9,13,10,14,0,0,0,0,7.4,12.4,0.9726417824074074,0.124,1,12.4,0.9726417824074074,0.124,7.4,202,345664075654,100,280.76208448410034,280.76208448410034,442.1343755722046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,172,17.2,5,1,12,14,9,11,12,14,11,12,11,14,9,13,11,14,11,13,0,0,0,0,17.0,19.2,0.9586718749999998,0.192,1,19.2,0.9586718749999998,0.192,17.0,212,345664075654,100,253.87380743026733,253.87380743026733,279.87947511672974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
