,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,39,3.9,5,0,9,10,9,11,11,14,11,14,9,11,9,12,10,12,11,12,9,10,0,0,10.6,12.2,0.955648148148148,0.122,1,12.2,0.955648148148148,0.122,10.6,5,314525237323,100,338.9321918487549,338.9321918487549,397.3099274635315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,98,9.8,5,0,11,14,10,13,9,11,9,13,10,12,9,10,0,0,0,0,0,0,0,0,12.2,13.2,0.9428009259259259,0.132,1,13.2,0.9428009259259259,0.132,12.2,15,314525237323,100,288.6137943267822,288.6137943267822,301.4662091732025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,39,3.9,5,0,9,13,12,14,10,12,11,13,10,11,12,14,11,14,12,14,9,13,9,13,13.6,18.4,0.9647685185185185,0.184,1,18.4,0.9647685185185185,0.184,13.6,25,314525237323,100,331.2097907066345,331.2097907066345,394.57101917266846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,177,17.7,5,0,11,14,11,14,9,12,10,11,12,14,10,14,11,12,0,0,0,0,0,0,13.4,17.0,0.9547321428571428,0.17,1,17.0,0.9547321428571428,0.17,13.4,35,314525237323,100,253.8651306629181,253.8651306629181,281.9843428134918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,161,16.1,5,0,11,13,12,14,11,14,11,14,11,12,10,13,9,12,9,10,0,0,0,0,14.4,17.8,0.9572164351851851,0.178,1,17.8,0.9572164351851851,0.178,14.4,45,314525237323,100,265.33770203590393,265.33770203590393,284.40668177604675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,119,11.9,5,0,10,11,10,12,10,12,9,12,12,13,10,14,11,13,11,14,0,0,0,0,12.2,17.2,0.9660763888888888,0.172,1,17.2,0.9660763888888888,0.172,12.2,55,314525237323,100,219.815580368042,219.815580368042,297.308527469635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,153,15.3,5,0,11,12,11,13,11,12,11,12,10,11,12,14,12,13,9,12,10,14,0,0,11.4,16.0,0.96730195473251,0.16,1,16.0,0.96730195473251,0.16,11.4,65,314525237323,100,198.50225639343262,198.50225639343262,260.97595047950745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,179,17.9,5,0,11,12,11,14,12,14,11,14,9,10,9,12,9,11,9,11,12,14,0,0,14.4,19.0,0.9540072016460903,0.19,1,19.0,0.9540072016460903,0.19,14.4,75,314525237323,100,286.53235149383545,286.53235149383545,353.7399821281433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,129,12.9,5,0,9,13,9,10,10,13,9,13,12,14,9,13,0,0,0,0,0,0,0,0,8.2,17.0,0.9508757716049382,0.17,1,17.0,0.9508757716049382,0.17,8.2,85,314525237323,100,269.912141084671,269.912141084671,280.86665439605713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,93,9.3,5,0,9,12,12,14,10,12,11,13,12,14,0,0,0,0,0,0,0,0,0,0,9.4,9.8,0.9687777777777777,0.098,1,9.8,0.9687777777777777,0.098,9.4,95,314525237323,100,178.24905800819397,178.24905800819397,212.15649390220642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,125,12.5,5,0,9,13,10,12,12,13,9,10,10,14,11,14,10,12,12,14,9,13,0,0,16.0,21.6,0.9563631687242798,0.216,1,21.6,0.9563631687242798,0.216,16.0,105,314525237323,100,360.4911389350891,360.4911389350891,360.699588060379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,43,4.3,5,0,10,14,10,13,12,14,12,14,11,14,12,13,12,14,0,0,0,0,0,0,10.8,12.2,0.9587037037037037,0.122,1,12.2,0.9587037037037037,0.122,10.8,115,314525237323,100,256.0315251350403,256.0315251350403,266.47941064834595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,178,17.8,5,1,11,14,12,14,9,13,11,14,9,10,10,13,9,11,9,11,12,14,0,0,15.6,22.0,0.9599948559670781,0.22,1,22.0,0.9599948559670781,0.22,15.6,125,314525237323,100,302.4107332229614,302.4107332229614,335.67014598846436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,39,3.9,5,1,10,14,12,14,11,12,10,11,12,14,9,12,12,14,9,13,9,12,0,0,11.0,15.6,0.9612628600823044,0.156,1,15.6,0.9612628600823044,0.156,11.0,135,314525237323,100,298.2202386856079,298.2202386856079,422.36662435531616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,39,3.9,5,1,12,14,9,10,9,11,11,14,10,12,9,12,10,11,11,12,0,0,0,0,6.8,10.6,0.9452835648148148,0.106,1,10.6,0.9452835648148148,0.106,6.8,145,314525237323,100,347.23226284980774,347.23226284980774,381.13748025894165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,42,4.2,5,1,9,12,12,14,11,14,11,13,9,13,12,13,12,14,0,0,0,0,0,0,7.8,11.8,0.9475760582010582,0.118,1,11.8,0.9475760582010582,0.118,7.8,155,314525237323,100,349.872900724411,349.872900724411,350.3038396835327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,97,9.7,5,1,11,14,10,12,12,14,9,13,11,14,0,0,0,0,0,0,0,0,0,0,11.6,12.6,0.9731296296296297,0.126,1,12.6,0.9731296296296297,0.126,11.6,165,314525237323,100,175.48790335655212,175.48790335655212,228.05355978012085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,119,11.9,5,1,10,11,10,12,10,12,9,12,9,10,10,14,11,13,9,10,9,10,0,0,13.0,15.6,0.9313657407407406,0.156,1,15.6,0.9313657407407406,0.156,13.0,175,314525237323,100,363.73398756980896,363.73398756980896,363.90065908432007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,153,15.3,5,1,9,10,11,13,12,14,11,12,11,12,10,11,12,14,9,12,10,14,0,0,13.2,16.8,0.9605632716049382,0.168,1,16.8,0.9605632716049382,0.168,13.2,185,314525237323,100,245.53023958206177,245.53023958206177,278.0297315120697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,160,16.0,5,1,11,13,11,14,11,14,11,12,10,14,9,12,9,10,0,0,0,0,0,0,12.4,17.0,0.9680423280423279,0.17,1,17.0,0.9680423280423279,0.17,12.4,195,314525237323,100,218.04505062103271,218.04505062103271,285.10456252098083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,43,4.3,5,1,9,12,12,14,12,14,10,12,12,13,12,14,0,0,0,0,0,0,0,0,5.8,8.4,0.9581018518518517,0.084,1,8.4,0.9581018518518517,0.084,5.8,205,314525237323,100,213.99518489837646,213.99518489837646,261.3701515197754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,39,3.9,5,1,12,14,10,11,9,11,11,14,11,13,9,12,9,12,10,12,11,12,0,0,8.6,13.0,0.9391923868312756,0.13,1,13.0,0.9391923868312756,0.13,8.6,215,314525237323,100,382.57849621772766,382.57849621772766,409.35272789001465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,116,11.6,5,1,9,13,9,10,10,13,9,13,12,14,9,13,0,0,0,0,0,0,0,0,15.2,16.6,0.9540817901234568,0.166,1,16.6,0.9540817901234568,0.166,15.2,225,314525237323,100,282.56584787368774,282.56584787368774,302.8965308666229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,177,17.7,5,1,11,14,11,14,9,12,10,11,12,14,10,14,11,12,0,0,0,0,0,0,13.4,17.0,0.9547321428571428,0.17,1,17.0,0.9547321428571428,0.17,13.4,35,314525237323,100,253.8651306629181,253.8651306629181,0.0015673637390136719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,39,3.9,5,2,12,14,9,10,9,11,11,14,10,12,9,12,10,11,11,12,0,0,0,0,6.8,10.6,0.9452835648148148,0.106,1,10.6,0.9452835648148148,0.106,6.8,145,314525237323,100,347.23226284980774,347.23226284980774,0.0013115406036376953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,39,3.9,5,2,12,14,9,10,9,11,11,14,10,12,9,12,10,11,11,12,0,0,0,0,6.8,10.6,0.9452835648148148,0.106,1,10.6,0.9452835648148148,0.106,6.8,145,314525237323,100,347.23226284980774,347.23226284980774,0.0009691715240478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,119,11.9,5,2,9,10,11,12,10,12,9,12,9,10,11,14,11,13,0,0,0,0,0,0,10.0,12.4,0.9715939153439151,0.124,1,12.4,0.9715939153439151,0.124,10.0,235,314525237323,100,220.69173336029053,220.69173336029053,313.0111839771271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,129,12.9,5,2,9,13,9,10,10,13,9,12,11,13,9,13,0,0,0,0,0,0,0,0,10.6,16.2,0.9510648148148149,0.162,1,16.2,0.9510648148148149,0.162,10.6,245,314525237323,100,261.2968382835388,261.2968382835388,285.1681504249573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,119,11.9,5,2,10,11,10,12,10,12,9,12,9,10,10,14,11,13,9,10,9,10,0,0,13.0,15.6,0.9313657407407406,0.156,1,15.6,0.9313657407407406,0.156,13.0,175,314525237323,100,363.73398756980896,363.73398756980896,0.0014986991882324219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,43,4.3,5,2,9,12,12,14,12,14,10,12,12,13,12,14,0,0,0,0,0,0,0,0,5.8,8.4,0.9581018518518517,0.084,1,8.4,0.9581018518518517,0.084,5.8,205,314525237323,100,213.99518489837646,213.99518489837646,0.0013339519500732422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,42,4.2,5,2,9,12,12,14,10,13,11,13,9,13,12,13,12,14,9,10,0,0,0,0,6.8,13.4,0.968449074074074,0.134,1,13.4,0.968449074074074,0.134,6.8,255,314525237323,100,270.5691261291504,270.5691261291504,424.31704092025757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,98,9.8,5,2,9,12,10,13,9,11,9,13,10,12,0,0,0,0,0,0,0,0,0,0,8.2,12.6,0.9686527777777778,0.126,1,12.6,0.9686527777777778,0.126,8.2,265,314525237323,100,200.45489978790283,200.45489978790283,218.6074914932251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,93,9.3,5,2,9,12,12,14,10,12,11,13,12,14,0,0,0,0,0,0,0,0,0,0,9.4,9.8,0.9687777777777777,0.098,1,9.8,0.9687777777777777,0.098,9.4,95,314525237323,100,178.24905800819397,178.24905800819397,0.0013039112091064453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,98,9.8,5,2,11,14,10,13,9,11,9,13,10,11,9,10,0,0,0,0,0,0,0,0,11.4,12.2,0.9316473765432098,0.122,1,12.2,0.9316473765432098,0.122,11.4,275,314525237323,100,302.762193441391,302.762193441391,302.94988322257996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,112,11.2,5,2,10,13,10,13,11,14,10,12,10,11,9,12,0,0,0,0,0,0,0,0,10.8,13.8,0.9575617283950617,0.138,1,13.8,0.9575617283950617,0.138,10.8,285,314525237323,100,237.76109099388123,237.76109099388123,276.13366770744324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,49,4.9,5,2,10,11,9,11,11,12,9,12,9,10,10,14,11,12,9,10,0,0,0,0,6.8,10.4,0.9210763888888888,0.104,1,10.4,0.9210763888888888,0.104,6.8,295,314525237323,100,365.82034707069397,365.82034707069397,366.0147292613983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
