,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,81,8.1,5,0,11,12,9,10,10,13,10,14,10,12,0,0,0,0,0,0,0,0,0,0,9.6,9.2,0.923574074074074,0.184,1,9.2,0.923574074074074,0.184,9.6,0,119586514258,50,166.54584980010986,166.54584980010986,167.10189127922058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,10.7,5,0,12,14,9,10,9,12,9,10,12,13,12,14,11,14,10,13,0,0,0,0,10.4,15.0,0.9646180555555555,0.3,1,15.0,0.9646180555555555,0.3,10.4,5,119586514258,50,171.86944794654846,171.86944794654846,196.4924054145813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1.5,5,0,12,14,12,13,12,14,11,14,12,14,11,12,9,13,0,0,0,0,0,0,2.8,7.2,0.9329332010582009,0.144,1,7.2,0.9329332010582009,0.144,2.8,10,119586514258,50,198.1553943157196,198.1553943157196,220.77768087387085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,2.6,5,0,11,14,9,10,9,11,12,14,9,10,10,13,9,11,0,0,0,0,0,0,5.2,8.4,0.9546891534391533,0.168,1,8.4,0.9546891534391533,0.168,5.2,15,119586514258,50,198.38406252861023,198.38406252861023,219.62447595596313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,48,4.8,5,0,9,10,12,14,9,11,9,10,11,14,12,14,12,14,12,14,12,14,0,0,9.4,12.8,0.9623713991769546,0.256,1,12.8,0.9623713991769546,0.256,9.4,20,119586514258,50,193.23029232025146,193.23029232025146,241.07920837402344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,143,14.3,5,0,11,13,10,11,11,14,10,13,12,14,11,12,0,0,0,0,0,0,0,0,8.0,12.0,0.9756944444444443,0.24,1,12.0,0.9756944444444443,0.24,8.0,25,119586514258,50,107.35552287101746,107.35552287101746,136.00485587120056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2.9,5,0,10,13,12,14,10,12,9,10,10,11,12,13,11,14,9,12,0,0,0,0,7.4,10.0,0.9688310185185184,0.2,1,10.0,0.9688310185185184,0.2,7.4,30,119586514258,50,192.16847348213196,192.16847348213196,208.0036265850067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,171,17.1,5,0,10,11,10,12,10,12,10,13,11,14,12,14,9,10,12,13,0,0,0,0,10.4,15.0,0.9548263888888888,0.3,1,15.0,0.9548263888888888,0.3,10.4,35,119586514258,50,168.25492548942566,168.25492548942566,184.32589864730835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,162,16.2,5,0,12,14,12,13,10,14,10,12,11,14,0,0,0,0,0,0,0,0,0,0,10.0,11.8,0.9606805555555555,0.236,1,11.8,0.9606805555555555,0.236,10.0,40,119586514258,50,115.07446241378784,115.07446241378784,115.08597493171692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,62,6.2,5,0,11,12,12,13,12,14,12,14,10,11,11,14,10,13,12,14,0,0,0,0,7.8,12.4,0.9475578703703703,0.248,1,12.4,0.9475578703703703,0.248,7.8,45,119586514258,50,178.14749431610107,178.14749431610107,198.19418621063232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,194,19.4,5,0,12,14,9,12,12,14,10,12,10,11,12,14,12,14,10,11,0,0,0,0,10.6,15.0,0.9417824074074073,0.3,1,15.0,0.9417824074074073,0.3,10.6,50,119586514258,50,176.91346740722656,176.91346740722656,202.43613505363464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,142,14.2,5,0,11,14,12,14,10,11,10,14,10,11,11,13,12,14,10,11,10,14,0,0,12.6,19.8,0.9622813786008229,0.396,1,19.8,0.9622813786008229,0.396,12.6,55,119586514258,50,156.20421314239502,156.20421314239502,169.2117178440094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,48,4.8,5,1,12,14,12,13,9,12,11,14,12,14,9,13,0,0,0,0,0,0,0,0,6.6,11.6,0.9755401234567901,0.232,1,11.6,0.9755401234567901,0.232,6.6,60,119586514258,50,131.40503239631653,131.40503239631653,170.28489542007446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,1.4,5,1,12,14,9,10,12,13,11,14,12,14,9,12,11,14,12,14,0,0,0,0,4.4,8.0,0.9431944444444443,0.16,1,8.0,0.9431944444444443,0.16,4.4,65,119586514258,50,243.8977541923523,243.8977541923523,311.8549222946167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,143,14.3,5,1,11,13,10,11,11,14,10,13,12,14,11,12,0,0,0,0,0,0,0,0,8.0,12.0,0.9756944444444443,0.24,1,12.0,0.9756944444444443,0.24,8.0,25,119586514258,50,107.35552287101746,107.35552287101746,0.0012962818145751953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,143,14.3,5,1,11,13,11,12,10,11,11,14,10,13,12,14,11,12,0,0,0,0,0,0,8.0,12.8,0.9638161375661375,0.256,1,12.8,0.9638161375661375,0.256,8.0,70,119586514258,50,131.51208758354187,131.51208758354187,149.004403591156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
