,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,93,9.3,5,0,10,13,11,14,10,12,9,11,12,14,11,14,10,12,12,14,0,0,0,0,13.76,17.080000000000002,0.9708611111111111,0.17079999999999998,5,17.2,0.9772337962962963,0.172,17.6,0,364067609238,100,344.72410821914673,16.6,0.9712384259259259,0.166,16.2,1,111127028223,100,394.30527114868164,17.2,0.964079861111111,0.172,11.2,2,178603726933,100,423.2286972999573,17.2,0.9740393518518518,0.172,12.6,3,955054761915,100,354.4849991798401,17.2,0.9677141203703703,0.172,11.2,4,464394464229,100,403.2582712173462,1920.001347064972,423.64991307258606
1,162,16.2,5,0,9,10,10,11,10,13,12,14,9,13,11,14,10,13,0,0,0,0,0,0,12.959999999999999,16.880000000000003,0.9612513227513227,0.1688,5,16.8,0.9480191798941798,0.168,15.4,5,364067609238,100,402.31949162483215,16.8,0.9703604497354498,0.168,14.4,6,111127028223,100,329.3610031604767,17.0,0.9574503968253968,0.17,11.2,7,178603726933,100,327.2199409008026,16.8,0.9550760582010581,0.168,12.2,8,955054761915,100,388.3993453979492,17.0,0.975350529100529,0.17,11.6,9,464394464229,100,299.50516963005066,1746.8049507141113,402.32351207733154
2,27,2.7,5,0,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,10.16,14.559999999999999,0.9628899176954733,0.1456,5,14.6,0.9638991769547324,0.146,8.6,10,364067609238,100,510.7562472820282,14.6,0.9483127572016462,0.146,11.0,11,111127028223,100,600.8766641616821,15.2,0.9797325102880657,0.152,8.6,12,178603726933,100,382.47062611579895,14.2,0.9705015432098764,0.142,12.0,13,955054761915,100,457.78479981422424,14.2,0.9520036008230454,0.142,10.6,14,464394464229,100,570.2710180282593,2522.159355401993,600.8958599567413
3,121,12.1,5,0,10,14,10,14,11,14,12,14,11,14,12,14,9,11,12,14,12,14,0,0,18.16,22.639999999999997,0.9693770576131687,0.22640000000000002,5,22.6,0.9654912551440328,0.226,18.6,15,364067609238,100,413.9251501560211,23.0,0.9847299382716049,0.23,21.2,16,111127028223,100,262.4586775302887,22.4,0.9657716049382715,0.224,16.4,17,178603726933,100,412.8128414154053,22.8,0.9698148148148147,0.228,16.6,18,955054761915,100,370.2979793548584,22.4,0.9610776748971195,0.224,18.0,19,464394464229,100,446.58317732810974,1906.0778257846832,446.6051163673401
4,198,19.8,5,0,10,11,11,12,12,14,10,12,10,14,9,10,9,13,9,12,12,14,0,0,15.0,20.080000000000002,0.9464161522633745,0.2008,5,20.2,0.9484799382716047,0.202,16.0,20,364067609238,100,432.65720295906067,20.0,0.9366023662551439,0.2,14.4,21,111127028223,100,508.3974220752716,20.0,0.9455272633744856,0.2,14.0,22,178603726933,100,463.4510192871094,20.0,0.9479115226337448,0.2,14.4,23,955054761915,100,478.63615322113037,20.2,0.953559670781893,0.202,16.2,24,464394464229,100,431.79454827308655,2314.9363458156586,508.4176869392395
5,105,10.5,5,0,11,14,10,11,12,14,12,13,10,11,11,13,11,13,0,0,0,0,0,0,7.4799999999999995,11.040000000000001,0.9516349206349204,0.11040000000000001,5,10.8,0.939537037037037,0.108,7.8,25,364067609238,100,388.5860390663147,11.0,0.9528306878306875,0.11,7.2,26,111127028223,100,339.17339539527893,11.2,0.953670634920635,0.112,7.4,27,178603726933,100,342.3909649848938,11.4,0.9687301587301587,0.114,8.0,28,955054761915,100,280.3588721752167,10.8,0.9434060846560844,0.108,7.0,29,464394464229,100,347.0375647544861,1697.5468363761902,388.5903973579407
6,116,11.6,5,0,12,14,11,13,11,14,11,14,11,14,11,14,9,11,0,0,0,0,0,0,13.0,16.96,0.9691150793650793,0.16960000000000003,5,17.2,0.9834060846560845,0.172,13.2,30,364067609238,100,248.5863218307495,17.0,0.9710119047619049,0.17,13.2,31,111127028223,100,322.8513114452362,17.0,0.962936507936508,0.17,13.8,32,178603726933,100,377.6213204860687,17.0,0.9665410052910054,0.17,13.4,33,955054761915,100,342.89639592170715,16.6,0.9616798941798942,0.166,11.4,34,464394464229,100,384.57567143440247,1676.531021118164,384.5981910228729
7,179,17.9,5,0,11,14,11,13,12,14,10,11,9,10,12,13,9,13,10,11,0,0,0,0,11.28,15.0,0.9534421296296294,0.15,5,15.0,0.9626707175925924,0.15,10.8,35,364067609238,100,315.60536432266235,15.0,0.9645746527777777,0.15,12.2,36,111127028223,100,316.2002670764923,15.0,0.9463049768518517,0.15,10.2,37,178603726933,100,410.42280101776123,15.0,0.9451822916666665,0.15,12.8,38,955054761915,100,366.05901288986206,15.0,0.9484780092592591,0.15,10.4,39,464394464229,100,406.8410539627075,1815.1284992694855,410.4431371688843
8,162,16.2,5,0,12,14,9,13,12,14,10,12,11,14,10,11,0,0,0,0,0,0,0,0,10.959999999999999,13.959999999999999,0.9644868827160493,0.1396,5,13.8,0.9504822530864195,0.138,11.0,40,364067609238,100,342.2944185733795,14.0,0.9671450617283949,0.14,11.2,41,111127028223,100,264.3954586982727,14.0,0.9677546296296295,0.14,10.6,42,178603726933,100,268.9793565273285,14.0,0.9725270061728394,0.14,10.4,43,955054761915,100,221.61353659629822,14.0,0.9645254629629628,0.14,11.6,44,464394464229,100,264.98601937294006,1362.268789768219,342.3084170818329
9,67,6.7,5,0,12,14,10,12,11,14,9,13,10,12,11,13,9,13,10,12,0,0,0,0,13.12,17.6,0.9729866898148147,0.176,5,17.2,0.9778703703703702,0.172,17.2,45,364067609238,100,343.1963918209076,17.2,0.9717303240740741,0.172,12.4,46,111127028223,100,382.133896112442,18.2,0.9753211805555555,0.182,12.2,47,178603726933,100,337.9690136909485,17.4,0.9665682870370369,0.174,11.8,48,955054761915,100,398.39993953704834,18.0,0.9734432870370369,0.18,12.0,49,464394464229,100,344.66838002204895,1806.3676211833954,398.4589145183563
10,34,3.4,5,0,11,12,11,14,11,12,9,13,10,14,10,13,9,12,10,12,9,11,0,0,10.599999999999998,15.320000000000002,0.9594526748971193,0.1532,5,15.6,0.969804526748971,0.156,9.6,50,364067609238,100,447.131400346756,15.4,0.9549922839506172,0.154,10.2,51,111127028223,100,504.76087856292725,15.4,0.9588065843621398,0.154,11.2,52,178603726933,100,467.945613861084,14.8,0.9429166666666666,0.148,11.6,53,955054761915,100,543.149578332901,15.4,0.9707433127572016,0.154,10.4,54,464394464229,100,405.1114749908447,2368.098946094513,543.1727259159088
11,85,8.5,5,0,12,14,10,14,11,14,10,11,11,14,10,11,9,10,0,0,0,0,0,0,10.319999999999999,13.12,0.9543604497354495,0.1312,5,13.2,0.9659623015873012,0.132,10.4,55,364067609238,100,365.750230550766,13.0,0.9527116402116401,0.13,11.4,56,111127028223,100,404.9933543205261,13.4,0.9470965608465607,0.134,10.2,57,178603726933,100,381.08608198165894,13.2,0.969404761904762,0.132,10.4,58,955054761915,100,363.08573055267334,12.8,0.9366269841269841,0.128,9.2,59,464394464229,100,435.5312645435333,1950.4466619491577,435.5555760860443
12,27,2.7,5,1,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,10.16,14.559999999999999,0.9628899176954733,0.1456,5,14.6,0.9638991769547324,0.146,8.6,10,364067609238,100,510.7562472820282,14.6,0.9483127572016462,0.146,11.0,11,111127028223,100,600.8766641616821,15.2,0.9797325102880657,0.152,8.6,12,178603726933,100,382.47062611579895,14.2,0.9705015432098764,0.142,12.0,13,955054761915,100,457.78479981422424,14.2,0.9520036008230454,0.142,10.6,14,464394464229,100,570.2710180282593,2522.159355401993,0.0014531612396240234
13,27,2.7,5,1,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,10.16,14.559999999999999,0.9628899176954733,0.1456,5,14.6,0.9638991769547324,0.146,8.6,10,364067609238,100,510.7562472820282,14.6,0.9483127572016462,0.146,11.0,11,111127028223,100,600.8766641616821,15.2,0.9797325102880657,0.152,8.6,12,178603726933,100,382.47062611579895,14.2,0.9705015432098764,0.142,12.0,13,955054761915,100,457.78479981422424,14.2,0.9520036008230454,0.142,10.6,14,464394464229,100,570.2710180282593,2522.159355401993,0.001035928726196289
14,35,3.5,5,1,11,12,10,13,10,11,10,14,10,14,10,13,9,11,10,12,0,0,0,0,9.440000000000001,13.36,0.9562077546296296,0.1336,5,13.4,0.9446354166666666,0.134,9.8,60,364067609238,100,1159.6700043678284,13.2,0.9772395833333333,0.132,10.0,61,111127028223,100,1005.698744058609,13.2,0.9538744212962962,0.132,8.0,62,178603726933,100,1042.5432345867157,13.4,0.9486024305555555,0.134,9.6,63,955054761915,100,1159.2263767719269,13.6,0.9566869212962962,0.136,9.8,64,464394464229,100,1089.3624489307404,5456.50080871582,1159.6745908260345
15,83,8.3,5,1,12,14,10,14,9,12,10,13,10,11,9,10,9,10,0,0,0,0,0,0,10.6,13.12,0.9542003968253967,0.1312,5,13.0,0.9520502645502643,0.13,11.0,65,364067609238,100,1046.7089569568634,13.0,0.9344212962962961,0.13,12.4,66,111127028223,100,1121.3985600471497,13.4,0.957797619047619,0.134,9.8,67,178603726933,100,1010.9073085784912,13.4,0.9647056878306878,0.134,9.6,68,955054761915,100,1058.8103303909302,12.8,0.9620271164021162,0.128,10.2,69,464394464229,100,1058.9630086421967,5296.788164615631,1121.4624457359314
16,93,9.3,5,1,10,12,9,12,10,12,9,12,11,14,12,14,9,13,10,12,12,14,0,0,15.280000000000001,20.4,0.9595380658436212,0.20400000000000001,5,20.2,0.9528009259259258,0.202,17.0,70,364067609238,100,1231.0127389431,20.4,0.9566203703703704,0.204,14.2,71,111127028223,100,1167.241031885147,20.4,0.9616177983539094,0.204,13.2,72,178603726933,100,1124.0329356193542,20.4,0.955949074074074,0.204,15.8,73,955054761915,100,1187.832100391388,20.6,0.9707021604938271,0.206,16.2,74,464394464229,100,968.064457654953,5678.183264493942,1231.0177700519562
17,121,12.1,5,1,11,14,10,14,11,14,11,12,12,14,10,12,12,14,12,13,0,0,0,0,13.319999999999999,17.12,0.9677401620370369,0.17120000000000002,5,17.4,0.9768460648148147,0.174,12.4,75,364067609238,100,799.756187915802,16.6,0.9661950231481481,0.166,17.6,76,111127028223,100,878.8657865524292,17.4,0.9747395833333332,0.174,13.0,77,178603726933,100,799.759473323822,17.0,0.9687326388888888,0.17,13.4,78,955054761915,100,811.926393032074,17.2,0.9521874999999999,0.172,10.2,79,464394464229,100,886.5610842704773,4176.8689250946045,886.6354727745056
18,179,17.9,5,1,11,14,11,13,12,14,10,11,9,10,12,13,9,13,10,11,0,0,0,0,11.28,15.0,0.9534421296296294,0.15,5,15.0,0.9626707175925924,0.15,10.8,35,364067609238,100,315.60536432266235,15.0,0.9645746527777777,0.15,12.2,36,111127028223,100,316.2002670764923,15.0,0.9463049768518517,0.15,10.2,37,178603726933,100,410.42280101776123,15.0,0.9451822916666665,0.15,12.8,38,955054761915,100,366.05901288986206,15.0,0.9484780092592591,0.15,10.4,39,464394464229,100,406.8410539627075,1815.1284992694855,0.001348257064819336
19,93,9.3,5,1,10,13,11,14,10,12,9,11,12,14,11,14,10,12,12,14,0,0,0,0,13.76,17.080000000000002,0.9708611111111111,0.17079999999999998,5,17.2,0.9772337962962963,0.172,17.6,0,364067609238,100,344.72410821914673,16.6,0.9712384259259259,0.166,16.2,1,111127028223,100,394.30527114868164,17.2,0.964079861111111,0.172,11.2,2,178603726933,100,423.2286972999573,17.2,0.9740393518518518,0.172,12.6,3,955054761915,100,354.4849991798401,17.2,0.9677141203703703,0.172,11.2,4,464394464229,100,403.2582712173462,1920.001347064972,0.0010652542114257812
