,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,138,13.8,5,0,10,13,10,11,10,14,11,12,11,14,10,12,11,12,10,14,12,13,9,12,16.96,22.439999999999998,0.9630162037037037,0.22440000000000002,5,22.4,0.9786736111111111,0.224,18.0,0,723250765647,100,333.9650146961212,22.8,0.9672499999999999,0.228,16.8,1,650622613154,100,361.82623624801636,22.4,0.9686689814814814,0.224,17.8,2,563896207767,100,367.85331654548645,22.6,0.9558842592592592,0.226,16.4,3,873139821830,100,362.3507549762726,22.0,0.9446041666666665,0.22,15.8,4,208871874974,100,471.9693441390991,1897.9646666049957,472.3740520477295
1,64,6.4,5,0,9,10,10,11,12,14,12,14,12,14,9,10,9,11,0,0,0,0,0,0,6.4799999999999995,9.0,0.9457817460317459,0.09,5,9.0,0.9380753968253968,0.09,7.0,5,723250765647,100,406.24543261528015,9.0,0.9499404761904761,0.09,6.4,6,650622613154,100,357.64144682884216,8.8,0.9449007936507935,0.088,7.2,7,563896207767,100,391.57664799690247,9.4,0.9555753968253968,0.094,6.4,8,873139821830,100,342.9392921924591,8.8,0.9404166666666665,0.088,5.4,9,208871874974,100,397.9795081615448,1896.3823277950287,406.24925446510315
2,163,16.3,5,0,9,12,11,12,10,11,12,14,12,13,9,13,0,0,0,0,0,0,0,0,10.24,11.92,0.9661751543209876,0.1192,5,12.0,0.9709143518518517,0.12,10.0,10,723250765647,100,245.17068672180176,11.8,0.9501543209876541,0.118,9.6,11,650622613154,100,303.28850960731506,11.8,0.9624614197530863,0.118,10.6,12,563896207767,100,260.5829575061798,12.0,0.9718479938271604,0.12,9.6,13,873139821830,100,212.95751023292542,12.0,0.975497685185185,0.12,11.4,14,208871874974,100,202.82488703727722,1224.8245511054993,303.3059148788452
3,15,1.5,5,0,10,11,9,11,11,14,11,14,9,12,9,12,10,13,12,14,10,14,12,14,7.840000000000001,12.2,0.9447023148148148,0.122,5,11.8,0.9349444444444444,0.118,8.8,15,723250765647,100,799.5804562568665,13.6,0.9398449074074074,0.136,6.8,16,650622613154,100,647.0708751678467,12.6,0.9531435185185184,0.126,8.4,17,563896207767,100,611.5531334877014,11.6,0.948486111111111,0.116,9.6,18,873139821830,100,644.795642375946,11.4,0.9470925925925926,0.114,5.6,19,208871874974,100,691.0756947994232,3394.075802087784,799.5844211578369
4,149,14.9,5,0,9,10,11,12,10,11,10,13,12,14,12,14,10,14,11,13,0,0,0,0,11.36,15.760000000000002,0.9645480324074074,0.15760000000000002,5,15.8,0.9681886574074072,0.158,11.0,20,723250765647,100,320.702517747879,15.8,0.969409722222222,0.158,12.2,21,650622613154,100,301.0473442077637,15.8,0.9646412037037037,0.158,10.8,22,563896207767,100,330.895494222641,15.4,0.9508246527777777,0.154,10.8,23,873139821830,100,402.5118203163147,16.0,0.9696759259259259,0.16,12.0,24,208871874974,100,303.86154341697693,1659.0187199115753,402.53095412254333
5,42,4.2,5,0,11,14,9,12,11,13,11,12,12,13,11,12,12,14,9,11,12,14,9,10,9.719999999999999,12.800000000000002,0.9509166666666665,0.128,5,12.8,0.9559722222222222,0.128,10.2,25,723250765647,100,521.5796864032745,13.4,0.9588703703703704,0.134,9.8,26,650622613154,100,413.9729814529419,12.6,0.9356712962962961,0.126,7.6,27,563896207767,100,550.9309918880463,12.8,0.9518749999999997,0.128,12.2,28,873139821830,100,489.5663843154907,12.4,0.9521944444444443,0.124,8.8,29,208871874974,100,514.5442631244659,2490.5943071842194,550.9489641189575
6,75,7.5,5,0,10,11,9,10,9,12,11,12,9,10,10,12,12,14,11,12,10,12,0,0,9.2,11.879999999999999,0.9466995884773659,0.11879999999999999,5,12.0,0.9439763374485596,0.12,9.0,30,723250765647,100,472.7219789028168,12.0,0.9490380658436212,0.12,11.6,31,650622613154,100,440.6478581428528,11.8,0.9492644032921809,0.118,10.4,32,563896207767,100,423.95233511924744,11.8,0.942824074074074,0.118,7.6,33,873139821830,100,471.9566218852997,11.8,0.9483950617283949,0.118,7.4,34,208871874974,100,432.81779766082764,2242.0965917110443,472.7262325286865
7,21,2.1,5,0,10,11,10,13,11,14,12,14,11,13,10,11,11,12,11,13,0,0,0,0,5.200000000000001,7.839999999999999,0.9348124999999999,0.0784,5,8.2,0.9521122685185184,0.082,4.2,35,723250765647,100,396.4838526248932,8.0,0.9244328703703701,0.08,5.2,36,650622613154,100,565.4674215316772,7.6,0.9333564814814814,0.076,5.2,37,563896207767,100,525.2727987766266,8.2,0.9419733796296295,0.082,5.6,38,873139821830,100,458.1276924610138,7.2,0.9221874999999999,0.072,5.8,39,208871874974,100,549.0326404571533,2494.384405851364,565.4855744838715
8,40,4.0,5,0,9,10,10,11,9,11,10,14,9,12,11,12,11,14,11,12,0,0,0,0,8.48,11.24,0.9566371527777777,0.11240000000000001,5,11.4,0.9598379629629629,0.114,7.4,40,723250765647,100,399.189578294754,11.0,0.9453038194444443,0.11,7.6,41,650622613154,100,447.92916989326477,11.6,0.9783478009259259,0.116,9.0,42,563896207767,100,300.3713445663452,11.0,0.9483825231481481,0.11,8.0,43,873139821830,100,450.9210419654846,11.2,0.9513136574074073,0.112,10.4,44,208871874974,100,477.10666251182556,2075.517797231674,477.1273000240326
9,37,3.7,5,0,12,13,9,11,9,11,11,12,11,12,12,14,9,10,0,0,0,0,0,0,4.48,6.92,0.9506269841269839,0.06920000000000001,5,7.0,0.9473809523809521,0.07,5.4,45,723250765647,100,378.19803261756897,6.8,0.9629365079365078,0.068,4.4,46,650622613154,100,331.11957931518555,7.0,0.9527182539682537,0.07,4.2,47,563896207767,100,367.41812229156494,7.0,0.9480952380952379,0.07,4.8,48,873139821830,100,380.53332233428955,6.8,0.9420039682539681,0.068,3.6,49,208871874974,100,391.3332920074463,1848.6023485660553,391.3538181781769
