,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1
0,194,19.4,12,0,12,21,11,17,14,15,10,17,11,17,11,15,15,21,15,21,14,19,9,10,17.333333333333332,21.75,0.9725085758377425,0.435,1,21.75,0.9725085758377425,0.435,17.333333333333332,7,621252528032,50,537.327455997467,537.327455997467,652.1483006477356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,86,8.6,12,0,13,16,18,21,16,19,9,18,11,13,16,19,10,21,12,21,12,16,18,21,16.416666666666668,18.25,0.9776098484848484,0.365,1,18.25,0.9776098484848484,0.365,16.416666666666668,17,621252528032,50,506.76051473617554,506.76051473617554,557.5472385883331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,167,16.7,12,0,13,18,16,21,19,21,16,21,9,13,18,19,17,21,16,17,14,20,10,20,13.0,17.916666666666668,0.9628060185185184,0.35833333333333334,1,17.916666666666668,0.9628060185185184,0.35833333333333334,13.0,27,621252528032,50,545.7714269161224,545.7714269161224,577.0819187164307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,58,5.8,12,0,18,21,12,14,12,15,19,21,17,18,16,17,12,19,13,21,17,21,16,21,8.416666666666666,11.916666666666666,0.9767667658730156,0.23833333333333334,1,11.916666666666666,0.9767667658730156,0.23833333333333334,8.416666666666666,37,621252528032,50,517.0060930252075,517.0060930252075,657.5125765800476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,84,8.4,12,0,14,20,14,16,19,21,19,21,16,21,14,16,16,21,10,11,14,21,0,0,8.25,11.833333333333334,0.977862727807172,0.23666666666666666,1,11.833333333333334,0.977862727807172,0.23666666666666666,8.25,47,621252528032,50,516.5789821147919,516.5789821147919,688.3651466369629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,19,1.9,12,0,18,21,16,17,9,14,19,21,13,21,9,19,12,14,9,19,0,0,0,0,6.0,8.25,0.9579395254629628,0.165,1,8.25,0.9579395254629628,0.165,6.0,57,621252528032,50,640.8065285682678,640.8065285682678,770.8862881660461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,57,5.7,12,0,11,16,17,21,14,16,9,10,11,13,9,14,13,21,16,20,9,18,0,0,10.75,13.083333333333334,0.9695726165980795,0.26166666666666666,1,13.083333333333334,0.9695726165980795,0.26166666666666666,10.75,67,621252528032,50,629.7819788455963,629.7819788455963,739.2781898975372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,49,4.9,12,0,18,19,12,21,15,21,15,17,9,18,13,19,18,21,9,11,17,21,11,21,12.0,16.166666666666668,0.963858796296296,0.3233333333333333,1,16.166666666666668,0.963858796296296,0.3233333333333333,12.0,77,621252528032,50,653.6956803798676,653.6956803798676,665.8671450614929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,84,8.4,12,0,10,16,17,19,18,21,14,17,16,21,17,21,10,14,15,19,18,19,14,18,10.916666666666666,13.166666666666666,0.9701222222222219,0.2633333333333333,1,13.166666666666666,0.9701222222222219,0.2633333333333333,10.916666666666666,87,621252528032,50,495.96307253837585,495.96307253837585,641.7584109306335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,171,17.1,12,0,11,18,10,18,15,21,11,13,10,11,16,21,15,16,19,21,15,21,17,21,12.916666666666666,17.5,0.9638906746031746,0.35,1,17.5,0.9638906746031746,0.35,12.916666666666666,97,621252528032,50,549.2551383972168,549.2551383972168,608.8652403354645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
