,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,sequential_execution_time,execution_time,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,21,2.1,12,0,9,12,10,11,17,21,14,21,19,21,14,15,10,18,14,21,0,0,0,0,5.5,7.416666666666667,0.9645882936507937,0.14833333333333334,1,7.416666666666667,0.9645882936507937,0.14833333333333334,5.5,7,792283261917,50,665.1478791236877,665.1478791236877,734.389811038971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,159,15.9,12,0,11,12,14,21,12,16,19,21,9,18,15,20,17,21,11,16,17,21,0,0,14.666666666666666,17.0,0.9745494317068393,0.34,1,17.0,0.9745494317068393,0.34,14.666666666666666,17,792283261917,50,410.0824844837189,410.0824844837189,475.9232773780823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,91,9.1,12,0,10,20,16,18,9,13,15,21,9,11,19,21,18,21,13,21,10,17,0,0,13.583333333333334,16.333333333333332,0.9830800264550265,0.32666666666666666,1,16.333333333333332,0.9830800264550265,0.32666666666666666,13.583333333333334,27,792283261917,50,498.86738872528076,498.86738872528076,636.0326459407806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,184,18.4,12,0,12,14,18,21,15,21,19,21,18,21,18,21,13,19,9,17,19,21,0,0,13.166666666666666,14.666666666666666,0.9709735082304527,0.29333333333333333,1,14.666666666666666,0.9709735082304527,0.29333333333333333,13.166666666666666,37,792283261917,50,458.0700194835663,458.0700194835663,581.9514102935791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,114,11.4,12,0,18,21,15,18,10,19,13,21,14,17,14,20,17,21,9,15,16,20,15,16,14.25,18.25,0.9748672839506172,0.365,1,18.25,0.9748672839506172,0.365,14.25,47,792283261917,50,458.880136013031,458.880136013031,495.3319845199585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,98,9.8,12,0,15,21,17,21,14,21,10,16,11,13,11,20,13,21,14,19,0,0,0,0,13.5,17.5,0.977726273148148,0.35,1,17.5,0.977726273148148,0.35,13.5,57,792283261917,50,538.1883070468903,538.1883070468903,577.3261501789093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,155,15.5,12,0,13,18,19,20,9,19,18,21,17,18,11,20,14,16,18,21,13,20,0,0,14.833333333333334,17.0,0.9727584264158337,0.34,1,17.0,0.9727584264158337,0.34,14.833333333333334,67,792283261917,50,365.8414041996002,365.8414041996002,451.163626909256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,44,4.4,12,0,18,21,10,17,11,13,13,21,17,18,12,21,17,19,0,0,0,0,0,0,8.333333333333334,9.583333333333334,0.97447869425548,0.19166666666666668,1,9.583333333333334,0.97447869425548,0.19166666666666668,8.333333333333334,77,792283261917,50,451.5804560184479,451.5804560184479,516.0970220565796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,180,18.0,12,0,12,17,15,19,17,21,15,20,15,21,11,21,10,20,11,13,0,0,0,0,14.75,19.333333333333332,0.9776973379629629,0.38666666666666666,1,19.333333333333332,0.9776973379629629,0.38666666666666666,14.75,87,792283261917,50,478.62745237350464,478.62745237350464,570.9619908332825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,158,15.8,12,0,16,21,14,21,18,21,16,18,12,20,12,14,14,18,12,21,13,19,13,21,18.166666666666668,22.333333333333332,0.9641569664902999,0.44666666666666666,1,22.333333333333332,0.9641569664902999,0.44666666666666666,18.166666666666668,97,792283261917,50,569.9748640060425,569.9748640060425,570.3852367401123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
