,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9
0,81,8.1,12,0,16,19,13,14,16,17,10,13,14,21,12,21,12,17,14,15,0,0,0,0,9.416666666666666,10.916666666666666,0.9623773148148145,0.21833333333333332,1,10.916666666666666,0.9623773148148145,0.21833333333333332,9.416666666666666,0,119586514258,50,452.07377004623413,452.07377004623413,577.9260036945343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,10.7,12,0,17,21,10,13,11,20,10,14,17,19,19,21,15,21,11,18,0,0,0,0,13.0,14.416666666666666,0.977620838844797,0.28833333333333333,1,14.416666666666666,0.977620838844797,0.28833333333333333,13.0,10,119586514258,50,488.5756895542145,488.5756895542145,681.0641572475433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1.5,12,0,19,20,19,21,18,20,17,21,15,21,17,21,10,11,16,18,11,20,0,0,4.083333333333333,5.833333333333333,0.9334773662551439,0.11666666666666667,1,5.833333333333333,0.9334773662551439,0.11666666666666667,4.083333333333333,20,119586514258,50,743.6696722507477,743.6696722507477,747.643835067749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,2.6,12,0,15,21,9,12,10,16,19,21,9,12,13,20,10,11,11,17,18,19,0,0,6.916666666666667,8.5,0.9690799529688418,0.17,1,8.5,0.9690799529688418,0.17,6.916666666666667,30,119586514258,50,663.2020354270935,663.2020354270935,765.0902886390686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,48,4.8,12,0,10,14,18,21,9,15,9,13,15,21,17,21,19,21,19,21,18,21,0,0,7.666666666666667,10.666666666666666,0.974863683127572,0.21333333333333335,1,10.666666666666666,0.974863683127572,0.21333333333333335,7.666666666666667,40,119586514258,50,577.3218984603882,577.3218984603882,618.2700293064117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,143,14.3,12,0,15,19,15,17,12,13,11,15,15,21,13,20,19,21,15,17,0,0,0,0,9.583333333333334,11.416666666666666,0.9680981316137565,0.22833333333333333,1,11.416666666666666,0.9680981316137565,0.22833333333333333,9.583333333333334,50,119586514258,50,464.2516596317291,464.2516596317291,489.4804599285126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2.9,12,0,13,20,18,21,14,18,9,13,13,17,19,21,15,21,9,16,0,0,0,0,6.416666666666667,9.5,0.9846279761904762,0.19,1,9.5,0.9846279761904762,0.19,6.416666666666667,60,119586514258,50,508.8983328342438,508.8983328342438,656.2274141311646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,171,17.1,12,0,12,16,12,19,13,18,11,12,12,19,15,21,16,18,18,21,9,13,18,21,14.083333333333334,17.5,0.9697422619047618,0.35,1,17.5,0.9697422619047618,0.35,14.083333333333334,70,119586514258,50,539.4866390228271,539.4866390228271,583.0998730659485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,162,16.2,12,0,17,21,17,18,9,10,14,16,19,21,9,11,12,21,14,20,15,21,0,0,10.416666666666666,13.75,0.9656335733882027,0.275,1,13.75,0.9656335733882027,0.275,10.416666666666666,80,119586514258,50,549.3086359500885,549.3086359500885,583.5840423107147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,62,6.2,12,0,15,19,17,19,16,17,18,21,19,21,13,17,16,21,12,20,17,21,0,0,7.833333333333333,11.166666666666666,0.9558508230452674,0.22333333333333333,1,11.166666666666666,0.9558508230452674,0.22333333333333333,7.833333333333333,90,119586514258,50,538.2536525726318,538.2536525726318,551.581933259964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
