,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,sequential_execution_time,execution_time,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,27,2.7,12,0,15,21,13,19,14,17,18,19,16,19,10,14,10,13,17,21,16,21,0,0,5.5,8.666666666666666,0.9752134773662551,0.17333333333333334,1,8.666666666666666,0.9752134773662551,0.17333333333333334,5.5,1,584833761133,50,520.187082529068,520.187082529068,624.1926760673523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,173,17.3,12,0,19,21,18,21,16,21,12,15,16,21,18,21,17,21,15,21,19,21,12,20,11.833333333333334,17.25,0.9698645833333333,0.345,1,17.25,0.9698645833333333,0.345,11.833333333333334,11,584833761133,50,389.9403736591339,389.9403736591339,474.31006240844727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,148,14.8,12,0,11,21,10,15,11,13,10,13,16,17,14,15,10,19,14,21,14,17,0,0,11.166666666666666,17.0,0.9735024495394864,0.34,1,17.0,0.9735024495394864,0.34,11.166666666666666,21,584833761133,50,375.77119302749634,375.77119302749634,429.5175266265869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,125,12.5,12,0,17,18,18,21,15,20,13,17,14,20,15,16,9,17,17,21,16,21,10,15,12.25,17.0,0.9762023148148146,0.34,1,17.0,0.9762023148148146,0.34,12.25,31,584833761133,50,350.54687666893005,350.54687666893005,431.4875862598419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,160,16.0,12,0,12,20,16,21,15,21,9,18,11,13,10,12,14,18,14,18,11,12,0,0,13.583333333333334,17.083333333333332,0.9754038065843622,0.3416666666666667,1,17.083333333333332,0.9754038065843622,0.3416666666666667,13.583333333333334,41,584833761133,50,412.31420254707336,412.31420254707336,456.73075890541077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,157,15.7,12,0,9,14,16,18,19,21,14,20,19,21,11,15,11,21,12,21,0,0,0,0,13.416666666666666,16.75,0.9778574459876541,0.335,1,16.75,0.9778574459876541,0.335,13.416666666666666,51,584833761133,50,309.0929856300354,309.0929856300354,398.0757529735565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,71,7.1,12,0,13,21,11,17,15,21,13,18,10,19,10,15,16,21,16,19,14,18,15,20,15.666666666666666,19.833333333333332,0.9794800925925925,0.39666666666666667,1,19.833333333333332,0.9794800925925925,0.39666666666666667,15.666666666666666,61,584833761133,50,424.60203981399536,424.60203981399536,497.1361472606659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,177,17.7,12,0,13,19,18,21,14,21,11,21,11,19,10,18,12,17,13,15,17,18,0,0,17.25,21.083333333333332,0.9680931437389769,0.4216666666666667,1,21.083333333333332,0.9680931437389769,0.4216666666666667,17.25,71,584833761133,50,398.08841371536255,398.08841371536255,424.19389247894287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,43,4.3,12,0,15,21,16,21,14,15,15,21,16,21,9,16,19,21,9,12,18,21,0,0,9.666666666666666,11.5,0.9611771017048792,0.23,1,11.5,0.9611771017048792,0.23,9.666666666666666,81,584833761133,50,515.2697730064392,515.2697730064392,622.9699919223785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,20,2.0,12,0,10,18,9,12,11,13,12,14,17,20,15,21,13,14,9,12,11,19,0,0,5.5,8.0,0.9738130144032922,0.16,1,8.0,0.9738130144032922,0.16,5.5,91,584833761133,50,549.6316027641296,549.6316027641296,670.7945947647095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,44,4.4,12,0,15,21,17,21,10,16,10,14,18,21,14,20,15,19,19,20,17,21,13,19,9.75,13.416666666666666,0.9751759259259257,0.2683333333333333,1,13.416666666666666,0.9751759259259257,0.2683333333333333,9.75,101,584833761133,50,464.2289729118347,464.2289729118347,582.4065821170807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,102,10.2,12,0,13,15,12,19,11,14,15,17,15,21,14,20,13,17,9,12,11,12,13,21,11.0,16.25,0.9670535714285713,0.325,1,16.25,0.9670535714285713,0.325,11.0,111,584833761133,50,472.5622503757477,472.5622503757477,565.4376590251923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,43,4.3,12,1,15,21,12,20,15,17,13,19,9,16,19,21,9,12,18,21,0,0,0,0,9.666666666666666,11.083333333333334,0.9801016865079365,0.22166666666666668,1,11.083333333333334,0.9801016865079365,0.22166666666666668,9.666666666666666,121,584833761133,50,431.8057014942169,431.8057014942169,535.2000393867493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,102,10.2,12,1,13,15,15,21,14,17,15,21,16,21,16,21,13,17,9,12,11,12,13,21,9.916666666666666,16.666666666666668,0.9624074074074072,0.3333333333333333,1,16.666666666666668,0.9624074074074072,0.3333333333333333,9.916666666666666,131,584833761133,50,495.86720180511475,495.86720180511475,529.3020434379578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,43,4.3,12,1,15,21,16,21,14,15,15,21,16,21,9,16,19,21,9,12,18,21,0,0,9.666666666666666,11.5,0.9611771017048792,0.23,1,11.5,0.9611771017048792,0.23,9.666666666666666,81,584833761133,50,515.2697730064392,515.2697730064392,0.0019330978393554688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,43,4.3,12,1,15,21,16,21,14,15,15,21,16,21,9,16,19,21,9,12,18,21,0,0,9.666666666666666,11.5,0.9611771017048792,0.23,1,11.5,0.9611771017048792,0.23,9.666666666666666,81,584833761133,50,515.2697730064392,515.2697730064392,0.001535177230834961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,151,15.1,12,1,9,17,16,21,9,18,11,13,13,19,14,18,14,18,11,12,0,0,0,0,12.25,16.166666666666668,0.9784543788580246,0.3233333333333333,1,16.166666666666668,0.9784543788580246,0.3233333333333333,12.25,141,584833761133,50,338.3411648273468,338.3411648273468,455.2794110774994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,157,15.7,12,1,12,17,16,18,15,21,19,21,10,11,19,21,11,15,10,20,11,20,0,0,12.166666666666666,17.0,0.959554355281207,0.34,1,17.0,0.959554355281207,0.34,12.166666666666666,151,584833761133,50,460.84558296203613,460.84558296203613,460.97104477882385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,173,17.3,12,1,12,19,16,21,15,21,9,12,10,16,9,10,16,20,19,21,11,12,0,0,10.0,14.666666666666666,0.9575261610817165,0.29333333333333333,1,14.666666666666666,0.9575261610817165,0.29333333333333333,10.0,161,584833761133,50,522.1071395874023,522.1071395874023,522.2586934566498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
