,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,sequential_execution_time,execution_time,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,163,16.3,5,0,12,14,12,14,11,12,9,10,12,14,11,14,9,10,0,0,0,0,0,0,6.8,11.8,0.9641005291005289,0.118,1,11.8,0.9641005291005289,0.118,6.8,7.0,225344899583.0,100.0,264.07000517845154,264.07000517845154,356.830783367157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,199,19.9,5,0,12,14,12,14,11,14,11,12,12,13,12,14,9,10,0,0,0,0,0,0,7.8,12.0,0.9462764550264547,0.12,1,12.0,0.9462764550264547,0.12,7.8,17.0,225344899583.0,100.0,367.74018239974976,367.74018239974976,404.01843643188477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42,4.2,5,0,9,13,9,13,9,10,10,13,12,14,10,14,0,0,0,0,0,0,0,0,8.2,12.0,0.9592399691358023,0.12,1,12.0,0.9592399691358023,0.12,8.2,27.0,225344899583.0,100.0,362.66747999191284,362.66747999191284,378.46669602394104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,151,15.1,5,0,10,14,12,13,10,12,12,14,9,13,11,13,11,13,11,14,10,14,0,0,18.4,23.4,0.961792695473251,0.234,1,23.4,0.961792695473251,0.234,18.4,37.0,225344899583.0,100.0,354.8668043613434,354.8668043613434,354.8934905529022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,128,12.8,5,0,11,12,9,10,10,13,12,13,12,14,11,14,10,11,0,0,0,0,0,0,7.0,11.2,0.9505026455026454,0.112,1,11.2,0.9505026455026454,0.112,7.0,47.0,225344899583.0,100.0,271.68551993370056,271.68551993370056,345.68262672424316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,45,4.5,5,0,11,13,10,13,10,14,10,14,12,14,11,14,0,0,0,0,0,0,0,0,10.2,12.6,0.9662499999999999,0.126,1,12.6,0.9662499999999999,0.126,10.2,57.0,225344899583.0,100.0,315.6170976161957,315.6170976161957,349.6662266254425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,188,18.8,5,0,12,14,11,14,10,13,9,13,11,14,10,11,12,14,11,12,10,11,0,0,14.4,20.0,0.955300925925926,0.2,1,20.0,0.955300925925926,0.2,14.4,67.0,225344899583.0,100.0,297.53195095062256,297.53195095062256,452.9010226726532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,93,9.3,5,0,11,14,9,12,10,14,12,14,9,11,9,11,10,12,12,14,0,0,0,0,12.0,17.8,0.9689091435185184,0.178,1,17.8,0.9689091435185184,0.178,12.0,77.0,225344899583.0,100.0,376.2444806098938,376.2444806098938,422.0289053916931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,160,16.0,5,0,9,11,11,12,11,13,11,12,10,12,11,13,12,14,10,13,12,14,0,0,11.0,16.8,0.9662345679012344,0.168,1,16.8,0.9662345679012344,0.168,11.0,87.0,225344899583.0,100.0,250.8037610054016,250.8037610054016,338.5535578727722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,132,13.2,5,0,10,11,9,12,10,11,10,14,11,13,11,14,0,0,0,0,0,0,0,0,9.6,13.4,0.9792399691358024,0.134,1,13.4,0.9792399691358024,0.134,9.6,97.0,225344899583.0,100.0,251.97888231277466,251.97888231277466,272.69608426094055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
