,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,sequential_execution_time,execution_time,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6
0,3,94,9.4,5,0,10.4,13.8,0.9735740740740741,0.138,1,13.8,0.9735740740740741,0.138,10.4,2,345664075654,100,112.85508322715759,112.85508322715759,128.59624338150024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,185,18.5,5,0,35.4,45.8,0.9751913580246914,0.458,1,45.8,0.9751913580246914,0.458,35.4,12,345664075654,100,218.56278467178345,218.56278467178345,271.1399235725403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,126,12.6,5,0,34.4,38.6,0.9794375,0.386,1,38.6,0.9794375,0.386,34.4,22,345664075654,100,194.17947959899902,194.17947959899902,253.54799389839172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9,29,2.9,5,0,18.6,27.8,0.9763827160493828,0.278,1,27.8,0.9763827160493828,0.278,18.6,32,345664075654,100,318.72017121315,318.72017121315,421.09706830978394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,135,13.5,5,0,8.4,9.8,0.9811388888888888,0.098,1,9.8,0.9811388888888888,0.098,8.4,42,345664075654,100,59.89419412612915,59.89419412612915,94.68808436393738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,185,18.5,5,0,8.8,10.2,0.9741944444444444,0.102,1,10.2,0.9741944444444444,0.102,8.8,52,345664075654,100,75.00111675262451,75.00111675262451,104.24321818351746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,160,16.0,5,0,13.4,20.0,0.9729305555555556,0.2,1,20.0,0.9729305555555556,0.2,13.4,62,345664075654,100,126.89041543006897,126.89041543006897,155.44093537330627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,41,4.1,5,0,20.2,25.2,0.9788809523809524,0.252,1,25.2,0.9788809523809524,0.252,20.2,72,345664075654,100,228.55168890953064,228.55168890953064,248.98929238319397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,90,9.0,5,0,28.0,36.0,0.9817361111111111,0.36,1,36.0,0.9817361111111111,0.36,28.0,82,345664075654,100,199.41029834747314,199.41029834747314,221.73904871940613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,86,8.6,5,0,28.6,40.4,0.9834938271604938,0.404,1,40.4,0.9834938271604938,0.404,28.6,92,345664075654,100,200.74462795257568,200.74462795257568,266.0517613887787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
