,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,sequential_execution_time,execution_time,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0
0,41,4.1,5,0,9,12,12,14,10,12,9,12,9,12,12,14,12,14,0,0,0,0,0,0,6.4,11.8,0.9677248677248677,0.118,1,11.8,0.9677248677248677,0.118,6.4,2,391329423632,100,223.33704471588135,223.33704471588135,302.3534655570984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,140,14.0,5,0,10,13,11,14,11,13,11,14,9,11,12,14,12,14,10,11,0,0,0,0,13.8,17.4,0.9673958333333332,0.174,1,17.4,0.9673958333333332,0.174,13.8,7,391329423632,100,201.75513458251953,201.75513458251953,259.12964844703674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3.4,5,0,9,13,10,13,11,14,12,14,11,14,11,14,9,12,11,13,0,0,0,0,10.2,14.4,0.9580092592592593,0.144,1,14.4,0.9580092592592593,0.144,10.2,12,391329423632,100,301.3049874305725,301.3049874305725,301.43807649612427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,79,7.9,5,0,9,10,12,14,12,14,11,13,10,11,9,11,9,10,12,13,10,13,0,0,12.2,12.8,0.9443569958847736,0.128,1,12.8,0.9443569958847736,0.128,12.2,17,391329423632,100,280.45561623573303,280.45561623573303,318.05662059783936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,156,15.6,5,0,11,14,9,13,9,13,9,11,12,14,11,14,11,14,9,12,0,0,0,0,17.8,23.6,0.9692563657407407,0.236,1,23.6,0.9692563657407407,0.236,17.8,22,391329423632,100,220.88727259635925,220.88727259635925,252.41802072525024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,64,6.4,5,0,9,10,11,14,9,12,11,13,9,10,12,14,10,12,0,0,0,0,0,0,9.2,11.2,0.9686574074074075,0.112,1,11.2,0.9686574074074075,0.112,9.2,27,391329423632,100,230.56876373291016,230.56876373291016,285.27086067199707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,65,6.5,5,0,12,14,12,13,9,12,12,14,10,12,9,13,11,14,0,0,0,0,0,0,12.4,13.6,0.9609523809523808,0.136,1,13.6,0.9609523809523808,0.136,12.4,32,391329423632,100,211.5713174343109,211.5713174343109,249.27432870864868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,94,9.4,5,0,9,10,12,13,12,13,10,12,10,11,10,14,11,13,10,12,0,0,0,0,8.8,12.6,0.9614756944444443,0.126,1,12.6,0.9614756944444443,0.126,8.8,37,391329423632,100,224.12147688865662,224.12147688865662,300.98622727394104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,108,10.8,5,0,10,11,9,12,12,13,9,12,9,12,10,11,10,14,10,13,9,13,10,11,15.2,22.4,0.9626111111111111,0.224,1,22.4,0.9626111111111111,0.224,15.2,42,391329423632,100,238.80811476707458,238.80811476707458,278.59443712234497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,153,15.3,5,0,9,10,11,14,11,14,11,14,11,14,11,12,11,14,11,14,0,0,0,0,16.2,19.8,0.9773958333333332,0.198,1,19.8,0.9773958333333332,0.198,16.2,47,391329423632,100,194.14611196517944,194.14611196517944,269.5819442272186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,106,10.6,5,0,10,12,10,13,9,12,10,12,9,13,11,14,10,12,9,11,10,11,0,0,16.8,20.4,0.9719393004115227,0.204,1,20.4,0.9719393004115227,0.204,16.8,52,391329423632,100,241.05118107795715,241.05118107795715,298.7508680820465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,69,6.9,5,0,10,11,12,13,11,12,12,13,9,11,9,12,10,11,11,13,0,0,0,0,9.8,9.8,0.9488078703703702,0.098,1,9.8,0.9488078703703702,0.098,9.8,57,391329423632,100,234.97027778625488,234.97027778625488,259.6059477329254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,108,10.8,5,1,10,11,9,12,12,13,9,12,9,12,10,11,10,14,10,13,9,13,10,11,15.2,22.4,0.9626111111111111,0.224,1,22.4,0.9626111111111111,0.224,15.2,42,391329423632,100,238.80811476707458,238.80811476707458,0.0014162063598632812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,156,15.6,5,1,11,14,9,13,9,13,9,11,12,14,11,14,11,14,9,12,0,0,0,0,17.8,23.6,0.9692563657407407,0.236,1,23.6,0.9692563657407407,0.236,17.8,22,391329423632,100,220.88727259635925,220.88727259635925,0.0010175704956054688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,156,15.6,5,1,11,13,9,13,9,12,9,10,12,14,11,14,11,14,9,12,0,0,0,0,16.2,20.8,0.9646267361111112,0.208,1,20.8,0.9646267361111112,0.208,16.2,62,391329423632,100,243.78967332839966,243.78967332839966,252.26401329040527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34,3.4,5,1,9,13,10,13,10,13,11,14,11,14,11,14,9,12,11,13,0,0,0,0,11.2,15.4,0.9707349537037038,0.154,1,15.4,0.9707349537037038,0.154,11.2,67,391329423632,100,248.5347077846527,248.5347077846527,325.2205488681793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,65,6.5,5,1,9,13,11,13,10,13,12,14,10,12,9,13,10,14,0,0,0,0,0,0,12.8,16.8,0.9662764550264551,0.168,1,16.8,0.9662764550264551,0.168,12.8,72,391329423632,100,234.67976546287537,234.67976546287537,261.2968943119049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
