,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,38,3.8,5,0,12,14,10,12,9,12,9,11,11,14,12,13,11,13,10,11,12,13,0,0,7.4,12.0,0.9493106995884774,0.12,1,12.0,0.9493106995884774,0.12,7.4,4,977572622211,100,414.3244483470917,414.3244483470917,419.3171076774597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,7.6,5,0,9,10,10,12,9,10,9,12,10,11,9,13,11,14,10,12,12,14,9,12,19.0,19.2,0.9635717592592592,0.192,1,19.2,0.9635717592592592,0.192,19.0,9,977572622211,100,305.22107887268066,305.22107887268066,378.7001438140869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,104,10.4,5,0,12,13,12,14,9,10,11,13,9,11,12,13,9,10,10,13,0,0,0,0,8.4,12.2,0.9646701388888888,0.122,1,12.2,0.9646701388888888,0.122,8.4,14,977572622211,100,250.58681297302246,250.58681297302246,337.0111894607544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,167,16.7,5,0,12,13,10,14,9,10,12,14,12,14,12,14,9,13,11,14,0,0,0,0,15.2,19.0,0.968912037037037,0.19,1,19.0,0.968912037037037,0.19,15.2,19,977572622211,100,222.6833634376526,222.6833634376526,303.61376953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,187,18.7,5,0,9,13,11,14,9,10,10,12,11,14,9,11,9,12,10,13,10,13,0,0,19.4,24.0,0.9441743827160494,0.24,1,24.0,0.9441743827160494,0.24,19.4,24,977572622211,100,393.7311441898346,393.7311441898346,393.7752048969269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,92,9.2,5,0,10,13,10,14,10,11,9,13,9,12,12,14,10,11,11,14,9,11,0,0,14.8,20.6,0.9462705761316871,0.206,1,20.6,0.9462705761316871,0.206,14.8,29,977572622211,100,322.18699645996094,322.18699645996094,335.0472323894501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,47,4.7,5,0,12,14,12,13,10,11,12,14,10,12,11,14,0,0,0,0,0,0,0,0,7.2,8.4,0.9787499999999999,0.084,1,8.4,0.9787499999999999,0.084,7.2,34,977572622211,100,168.97193360328674,168.97193360328674,238.62451672554016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,40,4.0,5,0,11,12,10,13,12,14,9,13,10,12,10,11,9,12,12,13,0,0,0,0,9.2,12.4,0.9618836805555555,0.124,1,12.4,0.9618836805555555,0.124,9.2,39,977572622211,100,263.5841200351715,263.5841200351715,362.62621092796326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,189,18.9,5,0,10,13,9,11,9,11,11,14,9,12,10,11,12,14,10,12,12,14,0,0,16.6,20.0,0.9481069958847735,0.2,1,20.0,0.9481069958847735,0.2,16.6,44,977572622211,100,316.8486897945404,316.8486897945404,346.5847821235657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,150,15.0,5,0,9,11,11,14,12,13,9,13,12,14,10,12,0,0,0,0,0,0,0,0,7.8,13.8,0.9648418209876543,0.138,1,13.8,0.9648418209876543,0.138,7.8,49,977572622211,100,195.14021730422974,195.14021730422974,206.9069664478302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
