,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,3,127,12.7,5,0,8.8,14.4,0.9800185185185185,0.288,1,14.4,0.9800185185185185,0.288,8.8,0,176125337656,50,68.1465630531311,68.1465630531311,82.11809420585632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,92,9.2,5,0,10.6,13.4,0.9772592592592594,0.268,1,13.4,0.9772592592592594,0.268,10.6,5,176125337656,50,83.33418440818787,83.33418440818787,94.4039556980133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,89,8.9,5,0,17.2,22.6,0.977111111111111,0.452,1,22.6,0.977111111111111,0.452,17.2,10,176125337656,50,116.21082329750061,116.21082329750061,127.42121410369873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,177,17.7,5,0,5.8,5.0,0.9926666666666668,0.1,1,5.0,0.9926666666666668,0.1,5.8,15,176125337656,50,25.63153910636902,25.63153910636902,43.52330732345581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,193,19.3,5,0,24.4,30.8,0.9812592592592594,0.616,1,30.8,0.9812592592592594,0.616,24.4,20,176125337656,50,105.58041763305664,105.58041763305664,130.6853883266449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,172,17.2,5,0,6.0,5.0,0.9971666666666666,0.1,1,5.0,0.9971666666666666,0.1,6.0,25,176125337656,50,25.533135890960693,25.533135890960693,41.05285334587097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,8,196,19.6,5,0,32.4,41.4,0.9806944444444445,0.828,1,41.4,0.9806944444444445,0.828,32.4,30,176125337656,50,114.1367256641388,114.1367256641388,124.27535843849182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,96,9.6,5,0,13.0,23.2,0.9794111111111112,0.464,1,23.2,0.9794111111111112,0.464,13.0,35,176125337656,50,98.87771940231323,98.87771940231323,118.14258790016174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,136,13.6,5,0,15.4,24.8,0.9826888888888888,0.496,1,24.8,0.9826888888888888,0.496,15.4,40,176125337656,50,89.5183835029602,89.5183835029602,114.52043962478638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,34,3.4,5,0,3.6,6.2,0.97575,0.124,1,6.2,0.97575,0.124,3.6,45,176125337656,50,74.15629005432129,74.15629005432129,83.33093285560608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,153,15.3,5,0,7.2,9.6,0.96575,0.192,1,9.6,0.96575,0.192,7.2,50,176125337656,50,67.79384589195251,67.79384589195251,67.79974389076233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,192,19.2,5,0,11.2,15.4,0.9805925925925928,0.308,1,15.4,0.9805925925925928,0.308,11.2,55,176125337656,50,70.6622223854065,70.6622223854065,85.62508726119995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,177,17.7,5,1,5.8,5.0,0.9926666666666668,0.1,1,5.0,0.9926666666666668,0.1,5.8,15,176125337656,50,25.63153910636902,25.63153910636902,0.0012359619140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6,194,19.4,5,1,20.4,30.8,0.9811388888888888,0.616,1,30.8,0.9811388888888888,0.616,20.4,60,176125337656,50,105.22407507896423,105.22407507896423,123.825266122818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
