,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,5,150,15.0,5,0,18.6,24.8,0.9811,0.496,1,24.8,0.9811,0.496,18.6,0,761656375044,50,101.25395345687866,101.25395345687866,116.21906971931458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,122,12.2,5,0,16.6,24.0,0.9780444444444445,0.48,1,24.0,0.9780444444444445,0.48,16.6,5,761656375044,50,114.93529963493347,114.93529963493347,125.35794425010681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,168,16.8,5,0,21.4,25.0,0.9739222222222222,0.5,1,25.0,0.9739222222222222,0.5,21.4,10,761656375044,50,109.57496356964111,109.57496356964111,117.04340028762817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,102,10.2,5,0,23.2,23.2,0.9820777777777778,0.464,1,23.2,0.9820777777777778,0.464,23.2,15,761656375044,50,111.57707095146179,111.57707095146179,123.8125364780426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,92,9.2,5,0,20.4,26.8,0.9783055555555555,0.536,1,26.8,0.9783055555555555,0.536,20.4,20,761656375044,50,139.6229145526886,139.6229145526886,139.62809300422668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,77,7.7,5,0,15.0,17.2,0.9835277777777778,0.344,1,17.2,0.9835277777777778,0.344,15.0,25,761656375044,50,98.20002675056458,98.20002675056458,112.35707759857178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,188,18.8,5,0,16.0,20.2,0.9732083333333333,0.404,1,20.2,0.9732083333333333,0.404,16.0,30,761656375044,50,98.22356271743774,98.22356271743774,102.99494743347168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,165,16.5,5,0,7.6,10.0,0.9747777777777777,0.2,1,10.0,0.9747777777777777,0.2,7.6,35,761656375044,50,61.730045557022095,61.730045557022095,73.21046018600464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4,46,4.6,5,0,10.8,14.8,0.9808194444444445,0.296,1,14.8,0.9808194444444445,0.296,10.8,40,761656375044,50,111.78421688079834,111.78421688079834,129.06226897239685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,70,7.0,5,0,26.6,33.0,0.9709444444444444,0.66,1,33.0,0.9709444444444444,0.66,26.6,45,761656375044,50,191.4340696334839,191.4340696334839,191.44512605667114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
