,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,sequential_execution_time,execution_time,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,5,74,7.4,5,0,15.4,21.2,0.9818333333333333,0.424,1,21.2,0.9818333333333333,0.424,15.4,1,602611633635,50,123.45723485946655,123.45723485946655,141.9487280845642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,149,14.9,5,0,13.0,14.8,0.980851851851852,0.296,1,14.8,0.980851851851852,0.296,13.0,6,602611633635,50,71.12954092025757,71.12954092025757,92.01716756820679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,45,4.5,5,0,19.4,21.8,0.9865555555555555,0.436,1,21.8,0.9865555555555555,0.436,19.4,11,602611633635,50,144.05783343315125,144.05783343315125,184.61767482757568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,167,16.7,5,0,22.0,25.0,0.9805666666666667,0.5,1,25.0,0.9805666666666667,0.5,22.0,16,602611633635,50,100.3094093799591,100.3094093799591,115.83149027824402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,168,16.8,5,0,13.8,20.0,0.978125,0.4,1,20.0,0.978125,0.4,13.8,21,602611633635,50,92.60473108291626,92.60473108291626,110.53706526756287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,194,19.4,5,0,14.4,20.2,0.9694305555555556,0.404,1,20.2,0.9694305555555556,0.404,14.4,26,602611633635,50,101.90662980079651,101.90662980079651,109.68161034584045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,155,15.5,5,0,7.4,10.0,0.9825000000000002,0.2,1,10.0,0.9825000000000002,0.2,7.4,31,602611633635,50,52.84282565116882,52.84282565116882,62.281201124191284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,115,11.5,5,0,15.6,18.8,0.9849722222222222,0.376,1,18.8,0.9849722222222222,0.376,15.6,36,602611633635,50,95.63778424263,95.63778424263,116.77558255195618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,116,11.6,5,0,21.0,28.0,0.9773055555555555,0.56,1,28.0,0.9773055555555555,0.56,21.0,41,602611633635,50,130.8312647342682,130.8312647342682,138.5772340297699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,157,15.7,5,0,30.8,34.8,0.9806507936507936,0.696,1,34.8,0.9806507936507936,0.696,30.8,46,602611633635,50,129.85048484802246,129.85048484802246,138.24456310272217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,114,11.4,5,0,3.2,4.8,0.9808888888888888,0.096,1,4.8,0.9808888888888888,0.096,3.2,51,602611633635,50,35.96057105064392,35.96057105064392,50.06555795669556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5,168,16.8,5,0,18.2,25.0,0.9731444444444444,0.5,1,25.0,0.9731444444444444,0.5,18.2,56,602611633635,50,111.88612866401672,111.88612866401672,121.16274929046631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,168,16.8,5,1,5.4,5.0,0.9599444444444444,0.1,1,5.0,0.9599444444444444,0.1,5.4,61,602611633635,50,46.671016454696655,46.671016454696655,46.90584087371826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
