,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,9,194,19.4,1,0,28.6,45.0,0.9301728395061728,0.45,5,45.0,0.9258024691358026,0.45,37.0,0,730490964215,100,42.955291748046875,45.0,0.9287345679012345,0.45,30.0,1,540031597186,100,41.76818299293518,45.0,0.9306172839506173,0.45,21.0,2,486218438578,100,42.41860103607178,45.0,0.9207407407407407,0.45,13.0,3,265559411269,100,42.96624732017517,45.0,0.9449691358024691,0.45,42.0,4,403306675110,100,39.83418798446655,209.94251108169556,43.33150005340576
1,3,104,10.4,1,0,8.6,13.2,0.9126296296296298,0.132,5,13.0,0.9019444444444445,0.13,11.0,5,730490964215,100,27.164268255233765,12.0,0.8687037037037038,0.12,6.0,6,540031597186,100,31.199470281600952,13.0,0.8969444444444444,0.13,11.0,7,486218438578,100,27.659557580947876,15.0,0.9847222222222224,0.15,5.0,8,265559411269,100,15.84623098373413,13.0,0.9108333333333333,0.13,10.0,9,403306675110,100,25.89693021774292,127.76645731925964,31.32051682472229
2,9,114,11.4,1,0,24.0,43.2,0.9485925925925927,0.43200000000000005,5,43.0,0.9397839506172839,0.43,24.0,10,730490964215,100,42.968395948410034,44.0,0.9615123456790123,0.44,22.0,11,540031597186,100,37.44904327392578,43.0,0.958179012345679,0.43,34.0,12,486218438578,100,39.721027135849,44.0,0.9441358024691358,0.44,10.0,13,265559411269,100,40.565173864364624,42.0,0.9393518518518518,0.42,30.0,14,403306675110,100,44.55600547790527,205.2596457004547,44.55864405632019
3,8,81,8.1,1,0,23.6,34.8,0.9132152777777778,0.34800000000000003,5,34.0,0.9054861111111111,0.34,30.0,15,730490964215,100,52.70478558540344,33.0,0.8903472222222222,0.33,25.0,16,540031597186,100,56.560078859329224,35.0,0.9012500000000001,0.35,26.0,17,486218438578,100,50.9533908367157,39.0,0.9678819444444444,0.39,22.0,18,265559411269,100,32.278313398361206,33.0,0.9011111111111111,0.33,15.0,19,403306675110,100,53.89951181411743,246.396080493927,56.56230354309082
4,8,148,14.8,1,0,24.6,39.8,0.9474097222222223,0.39799999999999996,5,40.0,0.9551736111111111,0.4,37.0,20,730490964215,100,34.309548139572144,39.0,0.9364583333333334,0.39,21.0,21,540031597186,100,38.98591613769531,40.0,0.9390625,0.4,19.0,22,486218438578,100,36.91121697425842,40.0,0.9279166666666667,0.4,18.0,23,265559411269,100,37.86373162269592,40.0,0.9784375,0.4,28.0,24,403306675110,100,30.889354467391968,178.95976734161377,38.98824119567871
5,7,159,15.9,1,0,22.2,35.0,0.9569126984126985,0.35,5,35.0,0.962936507936508,0.35,32.0,25,730490964215,100,30.676820993423462,35.0,0.9611111111111111,0.35,16.0,26,540031597186,100,30.08549928665161,35.0,0.9489285714285715,0.35,21.0,27,486218438578,100,32.31252098083496,35.0,0.9483730158730159,0.35,22.0,28,265559411269,100,31.65092658996582,35.0,0.9632142857142858,0.35,20.0,29,403306675110,100,30.774680137634277,155.50044798851013,32.31508684158325
6,5,140,14.0,1,0,17.6,24.2,0.9516,0.242,5,25.0,0.9860000000000001,0.25,22.0,30,730490964215,100,21.144742727279663,24.0,0.9571111111111111,0.24,20.0,31,540031597186,100,27.47128987312317,24.0,0.9331111111111111,0.24,13.0,32,486218438578,100,30.130996704101562,25.0,0.9524444444444444,0.25,12.0,33,265559411269,100,25.31843852996826,23.0,0.9293333333333333,0.23,21.0,34,403306675110,100,30.75838875770569,134.82385659217834,30.761603593826294
7,8,106,10.6,1,0,27.0,38.4,0.9533402777777777,0.384,5,38.0,0.9572222222222222,0.38,29.0,35,730490964215,100,36.33040690422058,38.0,0.9508680555555555,0.38,33.0,36,540031597186,100,36.59822416305542,40.0,0.9768402777777778,0.4,25.0,37,486218438578,100,29.585977792739868,40.0,0.9651388888888888,0.4,21.0,38,265559411269,100,32.08325171470642,36.0,0.9166319444444444,0.36,27.0,39,403306675110,100,45.4832878112793,180.0811483860016,45.48666977882385
8,3,63,6.3,1,0,9.8,12.0,0.9412962962962963,0.12,5,12.0,0.9630555555555556,0.12,18.0,40,730490964215,100,22.073008060455322,12.0,0.9637037037037036,0.12,5.0,41,540031597186,100,20.848891973495483,12.0,0.9550000000000001,0.12,10.0,42,486218438578,100,22.886157989501953,12.0,0.8959259259259259,0.12,6.0,43,265559411269,100,28.07043957710266,12.0,0.9287962962962962,0.12,10.0,44,403306675110,100,25.530952215194702,119.40944981575012,28.07366681098938
9,9,30,3.0,1,0,16.2,29.0,0.9238703703703705,0.29000000000000004,5,28.0,0.912469135802469,0.28,20.0,45,730490964215,100,66.43992614746094,29.0,0.9104629629629629,0.29,15.0,46,540031597186,100,63.71119475364685,28.0,0.9403703703703705,0.28,14.0,47,486218438578,100,59.036978006362915,33.0,0.9424382716049382,0.33,14.0,48,265559411269,100,54.4488205909729,27.0,0.9136111111111112,0.27,18.0,49,403306675110,100,66.80461621284485,310.44153571128845,66.80832552909851
10,4,113,11.3,1,0,11.6,18.0,0.9207222222222222,0.18,5,17.0,0.88625,0.17,10.0,50,730490964215,100,35.68217182159424,18.0,0.9196527777777777,0.18,13.0,51,540031597186,100,29.1581392288208,19.0,0.9477777777777777,0.19,13.0,52,486218438578,100,24.348987340927124,19.0,0.9602777777777778,0.19,6.0,53,265559411269,100,23.250608205795288,17.0,0.8896527777777778,0.17,16.0,54,403306675110,100,34.66176676750183,147.10167336463928,35.684285163879395
11,5,98,9.8,1,0,13.6,22.2,0.9311555555555555,0.22200000000000003,5,21.0,0.9085555555555554,0.21,23.0,55,730490964215,100,37.26635217666626,21.0,0.9043333333333333,0.21,11.0,56,540031597186,100,37.53538370132446,23.0,0.9404444444444444,0.23,9.0,57,486218438578,100,29.87932276725769,25.0,0.9857777777777779,0.25,12.0,58,265559411269,100,19.95678424835205,21.0,0.9166666666666667,0.21,13.0,59,403306675110,100,35.83420205116272,160.47204494476318,37.53811264038086
12,8,106,10.6,1,1,27.0,38.4,0.9533402777777777,0.384,5,38.0,0.9572222222222222,0.38,29.0,35,730490964215,100,36.33040690422058,38.0,0.9508680555555555,0.38,33.0,36,540031597186,100,36.59822416305542,40.0,0.9768402777777778,0.4,25.0,37,486218438578,100,29.585977792739868,40.0,0.9651388888888888,0.4,21.0,38,265559411269,100,32.08325171470642,36.0,0.9166319444444444,0.36,27.0,39,403306675110,100,45.4832878112793,180.0811483860016,0.0005958080291748047
13,3,96,9.6,1,1,8.6,13.0,0.9137407407407407,0.13,5,12.0,0.8612962962962962,0.12,13.0,60,730490964215,100,32.06761646270752,12.0,0.8853703703703704,0.12,5.0,61,540031597186,100,29.369524240493774,13.0,0.911574074074074,0.13,10.0,62,486218438578,100,25.584917306900024,15.0,0.984074074074074,0.15,8.0,63,265559411269,100,15.319689273834229,13.0,0.9263888888888889,0.13,7.0,64,403306675110,100,23.618478536605835,125.96022582054138,32.06981706619263
14,10,114,11.4,1,1,26.6,47.4,0.9389111111111111,0.47400000000000003,5,48.0,0.9493333333333334,0.48,26.0,65,730490964215,100,43.46298027038574,48.0,0.9546666666666667,0.48,29.0,66,540031597186,100,42.35847806930542,47.0,0.9278333333333333,0.47,28.0,67,486218438578,100,48.76811170578003,49.0,0.9543611111111112,0.49,17.0,68,265559411269,100,41.17976379394531,45.0,0.9083611111111113,0.45,33.0,69,403306675110,100,54.68084502220154,230.45017886161804,54.68525576591492
15,4,63,6.3,1,1,10.8,16.2,0.9427083333333333,0.162,5,16.0,0.9640277777777778,0.16,13.0,70,730490964215,100,26.283491849899292,16.0,0.9543749999999999,0.16,10.0,71,540031597186,100,27.217901945114136,17.0,0.9354166666666666,0.17,9.0,72,486218438578,100,28.17525362968445,16.0,0.8994444444444444,0.16,9.0,73,265559411269,100,33.92839598655701,16.0,0.9602777777777778,0.16,13.0,74,403306675110,100,26.444000720977783,142.04904413223267,33.932230949401855
16,4,113,11.3,1,1,11.6,18.0,0.9207222222222222,0.18,5,17.0,0.88625,0.17,10.0,50,730490964215,100,35.68217182159424,18.0,0.9196527777777777,0.18,13.0,51,540031597186,100,29.1581392288208,19.0,0.9477777777777777,0.19,13.0,52,486218438578,100,24.348987340927124,19.0,0.9602777777777778,0.19,6.0,53,265559411269,100,23.250608205795288,17.0,0.8896527777777778,0.17,16.0,54,403306675110,100,34.66176676750183,147.10167336463928,0.0005064010620117188
17,4,113,11.3,1,1,11.6,18.0,0.9207222222222222,0.18,5,17.0,0.88625,0.17,10.0,50,730490964215,100,35.68217182159424,18.0,0.9196527777777777,0.18,13.0,51,540031597186,100,29.1581392288208,19.0,0.9477777777777777,0.19,13.0,52,486218438578,100,24.348987340927124,19.0,0.9602777777777778,0.19,6.0,53,265559411269,100,23.250608205795288,17.0,0.8896527777777778,0.17,16.0,54,403306675110,100,34.66176676750183,147.10167336463928,0.00041675567626953125
18,4,140,14.0,1,1,13.4,19.6,0.9626111111111111,0.196,5,20.0,0.9911805555555556,0.2,15.0,75,730490964215,100,17.639225244522095,20.0,0.9869444444444445,0.2,14.0,76,540031597186,100,17.709451913833618,20.0,0.9647916666666667,0.2,11.0,77,486218438578,100,19.583330154418945,19.0,0.9319444444444445,0.19,10.0,78,265559411269,100,24.45281147956848,19.0,0.9381944444444443,0.19,17.0,79,403306675110,100,24.193516731262207,103.57833552360535,24.456634759902954
