,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,sequential_execution_time,execution_time,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,1,62,6.2,12,0,2.8333333333333335,3.9166666666666665,0.980324074074074,0.07833333333333334,1,3.9166666666666665,0.980324074074074,0.07833333333333334,2.8333333333333335,1,876689368220,50,91.78390741348267,91.78390741348267,92.1706314086914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,24,2.4,12,0,2.6666666666666665,2.6666666666666665,0.9951851851851852,0.05333333333333334,1,2.6666666666666665,0.9951851851851852,0.05333333333333334,2.6666666666666665,6,876689368220,50,64.78381180763245,64.78381180763245,66.08655786514282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,31,3.1,12,0,3.8333333333333335,6.0,0.9836458333333332,0.12,1,6.0,0.9836458333333332,0.12,3.8333333333333335,11,876689368220,50,175.8514688014984,175.8514688014984,176.0317690372467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,119,11.9,12,0,32.583333333333336,37.916666666666664,0.9842824074074074,0.7583333333333333,1,37.916666666666664,0.9842824074074074,0.7583333333333333,32.583333333333336,16,876689368220,50,310.46739530563354,310.46739530563354,318.33608889579773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,144,14.4,12,0,20.25,24.666666666666668,0.9893101851851851,0.49333333333333335,1,24.666666666666668,0.9893101851851851,0.49333333333333335,20.25,21,876689368220,50,203.6173129081726,203.6173129081726,248.97819828987122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,179,17.9,12,0,37.833333333333336,45.833333333333336,0.9844470164609054,0.9166666666666666,1,45.833333333333336,0.9844470164609054,0.9166666666666666,37.833333333333336,26,876689368220,50,286.28988099098206,286.28988099098206,297.49827218055725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,39,3.9,12,0,12.0,16.666666666666668,0.986662037037037,0.3333333333333333,1,16.666666666666668,0.986662037037037,0.3333333333333333,12.0,31,876689368220,50,313.70844411849976,313.70844411849976,364.217294216156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,20,2.0,12,0,2.1666666666666665,2.3333333333333335,0.9907638888888888,0.04666666666666667,1,2.3333333333333335,0.9907638888888888,0.04666666666666667,2.1666666666666665,36,876689368220,50,76.98028206825256,76.98028206825256,124.78240036964417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,137,13.7,12,0,8.25,9.666666666666666,0.988923611111111,0.19333333333333333,1,9.666666666666666,0.988923611111111,0.19333333333333333,8.25,41,876689368220,50,108.28353476524353,108.28353476524353,121.94918823242188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,199,19.9,12,0,20.916666666666668,25.75,0.983726851851852,0.515,1,25.75,0.983726851851852,0.515,20.916666666666668,46,876689368220,50,243.62599968910217,243.62599968910217,243.80464148521423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
