,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,sequential_execution_time,execution_time,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0
0,9,54,5.4,12,0,28.583333333333332,34.416666666666664,0.9835133744855966,0.6883333333333334,1,34.416666666666664,0.9835133744855966,0.6883333333333334,28.583333333333332,3,824477712049,50,474.0432388782501,474.0432388782501,474.3734188079834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,96,9.6,12,0,3.3333333333333335,4.583333333333333,0.992800925925926,0.09166666666666666,1,4.583333333333333,0.992800925925926,0.09166666666666666,3.3333333333333335,8,824477712049,50,45.045655250549316,45.045655250549316,91.42168545722961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,138,13.8,12,0,4.166666666666667,4.916666666666667,0.991875,0.09833333333333333,1,4.916666666666667,0.991875,0.09833333333333333,4.166666666666667,13,824477712049,50,47.5673828125,47.5673828125,74.17359590530396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,84,8.4,12,0,3.3333333333333335,4.416666666666667,0.9927314814814816,0.08833333333333333,1,4.416666666666667,0.9927314814814816,0.08833333333333333,3.3333333333333335,18,824477712049,50,51.20793104171753,51.20793104171753,116.34186148643494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,149,14.9,12,0,7.916666666666667,9.75,0.9803587962962963,0.195,1,9.75,0.9803587962962963,0.195,7.916666666666667,23,824477712049,50,156.55363750457764,156.55363750457764,156.73130536079407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,159,15.9,12,0,19.083333333333332,25.083333333333332,0.9890277777777777,0.5016666666666667,1,25.083333333333332,0.9890277777777777,0.5016666666666667,19.083333333333332,28,824477712049,50,179.62016439437866,179.62016439437866,245.88319849967957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,55,5.5,12,0,17.833333333333332,23.5,0.9882407407407406,0.47,1,23.5,0.9882407407407406,0.47,17.833333333333332,33,824477712049,50,303.98731303215027,303.98731303215027,371.8671009540558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,181,18.1,12,0,19.916666666666668,25.5,0.9873009259259259,0.51,1,25.5,0.9873009259259259,0.51,19.916666666666668,38,824477712049,50,201.41030597686768,201.41030597686768,248.41158246994019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,110,11.0,12,0,30.583333333333332,42.333333333333336,0.9842412551440329,0.8466666666666667,1,42.333333333333336,0.9842412551440329,0.8466666666666667,30.583333333333332,43,824477712049,50,339.0907437801361,339.0907437801361,362.68503069877625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,36,3.6,12,0,18.583333333333332,23.0,0.9865806878306878,0.46,1,23.0,0.9865806878306878,0.46,18.583333333333332,48,824477712049,50,422.2717697620392,422.2717697620392,468.63300824165344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
