,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,sequential_execution_time,execution_time,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6
0,51,5.1,5,0,10,14,10,11,9,13,12,13,10,11,10,13,12,14,0,0,0,0,0,0,9.0,12.0,0.9483862433862431,0.24,1,12.0,0.9483862433862431,0.24,9.0,7,873361574649,50,156.09426140785217,156.09426140785217,176.69887161254883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,197,19.7,5,0,11,12,9,12,11,14,9,10,10,11,10,13,9,10,10,14,10,13,0,0,16.8,20.2,0.9544418724279835,0.404,1,20.2,0.9544418724279835,0.404,16.8,17,873361574649,50,157.50097918510437,157.50097918510437,196.77570271492004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,78,7.8,5,0,9,11,10,11,10,14,10,11,9,10,12,14,11,13,11,13,0,0,0,0,12.0,13.0,0.9590451388888888,0.26,1,13.0,0.9590451388888888,0.26,12.0,27,873361574649,50,150.61482524871826,150.61482524871826,177.25805377960205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,97,9.7,5,0,12,14,10,12,9,12,10,11,9,13,10,13,11,14,12,13,12,14,0,0,18.2,18.8,0.9746373456790123,0.376,1,18.8,0.9746373456790123,0.376,18.2,37,873361574649,50,150.83200645446777,150.83200645446777,182.4903564453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,171,17.1,5,0,10,11,12,14,9,12,9,11,9,13,12,13,10,14,10,11,11,13,0,0,17.0,19.8,0.9555992798353908,0.396,1,19.8,0.9555992798353908,0.396,17.0,47,873361574649,50,149.7048122882843,149.7048122882843,162.40627527236938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,199,19.9,5,0,11,13,12,14,9,10,9,10,11,13,12,14,11,13,0,0,0,0,0,0,10.4,12.0,0.9411309523809522,0.24,1,12.0,0.9411309523809522,0.24,10.4,57,873361574649,50,143.04896020889282,143.04896020889282,162.93348813056946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,96,9.6,5,0,9,10,11,14,12,13,10,12,11,13,10,12,12,14,9,10,0,0,0,0,10.2,12.6,0.9575520833333333,0.252,1,12.6,0.9575520833333333,0.252,10.2,67,873361574649,50,158.5781798362732,158.5781798362732,196.898015499115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,178,17.8,5,0,9,11,10,12,9,13,9,11,9,11,10,13,12,14,0,0,0,0,0,0,16.8,17.0,0.9636805555555555,0.34,1,17.0,0.9636805555555555,0.34,16.8,77,873361574649,50,130.87032794952393,130.87032794952393,164.04509925842285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,172,17.2,5,0,12,14,12,13,11,13,11,12,10,13,0,0,0,0,0,0,0,0,0,0,7.0,9.0,0.9634074074074073,0.18,1,9.0,0.9634074074074073,0.18,7.0,87,873361574649,50,90.59139966964722,90.59139966964722,91.75020241737366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,147,14.7,5,0,10,12,11,12,9,13,12,14,10,12,11,13,10,13,11,13,0,0,0,0,12.0,17.8,0.9740451388888888,0.356,1,17.8,0.9740451388888888,0.356,12.0,97,873361574649,50,115.23280501365662,115.23280501365662,143.5978376865387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,106,10.6,5,0,9,10,10,13,9,13,12,14,11,13,12,13,12,14,12,13,11,12,10,14,18.2,19.2,0.9685555555555554,0.384,1,19.2,0.9685555555555554,0.384,18.2,107,873361574649,50,162.74508047103882,162.74508047103882,195.32082152366638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,89,8.9,5,0,11,14,9,11,9,12,9,12,11,14,10,12,12,13,11,14,12,14,12,14,17.0,21.6,0.9741666666666667,0.432,1,21.6,0.9741666666666667,0.432,17.0,117,873361574649,50,161.09927320480347,161.09927320480347,204.52755904197693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,147,14.7,5,1,10,12,9,12,11,14,11,13,10,13,11,12,0,0,0,0,0,0,0,0,8.0,13.8,0.9698688271604937,0.276,1,13.8,0.9698688271604937,0.276,8.0,127,873361574649,50,93.18234491348267,93.18234491348267,140.25435590744019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,197,19.7,5,1,11,12,9,12,11,14,9,10,10,12,10,13,9,10,10,13,9,12,0,0,21.4,20.0,0.953400205761317,0.4,1,20.0,0.953400205761317,0.4,21.4,137,873361574649,50,169.75987577438354,169.75987577438354,203.78463339805603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,51,5.1,5,1,10,13,12,13,10,11,10,13,0,0,0,0,0,0,0,0,0,0,0,0,5.2,6.2,0.9557175925925925,0.124,1,6.2,0.9557175925925925,0.124,5.2,147,873361574649,50,113.59048509597778,113.59048509597778,118.26592016220093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,172,17.2,5,1,11,14,9,13,12,13,11,13,11,12,10,13,10,12,0,0,0,0,0,0,14.4,16.0,0.9653902116402114,0.32,1,16.0,0.9653902116402114,0.32,14.4,157,873361574649,50,111.57678842544556,111.57678842544556,143.26837968826294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,106,10.6,5,1,10,12,10,11,9,11,11,13,12,13,12,14,12,13,10,14,0,0,0,0,11.6,13.6,0.9329861111111111,0.272,1,13.6,0.9329861111111111,0.272,11.6,167,873361574649,50,164.95001459121704,164.95001459121704,196.3407564163208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51,5.1,5,1,10,14,9,12,12,14,10,12,10,13,11,12,12,14,0,0,0,0,0,0,10.8,13.0,0.9575595238095237,0.26,1,13.0,0.9575595238095237,0.26,10.8,177,873361574649,50,145.75084161758423,145.75084161758423,156.81922817230225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,97,9.7,5,1,12,14,9,11,9,10,9,10,11,14,10,13,11,14,12,13,12,14,0,0,14.8,16.4,0.9664197530864198,0.328,1,16.4,0.9664197530864198,0.328,14.8,187,873361574649,50,158.30373454093933,158.30373454093933,176.98886132240295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,171,17.1,5,1,10,11,12,14,9,11,9,12,9,13,9,10,10,14,9,10,11,13,0,0,21.4,19.8,0.9565252057613169,0.396,1,19.8,0.9565252057613169,0.396,21.4,197,873361574649,50,160.06074142456055,160.06074142456055,173.9895749092102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,197,19.7,5,1,11,12,9,12,11,14,9,10,10,11,10,13,9,10,10,14,10,13,0,0,16.8,20.2,0.9544418724279835,0.404,1,20.2,0.9544418724279835,0.404,16.8,17,873361574649,50,157.50097918510437,157.50097918510437,0.0015041828155517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,97,9.7,5,1,12,14,10,12,9,12,10,11,9,13,10,13,11,14,12,13,12,14,0,0,18.2,18.8,0.9746373456790123,0.376,1,18.8,0.9746373456790123,0.376,18.2,37,873361574649,50,150.83200645446777,150.83200645446777,0.0011363029479980469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,178,17.8,5,1,9,11,10,12,11,13,9,11,9,11,9,11,9,12,11,13,0,0,0,0,13.8,17.0,0.9637326388888887,0.34,1,17.0,0.9637326388888887,0.34,13.8,207,873361574649,50,134.33618807792664,134.33618807792664,157.81277298927307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,199,19.9,5,1,12,14,9,10,11,12,12,14,11,13,0,0,0,0,0,0,0,0,0,0,5.0,8.0,0.9441666666666666,0.16,1,8.0,0.9441666666666666,0.16,5.0,217,873361574649,50,126.01575779914856,126.01575779914856,126.27667808532715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
