,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,sequential_execution_time,execution_time,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7
0,42,4.2,5,0,11,12,11,14,12,13,12,13,9,11,9,11,0,0,0,0,0,0,0,0,5.0,7.2,0.9759567901234568,0.144,1,7.2,0.9759567901234568,0.144,5.0,5.0,763779728075.0,50.0,100.34572958946228,100.34572958946228,135.05963730812073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,85,8.5,5,0,10,13,10,13,10,11,11,12,9,11,11,13,10,11,10,13,10,11,0,0,11.6,15.0,0.9587654320987653,0.3,1,15.0,0.9587654320987653,0.3,11.6,15.0,763779728075.0,50.0,151.2022614479065,151.2022614479065,172.17187595367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,153,15.3,5,0,11,14,10,14,9,13,12,14,11,12,11,12,0,0,0,0,0,0,0,0,9.0,14.6,0.9647145061728394,0.292,1,14.6,0.9647145061728394,0.292,9.0,25.0,763779728075.0,50.0,105.42729640007019,105.42729640007019,113.94781184196472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,81,8.1,5,0,9,11,12,14,12,14,12,14,12,14,10,11,12,14,12,14,0,0,0,0,10.6,12.8,0.9498090277777775,0.256,1,12.8,0.9498090277777775,0.256,10.6,35.0,763779728075.0,50.0,156.638587474823,156.638587474823,162.84057664871216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,139,13.9,5,0,12,14,12,14,9,13,9,11,11,13,12,14,11,14,11,14,0,0,0,0,17.6,19.8,0.9801128472222222,0.396,1,19.8,0.9801128472222222,0.396,17.6,45.0,763779728075.0,50.0,101.33300065994263,101.33300065994263,150.29881930351257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,165,16.5,5,0,10,12,12,14,9,13,10,14,10,13,12,14,0,0,0,0,0,0,0,0,10.2,17.0,0.969375,0.34,1,17.0,0.969375,0.34,10.2,55.0,763779728075.0,50.0,99.72152328491211,99.72152328491211,118.80817008018494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,193,19.3,5,0,9,12,9,12,9,10,9,12,11,14,11,14,12,14,10,13,12,14,0,0,15.8,23.0,0.9468004115226337,0.46,1,23.0,0.9468004115226337,0.46,15.8,65.0,763779728075.0,50.0,168.01164293289185,168.01164293289185,178.57587671279907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,85,8.5,5,0,11,13,11,14,10,13,12,14,9,12,10,12,9,11,11,14,0,0,0,0,13.8,17.6,0.9710127314814814,0.352,1,17.6,0.9710127314814814,0.352,13.8,75.0,763779728075.0,50.0,140.52120399475098,140.52120399475098,155.6960804462433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,147,14.7,5,0,12,13,10,14,10,13,12,14,10,11,9,10,0,0,0,0,0,0,0,0,8.6,11.8,0.9705285493827157,0.236,1,11.8,0.9705285493827157,0.236,8.6,85.0,763779728075.0,50.0,101.48905730247498,101.48905730247498,123.39129877090454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,184,18.4,5,0,10,14,12,13,9,13,11,14,10,12,0,0,0,0,0,0,0,0,0,0,13.2,14.0,0.9721620370370371,0.28,1,14.0,0.9721620370370371,0.28,13.2,95.0,763779728075.0,50.0,91.15370035171509,91.15370035171509,110.07040238380432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,199,19.9,5,0,9,11,10,12,10,14,12,13,11,12,9,11,12,13,9,13,11,14,0,0,16.0,20.2,0.9456275720164606,0.404,1,20.2,0.9456275720164606,0.404,16.0,105.0,763779728075.0,50.0,156.76521134376526,156.76521134376526,172.62332582473755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,17,1.7,5,0,10,12,10,11,11,13,11,13,0,0,0,0,0,0,0,0,0,0,0,0,2.4,3.4,0.9449999999999998,0.068,1,3.4,0.9449999999999998,0.068,2.4,115.0,763779728075.0,50.0,108.93484091758728,108.93484091758728,155.27134490013123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,85,8.5,5,1,9,11,10,13,10,13,12,14,9,11,10,12,9,11,11,13,0,0,0,0,10.4,15.6,0.9648321759259259,0.312,1,15.6,0.9648321759259259,0.312,10.4,125.0,763779728075.0,50.0,144.70412755012512,144.70412755012512,157.54118275642395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,85,8.5,5,1,11,13,10,13,11,12,9,11,11,13,9,12,9,10,0,0,0,0,0,0,8.0,12.2,0.9628439153439151,0.244,1,12.2,0.9628439153439151,0.244,8.0,135.0,763779728075.0,50.0,141.5455665588379,141.5455665588379,187.5960705280304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,81,8.1,5,1,9,10,9,12,9,10,11,13,11,14,11,14,9,12,10,13,11,13,0,0,16.0,18.2,0.9493878600823044,0.364,1,18.2,0.9493878600823044,0.364,16.0,145.0,763779728075.0,50.0,186.17821145057678,186.17821145057678,198.3726737499237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,195,19.5,5,1,11,14,11,14,10,13,9,13,9,11,12,14,9,10,11,14,0,0,0,0,19.2,21.0,0.952025462962963,0.42,1,21.0,0.952025462962963,0.42,19.2,155.0,763779728075.0,50.0,157.63083624839783,157.63083624839783,170.25584650039673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
