,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,sequential_execution_time,execution_time,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9
0,38,3.8,5,0,12,14,10,12,9,12,9,11,11,14,12,13,11,13,10,11,12,13,0,0,6.6,12.0,0.952011316872428,0.24,1,12.0,0.952011316872428,0.24,6.6,5.0,461037646086.0,50.0,164.07748913764954,164.07748913764954,199.26862335205078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,7.6,5,0,9,10,10,12,9,10,9,12,10,11,9,13,11,14,10,12,12,14,9,12,14.2,19.0,0.9538888888888888,0.38,1,19.0,0.9538888888888888,0.38,14.2,15.0,461037646086.0,50.0,178.8791115283966,178.8791115283966,191.22936725616455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,104,10.4,5,0,12,13,12,14,9,10,11,13,9,11,12,13,9,10,10,13,0,0,0,0,10.6,11.8,0.9543692129629628,0.236,1,11.8,0.9543692129629628,0.236,10.6,25.0,461037646086.0,50.0,141.81788730621338,141.81788730621338,180.87978434562683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,167,16.7,5,0,12,13,10,14,9,10,12,14,12,14,12,14,9,13,11,14,0,0,0,0,14.6,19.0,0.9613223379629628,0.38,1,19.0,0.9613223379629628,0.38,14.6,35.0,461037646086.0,50.0,130.261625289917,130.261625289917,150.59186172485352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,187,18.7,5,0,9,13,11,14,9,10,10,12,11,14,9,11,9,12,10,13,10,13,0,0,20.8,24.2,0.9589917695473251,0.484,1,24.2,0.9589917695473251,0.484,20.8,45.0,461037646086.0,50.0,152.5570216178894,152.5570216178894,173.43028926849365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,92,9.2,5,0,10,13,10,14,10,11,9,13,9,12,12,14,10,11,11,14,9,11,0,0,16.6,20.8,0.9603986625514401,0.416,1,20.8,0.9603986625514401,0.416,16.6,55.0,461037646086.0,50.0,166.09346222877502,166.09346222877502,169.6251266002655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,47,4.7,5,0,12,14,12,13,10,11,12,14,10,12,11,14,0,0,0,0,0,0,0,0,7.2,8.0,0.9456095679012345,0.16,1,8.0,0.9456095679012345,0.16,7.2,65.0,461037646086.0,50.0,134.83991932868958,134.83991932868958,142.36493492126465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,40,4.0,5,0,11,12,10,13,12,14,9,13,10,12,10,11,9,12,12,13,0,0,0,0,8.0,11.8,0.9503269675925925,0.236,1,11.8,0.9503269675925925,0.236,8.0,75.0,461037646086.0,50.0,157.5092008113861,157.5092008113861,193.10030364990234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,189,18.9,5,0,10,13,9,11,9,11,11,14,9,12,10,11,12,14,10,12,12,14,0,0,14.2,20.2,0.9526234567901235,0.404,1,20.2,0.9526234567901235,0.404,14.2,85.0,461037646086.0,50.0,150.10995602607727,150.10995602607727,165.61113238334656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,150,15.0,5,0,9,11,11,14,12,13,9,13,12,14,10,12,0,0,0,0,0,0,0,0,8.2,14.0,0.9754513888888888,0.28,1,14.0,0.9754513888888888,0.28,8.2,95.0,461037646086.0,50.0,92.25677680969238,92.25677680969238,118.471107006073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
