,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,100,10.0,5,0,9,12,10,14,10,11,9,12,9,12,11,12,11,14,11,14,0,0,0,0,15.24,19.32,0.9772175925925926,0.38639999999999997,5,19.4,0.9835243055555556,0.388,14.6,0,677180995421,50,113.01261615753174,19.4,0.9742332175925925,0.388,11.4,1,917261219767,50,127.56647968292236,19.2,0.9676186342592592,0.384,18.2,2,253458141302,50,128.81891012191772,19.2,0.9766377314814816,0.384,15.2,3,234313161427,50,122.69100856781006,19.4,0.984074074074074,0.388,16.8,4,731980705979,50,113.73691153526306,605.825926065445,129.15747809410095
1,23,2.3,5,0,12,13,12,14,9,11,10,14,10,11,11,14,10,11,10,14,9,12,0,0,7.760000000000001,11.88,0.9562916666666667,0.23759999999999998,5,11.6,0.9654346707818928,0.232,7.4,5,677180995421,50,175.66776633262634,12.2,0.9525334362139917,0.244,8.2,6,917261219767,50,190.74203276634216,11.6,0.954071502057613,0.232,7.6,7,253458141302,50,180.10187602043152,11.8,0.956764403292181,0.236,9.0,8,234313161427,50,177.8095600605011,12.2,0.9526543209876542,0.244,6.6,9,731980705979,50,193.83271288871765,918.1539480686188,193.83527970314026
2,99,9.9,5,0,10,13,11,13,11,13,9,11,10,14,9,12,0,0,0,0,0,0,0,0,11.24,14.48,0.9658410493827161,0.28959999999999997,5,14.6,0.9601195987654321,0.292,11.0,10,677180995421,50,123.2682716846466,14.2,0.9518287037037036,0.284,11.2,11,917261219767,50,135.93812942504883,14.2,0.9749537037037036,0.284,13.6,12,253458141302,50,110.59405565261841,14.6,0.9678858024691358,0.292,11.6,13,234313161427,50,114.79055261611938,14.8,0.9744174382716048,0.296,8.8,14,731980705979,50,108.41139626502991,593.0024056434631,135.940176486969
3,41,4.1,5,0,9,11,12,14,12,14,10,13,12,14,11,14,10,14,12,14,0,0,0,0,9.679999999999998,14.24,0.9627673611111109,0.2848,5,14.4,0.9689438657407408,0.288,7.6,15,677180995421,50,149.27149176597595,14.4,0.964386574074074,0.288,10.6,16,917261219767,50,150.32140636444092,14.0,0.9571903935185184,0.28,9.2,17,253458141302,50,162.94381523132324,14.2,0.9649363425925924,0.284,9.2,18,234313161427,50,149.7736096382141,14.2,0.9583796296296296,0.284,11.8,19,731980705979,50,161.0706431865692,773.3809661865234,162.9462776184082
4,100,10.0,5,0,12,14,9,10,10,12,9,12,9,12,10,14,10,13,9,10,0,0,0,0,13.319999999999999,17.04,0.9478993055555553,0.34080000000000005,5,17.2,0.9542361111111108,0.344,12.0,20,677180995421,50,157.01320910453796,16.8,0.9369849537037036,0.336,13.8,21,917261219767,50,177.22659826278687,17.2,0.947132523148148,0.344,10.4,22,253458141302,50,164.4947967529297,16.8,0.9417563657407407,0.336,14.0,23,234313161427,50,171.4384684562683,17.2,0.9593865740740739,0.344,16.4,24,731980705979,50,153.32040095329285,823.4934735298157,177.2287998199463
5,175,17.5,5,0,11,14,9,13,11,14,10,11,11,13,10,12,9,11,10,12,10,12,12,14,16.839999999999996,23.04,0.9586037037037036,0.46080000000000004,5,23.0,0.9486921296296295,0.46,17.6,25,677180995421,50,153.60862374305725,23.2,0.9545231481481482,0.464,14.8,26,917261219767,50,148.3932614326477,23.0,0.9615069444444444,0.46,14.8,27,253458141302,50,136.48531889915466,23.0,0.9747499999999999,0.46,19.4,28,234313161427,50,122.74276232719421,23.0,0.9535462962962962,0.46,17.6,29,731980705979,50,148.0217776298523,709.2517440319061,153.61073923110962
6,195,19.5,5,0,12,14,9,12,12,13,11,13,12,14,12,13,10,11,9,10,11,14,0,0,11.920000000000002,16.0,0.9407746913580246,0.32,5,16.0,0.934809670781893,0.32,13.4,30,677180995421,50,151.6318871974945,16.0,0.9350874485596705,0.32,10.6,31,917261219767,50,153.45405173301697,16.0,0.9495421810699588,0.32,11.2,32,253458141302,50,142.1760585308075,16.0,0.9439814814814813,0.32,13.2,33,234313161427,50,149.932208776474,16.0,0.9404526748971193,0.32,11.2,34,731980705979,50,150.13479018211365,747.3289964199066,153.4564447402954
7,169,16.9,5,0,11,13,10,12,12,14,10,12,12,14,0,0,0,0,0,0,0,0,0,0,7.359999999999999,9.959999999999999,0.9751833333333334,0.1992,5,10.0,0.9786944444444444,0.2,8.2,35,677180995421,50,65.73428773880005,10.0,0.9786666666666666,0.2,5.6,36,917261219767,50,65.63417720794678,9.8,0.9760833333333332,0.196,9.6,37,253458141302,50,69.71201539039612,10.0,0.9650833333333333,0.2,6.0,38,234313161427,50,75.83846545219421,10.0,0.9773888888888889,0.2,7.4,39,731980705979,50,65.9370002746582,342.85594606399536,75.84150552749634
8,34,3.4,5,0,12,13,12,14,12,14,10,13,11,12,12,14,9,11,9,13,9,12,0,0,10.56,13.36,0.9594871399176954,0.2672,5,13.2,0.9504526748971193,0.264,9.2,40,677180995421,50,180.26726698875427,13.4,0.9545138888888888,0.268,11.0,41,917261219767,50,167.71075129508972,13.2,0.9545781893004115,0.264,12.2,42,253458141302,50,166.2720205783844,13.6,0.9705092592592592,0.272,10.8,43,234313161427,50,150.72542548179626,13.4,0.9673816872427982,0.268,9.6,44,731980705979,50,159.7996220588684,824.7750864028931,180.26942253112793
9,175,17.5,5,0,10,14,11,13,10,11,12,14,12,14,9,12,0,0,0,0,0,0,0,0,10.92,14.0,0.9681643518518518,0.28,5,14.0,0.9576504629629629,0.28,10.0,45,677180995421,50,103.18833422660828,14.0,0.9625192901234567,0.28,9.6,46,917261219767,50,103.1049292087555,14.0,0.9879899691358025,0.28,12.0,47,253458141302,50,75.10163307189941,14.0,0.9681828703703702,0.28,13.0,48,234313161427,50,101.30158853530884,14.0,0.9644791666666667,0.28,10.0,49,731980705979,50,99.39705562591553,482.09354066848755,103.19043350219727
