,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,sequential_execution_time,execution_time,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0
0,39,3.9,12,0,19,20,10,13,10,16,16,21,14,21,10,15,9,18,13,19,14,17,10,13,11.416666666666666,13.666666666666666,0.9725084215167547,0.13666666666666666,1,13.666666666666666,0.9725084215167547,0.13666666666666666,11.416666666666666,2,847242015473,100,976.8425636291504,976.8425636291504,1114.0061237812042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,98,9.8,12,0,14,21,16,18,14,21,10,12,9,14,11,21,14,16,13,17,11,14,0,0,12.583333333333334,15.833333333333334,0.9770912698412698,0.15833333333333333,1,15.833333333333334,0.9770912698412698,0.15833333333333333,12.583333333333334,7,847242015473,100,770.2354869842529,770.2354869842529,863.117748260498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,39,3.9,12,0,9,20,17,21,13,19,16,21,13,15,19,21,16,21,18,21,10,19,9,20,14.833333333333334,16.75,0.9776273709315376,0.1675,1,16.75,0.9776273709315376,0.1675,14.833333333333334,12,847242015473,100,817.0994868278503,817.0994868278503,986.0973114967346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,177,17.7,12,0,9,11,16,21,16,21,10,17,14,17,19,21,12,13,12,21,15,17,0,0,12.333333333333334,15.083333333333334,0.9650478640015676,0.15083333333333335,1,15.083333333333334,0.9650478640015676,0.15083333333333335,12.333333333333334,17,847242015473,100,842.5504257678986,842.5504257678986,1017.3407473564148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,161,16.1,12,0,17,21,18,21,15,21,15,21,15,19,11,20,11,13,9,16,9,11,0,0,15.916666666666666,17.916666666666668,0.9813563100137173,0.17916666666666667,1,17.916666666666668,0.9813563100137173,0.17916666666666667,15.916666666666666,22,847242015473,100,661.279214143753,661.279214143753,846.7436940670013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,119,11.9,12,0,13,15,13,18,12,18,10,19,17,19,13,21,12,13,15,19,14,21,0,0,15.75,17.333333333333332,0.9757432637664117,0.17333333333333334,1,17.333333333333332,0.9757432637664117,0.17333333333333334,15.75,27,847242015473,100,720.3936104774475,720.3936104774475,846.9277913570404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,153,15.3,12,0,15,19,15,21,16,19,14,16,13,16,17,21,18,21,11,19,11,21,0,0,13.833333333333334,17.75,0.9752191358024691,0.1775,1,17.75,0.9752191358024691,0.1775,13.833333333333334,32,847242015473,100,579.6271109580994,579.6271109580994,618.1252181529999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,179,17.9,12,0,16,18,15,21,17,21,14,21,15,17,10,13,11,18,9,14,11,18,17,21,17.5,19.583333333333332,0.9629641534391533,0.19583333333333333,1,19.583333333333332,0.9629641534391533,0.19583333333333333,17.5,37,847242015473,100,994.0232920646667,994.0232920646667,1005.4990012645721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,129,12.9,12,0,11,21,17,18,11,14,12,21,11,12,10,20,17,21,10,21,16,17,0,0,16.75,20.083333333333332,0.9694236500810572,0.20083333333333334,1,20.083333333333332,0.9694236500810572,0.20083333333333334,16.75,42,847242015473,100,815.7184762954712,815.7184762954712,815.7301251888275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,93,9.3,12,0,10,19,18,21,12,17,15,20,18,21,10,11,11,12,10,11,0,0,0,0,6.833333333333333,10.416666666666666,0.9595756172839502,0.10416666666666667,1,10.416666666666666,0.9595756172839502,0.10416666666666667,6.833333333333333,47,847242015473,100,854.6059844493866,854.6059844493866,928.3988902568817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,125,12.5,12,0,9,19,12,17,18,21,10,12,13,21,15,21,12,19,15,17,19,21,10,19,17.25,21.666666666666668,0.9724387676366841,0.21666666666666667,1,21.666666666666668,0.9724387676366841,0.21666666666666667,17.25,52,847242015473,100,866.8771975040436,866.8771975040436,873.9103562831879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,43,4.3,12,0,12,21,12,20,18,21,17,21,15,16,15,21,17,20,18,21,0,0,0,0,9.75,10.833333333333334,0.9575578703703702,0.10833333333333334,1,10.833333333333334,0.9575578703703702,0.10833333333333334,9.75,57,847242015473,100,836.8089528083801,836.8089528083801,836.8208839893341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,179,17.9,12,1,16,21,17,21,12,21,14,21,13,15,10,13,15,21,9,14,10,18,9,20,20.333333333333332,25.166666666666668,0.9713572260301427,0.25166666666666665,1,25.166666666666668,0.9713572260301427,0.25166666666666665,20.333333333333332,62,847242015473,100,907.6086711883545,907.6086711883545,907.6249091625214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,39,3.9,12,1,9,10,14,21,17,21,16,20,14,16,19,21,12,21,18,21,10,17,17,21,10.583333333333334,12.25,0.9653041225749559,0.1225,1,12.25,0.9653041225749559,0.1225,10.583333333333334,67,847242015473,100,1128.7907207012177,1128.7907207012177,1128.8033492565155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,39,3.9,12,1,19,20,10,13,10,16,16,21,14,21,10,15,9,18,13,19,14,17,10,13,11.416666666666666,13.666666666666666,0.9725084215167547,0.13666666666666666,1,13.666666666666666,0.9725084215167547,0.13666666666666666,11.416666666666666,2,847242015473,100,976.8425636291504,976.8425636291504,0.0006673336029052734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,43,4.3,12,1,12,21,12,20,18,21,17,21,15,16,15,21,17,20,18,21,0,0,0,0,9.75,10.833333333333334,0.9575578703703702,0.10833333333333334,1,10.833333333333334,0.9575578703703702,0.10833333333333334,9.75,57,847242015473,100,836.8089528083801,836.8089528083801,0.0005254745483398438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,98,9.8,12,1,14,21,16,18,14,21,10,12,9,14,11,21,19,20,14,16,13,17,11,13,14.0,15.833333333333334,0.9614748015873014,0.15833333333333333,1,15.833333333333334,0.9614748015873014,0.15833333333333333,14.0,72,847242015473,100,966.0006358623505,966.0006358623505,1008.8699007034302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,119,11.9,12,1,13,15,13,19,12,18,10,19,17,19,13,21,12,13,15,19,14,21,0,0,14.0,17.583333333333332,0.9663313247109543,0.17583333333333334,1,17.583333333333332,0.9663313247109543,0.17583333333333334,14.0,77,847242015473,100,865.2801721096039,865.2801721096039,865.2928972244263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,153,15.3,12,1,15,19,15,21,16,19,14,16,13,16,17,21,18,21,12,20,11,21,0,0,15.0,17.666666666666668,0.976309670781893,0.17666666666666667,1,17.666666666666668,0.976309670781893,0.17666666666666667,15.0,82,847242015473,100,590.777946472168,590.777946472168,656.3156523704529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,161,16.1,12,1,17,21,18,21,15,21,15,21,15,19,11,20,11,13,9,16,9,11,0,0,15.916666666666666,17.916666666666668,0.9813563100137173,0.17916666666666667,1,17.916666666666668,0.9813563100137173,0.17916666666666667,15.916666666666666,22,847242015473,100,661.279214143753,661.279214143753,0.0007152557373046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,38,3.8,12,1,12,21,10,18,18,21,17,21,14,20,10,19,9,12,14,20,0,0,0,0,12.333333333333334,13.416666666666666,0.9756119791666666,0.13416666666666666,1,13.416666666666666,0.9756119791666666,0.13416666666666666,12.333333333333334,87,847242015473,100,945.0722990036011,945.0722990036011,1081.973423242569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,43,4.3,12,1,18,19,11,14,11,16,16,21,15,16,14,18,17,21,13,19,17,20,10,13,8.0,10.583333333333334,0.9808296296296295,0.10583333333333333,1,10.583333333333334,0.9808296296296295,0.10583333333333333,8.0,92,847242015473,100,744.666357755661,744.666357755661,1060.7258398532867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,129,12.9,12,1,11,12,17,18,11,14,12,21,18,19,11,21,11,17,9,20,16,17,0,0,12.5,17.083333333333332,0.9712027996009474,0.17083333333333334,1,17.083333333333332,0.9712027996009474,0.17083333333333334,12.5,97,847242015473,100,816.9106686115265,816.9106686115265,878.1836240291595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
