,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,sequential_execution_time,execution_time,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,159,15.9,12,0,15,17,15,21,11,21,13,21,14,21,14,17,19,21,10,15,0,0,0,0,14.166666666666666,17.916666666666668,0.974080853174603,0.17916666666666667,1,17.916666666666668,0.974080853174603,0.17916666666666667,14.166666666666666,2,337040630442,100,631.2931542396545,631.2931542396545,795.6140637397766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,88,8.8,12,0,18,21,10,14,18,21,18,21,9,16,17,18,19,20,10,13,13,16,0,0,8.333333333333334,10.416666666666666,0.9716413139329804,0.10416666666666667,1,10.416666666666666,0.9716413139329804,0.10416666666666667,8.333333333333334,7,337040630442,100,792.0960488319397,792.0960488319397,854.6117119789124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26,2.6,12,0,15,20,12,16,19,21,14,21,18,21,11,16,18,21,12,19,13,19,18,21,8.75,10.916666666666666,0.9752698412698411,0.10916666666666666,1,10.916666666666666,0.9752698412698411,0.10916666666666666,8.75,12,337040630442,100,939.6203730106354,939.6203730106354,1050.058393239975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,3.0,12,0,19,21,11,12,17,21,16,19,17,21,19,21,14,17,15,21,11,16,9,15,7.166666666666667,9.25,0.972461574074074,0.0925,1,9.25,0.972461574074074,0.0925,7.166666666666667,17,337040630442,100,912.3025574684143,912.3025574684143,1079.7484004497528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,134,13.4,12,0,18,21,11,14,17,20,16,21,18,20,9,16,19,21,11,13,14,21,0,0,10.416666666666666,13.833333333333334,0.9749298941798941,0.13833333333333334,1,13.833333333333334,0.9749298941798941,0.13833333333333334,10.416666666666666,22,337040630442,100,707.3633823394775,707.3633823394775,876.8212511539459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,119,11.9,12,0,10,12,13,21,16,18,11,13,11,17,16,21,18,20,10,18,17,21,0,0,11.416666666666666,15.5,0.9766859567901233,0.155,1,15.5,0.9766859567901233,0.155,11.416666666666666,27,337040630442,100,795.1944744586945,795.1944744586945,894.2199692726135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,135,13.5,12,0,9,20,10,15,14,16,19,21,12,21,10,17,14,15,14,17,9,11,19,21,14.083333333333334,17.75,0.9694692680776011,0.1775,1,17.75,0.9694692680776011,0.1775,14.083333333333334,32,337040630442,100,936.0928161144257,936.0928161144257,945.2789659500122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,175,17.5,12,0,9,12,11,16,10,17,17,21,17,20,10,11,9,19,16,21,18,21,0,0,13.333333333333334,17.166666666666668,0.9635706202233979,0.17166666666666666,1,17.166666666666668,0.9635706202233979,0.17166666666666666,13.333333333333334,37,337040630442,100,926.8461391925812,926.8461391925812,1009.1959726810455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,119,11.9,12,0,14,19,13,17,14,21,11,15,13,21,11,14,11,15,13,21,0,0,0,0,14.166666666666666,17.166666666666668,0.9848740906084656,0.17166666666666666,1,17.166666666666668,0.9848740906084656,0.17166666666666666,14.166666666666666,42,337040630442,100,585.4924597740173,585.4924597740173,718.3087866306305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,41,4.1,12,0,16,21,11,20,11,15,13,19,11,18,9,14,12,17,19,20,0,0,0,0,11.666666666666666,12.083333333333334,0.9705539021164021,0.12083333333333333,1,12.083333333333334,0.9705539021164021,0.12083333333333333,11.666666666666666,47,337040630442,100,954.8755061626434,954.8755061626434,954.8875150680542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
