,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,168,16.8,12,0,14,21,11,14,11,21,15,21,15,21,14,21,16,19,19,21,18,21,0,0,15.166666666666666,19.583333333333332,0.9717558788947677,0.19583333333333333,1,19.583333333333332,0.9717558788947677,0.19583333333333333,15.166666666666666,0,998528766714,100,834.3703014850616,834.3703014850616,834.7204394340515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,3.3,12,0,9,14,10,21,18,21,13,21,14,16,17,18,14,21,10,16,12,20,0,0,10.583333333333334,13.916666666666666,0.9807598337876114,0.13916666666666666,1,13.916666666666666,0.9807598337876114,0.13916666666666666,10.583333333333334,5,998528766714,100,729.0934510231018,729.0934510231018,1112.6742196083069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,169,16.9,12,0,10,20,16,21,10,16,19,20,14,15,9,18,14,21,13,19,12,13,10,20,17.166666666666668,23.333333333333332,0.9699205026455024,0.23333333333333334,1,23.333333333333332,0.9699205026455024,0.23333333333333334,17.166666666666668,10,998528766714,100,909.1070446968079,909.1070446968079,909.1127831935883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,118,11.8,12,0,12,17,11,20,12,19,9,14,11,13,16,21,15,16,15,21,0,0,0,0,11.583333333333334,15.833333333333334,0.9770940255731921,0.15833333333333333,1,15.833333333333334,0.9770940255731921,0.15833333333333333,11.583333333333334,15,998528766714,100,758.848058462143,758.848058462143,835.374746799469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,156,15.6,12,0,15,21,18,21,12,17,10,16,9,18,11,12,13,15,13,21,16,19,0,0,14.666666666666666,17.75,0.9742892661179697,0.1775,1,17.75,0.9742892661179697,0.1775,14.666666666666666,20,998528766714,100,868.7650821208954,868.7650821208954,868.7700669765472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,123,12.3,12,0,19,21,18,20,14,21,13,19,14,21,11,14,13,14,0,0,0,0,0,0,9.166666666666666,11.25,0.9724121315192742,0.1125,1,11.25,0.9724121315192742,0.1125,9.166666666666666,25,998528766714,100,619.9070036411285,619.9070036411285,814.8227188587189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,195,19.5,12,0,12,19,16,17,13,15,13,19,9,20,13,21,9,19,13,14,18,21,0,0,17.416666666666668,20.833333333333332,0.966572888274277,0.20833333333333334,1,20.833333333333332,0.966572888274277,0.20833333333333334,17.416666666666668,30,998528766714,100,796.0837910175323,796.0837910175323,903.014586687088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,83,8.3,12,0,12,13,10,14,15,21,19,21,9,15,16,21,16,21,19,20,11,14,0,0,8.083333333333334,12.083333333333334,0.9556625514403291,0.12083333333333333,1,12.083333333333334,0.9556625514403291,0.12083333333333333,8.083333333333334,35,998528766714,100,841.8424017429352,841.8424017429352,902.6645567417145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,1.0,12,0,18,20,12,13,14,21,16,21,13,19,19,21,9,10,16,19,0,0,0,0,2.5,3.8333333333333335,0.9463707010582008,0.03833333333333333,1,3.8333333333333335,0.9463707010582008,0.03833333333333333,2.5,40,998528766714,100,1391.7604036331177,1391.7604036331177,1391.766981124878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,66,6.6,12,0,9,19,19,21,9,13,14,17,16,18,15,17,15,21,18,21,9,14,0,0,10.416666666666666,12.666666666666666,0.9679537037037037,0.12666666666666668,1,12.666666666666666,0.9679537037037037,0.12666666666666668,10.416666666666666,45,998528766714,100,908.2516598701477,908.2516598701477,1053.3550057411194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,195,19.5,12,0,19,21,14,16,14,15,13,15,19,21,9,18,11,20,9,19,11,12,11,12,11.25,16.583333333333332,0.9558925925925923,0.16583333333333333,1,16.583333333333332,0.9558925925925923,0.16583333333333333,11.25,50,998528766714,100,873.0828602313995,873.0828602313995,993.415994644165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,16,1.6,12,0,9,11,14,21,16,19,18,21,12,18,17,19,13,19,17,19,0,0,0,0,3.5,6.416666666666667,0.9473916997354496,0.06416666666666666,1,6.416666666666667,0.9473916997354496,0.06416666666666666,3.5,55,998528766714,100,1119.2908608913422,1119.2908608913422,1502.9510471820831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,195,19.5,12,1,17,21,15,16,13,15,13,20,9,20,18,21,9,19,13,14,18,21,0,0,13.583333333333334,17.916666666666668,0.9632295775212442,0.17916666666666667,1,17.916666666666668,0.9632295775212442,0.17916666666666667,13.583333333333334,60,998528766714,100,743.388757944107,743.388757944107,959.8103106021881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,1.0,12,1,9,11,12,13,15,21,16,21,12,17,13,20,9,10,16,19,0,0,0,0,2.6666666666666665,4.5,0.9583946759259256,0.045,1,4.5,0.9583946759259256,0.045,2.6666666666666665,65,998528766714,100,1142.5420951843262,1142.5420951843262,1142.548509836197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,188,18.8,12,1,14,20,16,17,13,15,13,18,11,16,12,20,9,19,12,14,18,21,0,0,14.666666666666666,17.833333333333332,0.9703677983539093,0.17833333333333334,1,17.833333333333332,0.9703677983539093,0.17833333333333334,14.666666666666666,70,998528766714,100,782.2131497859955,782.2131497859955,957.3986473083496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,22,2.2,12,1,9,11,11,20,16,18,18,21,9,20,17,19,13,19,0,0,0,0,0,0,5.166666666666667,8.25,0.976650833734167,0.0825,1,8.25,0.976650833734167,0.0825,5.166666666666667,75,998528766714,100,846.8666412830353,846.8666412830353,1112.1614496707916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,33,3.3,12,1,19,21,12,21,13,15,14,21,13,14,16,17,14,21,12,13,0,0,0,0,6.25,8.166666666666666,0.9599079585537917,0.08166666666666667,1,8.166666666666666,0.9599079585537917,0.08166666666666667,6.25,80,998528766714,100,808.279438495636,808.279438495636,982.6192533969879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,122,12.2,12,1,9,13,18,21,17,21,13,19,14,21,10,12,9,15,12,20,0,0,0,0,11.75,15.916666666666666,0.9776122271825396,0.15916666666666668,1,15.916666666666666,0.9776122271825396,0.15916666666666668,11.75,85,998528766714,100,869.6151101589203,869.6151101589203,869.6219718456268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
