,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,sequential_execution_time,execution_time,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,194,19.4,5,0,10,14,9,11,9,12,10,12,9,10,11,14,11,14,10,12,0,0,0,0,15.6,20.2,0.9609461805555555,0.202,1,20.2,0.9609461805555555,0.202,15.6,1,374988376638,100,339.8231656551361,339.8231656551361,450.0986692905426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,86,8.6,5,0,10,11,12,13,11,12,9,12,11,12,9,13,10,14,10,11,12,14,0,0,14.0,15.8,0.9527083333333333,0.158,1,15.8,0.9527083333333333,0.158,14.0,6,374988376638,100,275.05329179763794,275.05329179763794,343.91956758499146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,167,16.7,5,0,10,12,11,13,12,14,11,14,9,10,11,13,10,12,9,13,0,0,0,0,11.0,18.0,0.9595254629629629,0.18,1,18.0,0.9595254629629629,0.18,11.0,11,374988376638,100,279.260525226593,279.260525226593,279.30239963531494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,58,5.8,5,0,12,13,10,11,10,11,12,13,10,12,10,14,12,13,11,14,0,0,0,0,10.6,10.6,0.9488483796296294,0.106,1,10.6,0.9488483796296294,0.106,10.6,16,374988376638,100,287.04598665237427,287.04598665237427,347.80003786087036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,84,8.4,5,0,11,13,12,13,12,14,11,13,10,11,11,14,10,13,0,0,0,0,0,0,9.8,12.2,0.9649404761904761,0.122,1,12.2,0.9649404761904761,0.122,9.8,21,374988376638,100,235.5678551197052,235.5678551197052,257.307421207428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,19,1.9,5,0,12,14,9,11,12,14,10,13,9,13,10,11,9,13,0,0,0,0,0,0,5.8,9.2,0.934341931216931,0.092,1,9.2,0.934341931216931,0.092,5.8,26,374988376638,100,402.6848101615906,402.6848101615906,406.1318986415863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,57,5.7,5,0,9,11,11,13,10,11,9,11,10,14,11,13,9,13,0,0,0,0,0,0,10.6,13.2,0.9544742063492062,0.132,1,13.2,0.9544742063492062,0.132,10.6,31,374988376638,100,291.789959192276,291.789959192276,291.8338449001312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,49,4.9,5,0,10,14,11,14,11,12,9,13,10,12,12,14,9,10,11,14,9,13,0,0,15.2,18.0,0.9615046296296295,0.18,1,18.0,0.9615046296296295,0.18,15.2,36,374988376638,100,343.541939496994,343.541939496994,358.13714146614075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,84,8.4,5,0,9,11,12,14,11,12,11,14,12,13,9,10,11,12,10,11,0,0,0,0,12.6,10.0,0.9380208333333331,0.1,1,10.0,0.9380208333333331,0.1,12.6,41,374988376638,100,314.45342540740967,314.45342540740967,314.49613666534424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,171,17.1,5,0,9,11,9,12,11,14,10,11,11,14,12,14,11,13,12,14,0,0,0,0,13.4,18.0,0.9660648148148148,0.18,1,18.0,0.9660648148148148,0.18,13.4,46,374988376638,100,229.85200881958008,229.85200881958008,254.43933033943176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
