,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,59,5.9,5,0,9,13,11,12,12,13,12,14,12,14,12,14,12,14,0,0,0,0,0,0,6.6,11.0,0.9328075396825394,0.11,1,11.0,0.9328075396825394,0.11,6.6,0,502805748326,100,463.2475469112396,463.2475469112396,469.7041230201721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5.6,5,0,12,14,10,11,10,12,10,14,11,13,11,14,11,14,9,13,9,10,0,0,11.8,17.0,0.9595216049382714,0.17,1,17.0,0.9595216049382714,0.17,11.8,5,502805748326,100,609.0759069919586,609.0759069919586,655.6814622879028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,135,13.5,5,0,9,13,9,10,12,14,12,13,10,12,10,11,12,13,9,12,0,0,0,0,13.4,14.2,0.9434519675925925,0.142,1,14.2,0.9434519675925925,0.142,13.4,10,502805748326,100,486.7055184841156,486.7055184841156,486.7624571323395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,180,18.0,5,0,12,13,11,12,9,12,11,13,11,13,9,12,10,14,10,14,0,0,0,0,16.2,20.0,0.9547048611111111,0.2,1,20.0,0.9547048611111111,0.2,16.2,15,502805748326,100,455.7673017978668,455.7673017978668,529.7419676780701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,191,19.1,5,0,11,14,10,11,12,14,12,14,12,14,10,13,12,13,9,10,0,0,0,0,9.4,15.0,0.9411516203703703,0.15,1,15.0,0.9411516203703703,0.15,9.4,20,502805748326,100,444.87964606285095,444.87964606285095,498.4702627658844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,154,15.4,5,0,10,11,9,11,9,11,9,11,11,14,10,12,0,0,0,0,0,0,0,0,8.4,12.0,0.9664969135802467,0.12,1,12.0,0.9664969135802467,0.12,8.4,25,502805748326,100,289.5615916252136,289.5615916252136,328.84462332725525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,84,8.4,5,0,12,14,9,12,10,11,9,13,12,14,10,12,12,14,10,14,12,14,0,0,14.4,19.2,0.9603626543209874,0.192,1,19.2,0.9603626543209874,0.192,14.4,30,502805748326,100,509.755610704422,509.755610704422,528.8768899440765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,116,11.6,5,0,12,14,9,10,9,11,12,13,9,11,9,13,9,11,9,11,11,13,10,13,12.4,19.8,0.9593912037037036,0.198,1,19.8,0.9593912037037036,0.198,12.4,35,502805748326,100,565.1341640949249,565.1341640949249,621.4506685733795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,20,2.0,5,0,9,13,11,12,9,13,10,12,10,14,9,10,11,14,9,11,0,0,0,0,6.8,10.8,0.9198234953703703,0.108,1,10.8,0.9198234953703703,0.108,6.8,40,502805748326,100,786.4331715106964,786.4331715106964,846.1198244094849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,190,19.0,5,0,10,11,10,14,11,13,11,13,10,12,12,14,9,13,0,0,0,0,0,0,14.0,17.0,0.9535615079365077,0.17,1,17.0,0.9535615079365077,0.17,14.0,45,502805748326,100,427.49150133132935,427.49150133132935,441.4706313610077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,109,10.9,5,0,11,14,10,14,11,14,12,14,10,14,11,14,0,0,0,0,0,0,0,0,13.2,17.4,0.971994598765432,0.174,1,17.4,0.971994598765432,0.174,13.2,50,502805748326,100,307.2300834655762,307.2300834655762,338.6033046245575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,83,8.3,5,0,9,10,11,14,9,12,12,14,11,14,12,14,12,13,0,0,0,0,0,0,11.6,13.0,0.9483201058201057,0.13,1,13.0,0.9483201058201057,0.13,11.6,55,502805748326,100,462.9024143218994,462.9024143218994,556.8871896266937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
