,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,162,16.2,5,0,12,14,11,14,11,14,12,14,9,11,10,11,11,14,9,12,9,12,9,11,16.4,23.8,0.9661203703703704,0.238,1,23.8,0.9661203703703704,0.238,16.4,4,364265544451,100,243.41972708702087,243.41972708702087,265.3549518585205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,196,19.6,5,0,12,13,9,11,9,13,10,11,10,14,0,0,0,0,0,0,0,0,0,0,9.0,12.0,0.9476666666666664,0.12,1,12.0,0.9476666666666664,0.12,9.0,9,364265544451,100,190.58221244812012,190.58221244812012,204.39659094810486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,102,10.2,5,0,11,14,11,14,10,11,9,11,10,11,9,12,10,13,0,0,0,0,0,0,10.2,14.6,0.94494708994709,0.146,1,14.6,0.94494708994709,0.146,10.2,14,364265544451,100,241.09053564071655,241.09053564071655,297.08688259124756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,107,10.7,5,0,12,14,11,13,11,13,12,13,10,11,9,13,12,13,0,0,0,0,0,0,9.4,12.0,0.9584821428571427,0.12,1,12.0,0.9584821428571427,0.12,9.4,19,364265544451,100,202.07459568977356,202.07459568977356,310.1827778816223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,12,1.2,5,0,12,14,12,14,10,13,12,14,9,13,10,11,9,10,11,13,12,14,0,0,4.8,8.0,0.9599048353909464,0.08,1,8.0,0.9599048353909464,0.08,4.8,24,364265544451,100,322.6887502670288,322.6887502670288,441.5025475025177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,184,18.4,5,0,10,11,10,14,12,14,9,13,11,14,12,13,10,13,0,0,0,0,0,0,15.2,18.2,0.9608564814814814,0.182,1,18.2,0.9608564814814814,0.182,15.2,29,364265544451,100,252.08808708190918,252.08808708190918,252.3554310798645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,186,18.6,5,0,11,14,10,13,9,13,12,13,10,14,12,14,10,14,11,13,10,11,9,11,17.4,26.0,0.9511481481481481,0.26,1,26.0,0.9511481481481481,0.26,17.4,34,364265544451,100,360.79580211639404,360.79580211639404,362.23023867607117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,12.1,5,0,9,11,10,11,11,14,9,11,9,10,11,13,9,11,9,13,0,0,0,0,10.6,16.2,0.9580642361111109,0.162,1,16.2,0.9580642361111109,0.162,10.6,39,364265544451,100,280.3009207248688,280.3009207248688,355.6241526603699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,50,5.0,5,0,12,13,12,13,10,11,10,11,9,10,11,12,12,14,12,14,11,12,0,0,8.0,8.6,0.9351543209876539,0.086,1,8.6,0.9351543209876539,0.086,8.0,44,364265544451,100,328.5578815937042,328.5578815937042,328.8532509803772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,16,1.6,5,0,9,13,10,12,10,11,10,13,12,14,9,12,9,10,12,14,0,0,0,0,6.0,9.0,0.9376388888888889,0.09,1,9.0,0.9376388888888889,0.09,6.0,49,364265544451,100,425.1074254512787,425.1074254512787,536.5226333141327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
