,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,5,76,7.6,12,0,16.25,21.333333333333332,0.984925925925926,0.21333333333333335,1,21.333333333333332,0.984925925925926,0.21333333333333335,16.25,6,241991647942,100,428.0499813556671,428.0499813556671,496.2779223918915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,97,9.7,12,0,3.6666666666666665,4.5,0.9884722222222222,0.045,1,4.5,0.9884722222222222,0.045,3.6666666666666665,16,241991647942,100,99.91512250900269,99.91512250900269,163.03955554962158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,185,18.5,12,0,8.25,10.083333333333334,0.9832291666666667,0.10083333333333333,1,10.083333333333334,0.9832291666666667,0.10083333333333333,8.25,26,241991647942,100,199.2352306842804,199.2352306842804,254.87307596206665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,60,6.0,12,0,19.75,23.833333333333332,0.9887577160493827,0.23833333333333334,1,23.833333333333332,0.9887577160493827,0.23833333333333334,19.75,36,241991647942,100,484.58110213279724,484.58110213279724,536.4052543640137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,134,13.4,12,0,20.833333333333332,24.25,0.9883148148148149,0.2425,1,24.25,0.9883148148148149,0.2425,20.833333333333332,46,241991647942,100,339.6967568397522,339.6967568397522,486.23780822753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,131,13.1,12,0,20.833333333333332,29.0,0.9836304012345679,0.29,1,29.0,0.9836304012345679,0.29,20.833333333333332,56,241991647942,100,541.8776845932007,541.8776845932007,571.437762260437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,69,6.9,12,0,14.583333333333334,16.583333333333332,0.9913599537037037,0.16583333333333333,1,16.583333333333332,0.9913599537037037,0.16583333333333333,14.583333333333334,66,241991647942,100,248.81659698486328,248.81659698486328,554.7199695110321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,131,13.1,12,0,7.5,9.583333333333334,0.9899074074074075,0.09583333333333334,1,9.583333333333334,0.9899074074074075,0.09583333333333334,7.5,76,241991647942,100,109.18484687805176,109.18484687805176,225.45065116882324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,114,11.4,12,0,4.25,4.666666666666667,0.9902083333333334,0.04666666666666667,1,4.666666666666667,0.9902083333333334,0.04666666666666667,4.25,86,241991647942,100,65.93263030052185,65.93263030052185,160.07640743255615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,63,6.3,12,0,30.416666666666668,36.583333333333336,0.9909207818930041,0.36583333333333334,1,36.583333333333336,0.9909207818930041,0.36583333333333334,30.416666666666668,96,241991647942,100,560.5448129177094,560.5448129177094,697.9195027351379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
