,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,sequential_execution_time,execution_time,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,168,16.8,12,0,14,21,11,14,11,21,15,21,15,21,14,21,16,19,19,21,18,21,0,0,14.833333333333334,19.583333333333332,0.9738868312757201,0.19583333333333333,1,19.583333333333332,0.9738868312757201,0.19583333333333333,14.833333333333334,7,718118689109,100,767.1268055438995,767.1268055438995,876.8512136936188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,3.3,12,0,9,14,10,21,18,21,13,21,14,16,17,18,14,21,10,16,12,20,0,0,10.75,13.416666666666666,0.9824343534551867,0.13416666666666666,1,13.416666666666666,0.9824343534551867,0.13416666666666666,10.75,17,718118689109,100,880.7198560237885,880.7198560237885,1086.8410975933075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,169,16.9,12,0,10,20,16,21,10,16,19,20,14,15,9,18,14,21,13,19,12,13,10,20,16.75,23.333333333333332,0.9702197089947088,0.23333333333333334,1,23.333333333333332,0.9702197089947088,0.23333333333333334,16.75,27,718118689109,100,870.9780595302582,870.9780595302582,872.6538169384003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,118,11.8,12,0,12,17,11,20,12,19,9,14,11,13,16,21,15,16,15,21,0,0,0,0,12.833333333333334,15.583333333333334,0.9690257936507934,0.15583333333333332,1,15.583333333333334,0.9690257936507934,0.15583333333333332,12.833333333333334,37,718118689109,100,856.8749170303345,856.8749170303345,857.0058331489563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,156,15.6,12,0,15,21,18,21,12,17,10,16,9,18,11,12,13,15,13,21,16,19,0,0,14.416666666666666,17.916666666666668,0.9733710562414265,0.17916666666666667,1,17.916666666666668,0.9733710562414265,0.17916666666666667,14.416666666666666,47,718118689109,100,712.2745490074158,712.2745490074158,851.2313520908356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,123,12.3,12,0,19,21,18,20,14,21,13,19,14,21,11,14,13,14,0,0,0,0,0,0,9.333333333333334,11.083333333333334,0.9753099017384732,0.11083333333333334,1,11.083333333333334,0.9753099017384732,0.11083333333333334,9.333333333333334,57,718118689109,100,621.0977318286896,621.0977318286896,801.492552280426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,195,19.5,12,0,12,19,16,17,13,15,13,19,9,20,13,21,9,19,13,14,18,21,0,0,16.666666666666668,20.75,0.959219670247448,0.2075,1,20.75,0.959219670247448,0.2075,16.666666666666668,67,718118689109,100,828.1959578990936,828.1959578990936,883.9125535488129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,83,8.3,12,0,12,13,10,14,15,21,19,21,9,15,16,21,16,21,19,20,11,14,0,0,8.583333333333334,12.0,0.9653204732510284,0.12,1,12.0,0.9653204732510284,0.12,8.583333333333334,77,718118689109,100,826.7727954387665,826.7727954387665,870.9902007579803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,1.0,12,0,18,20,12,13,14,21,16,21,13,19,19,21,9,10,16,19,0,0,0,0,2.4166666666666665,3.6666666666666665,0.9293875661375659,0.03666666666666667,1,3.6666666666666665,0.9293875661375659,0.03666666666666667,2.4166666666666665,87,718118689109,100,1309.6527116298676,1309.6527116298676,1341.7573120594025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,66,6.6,12,0,9,19,19,21,9,13,14,17,16,18,15,17,15,21,18,21,9,14,0,0,9.0,12.666666666666666,0.9721774691358023,0.12666666666666668,1,12.666666666666666,0.9721774691358023,0.12666666666666668,9.0,97,718118689109,100,831.246514081955,831.246514081955,1012.7841672897339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,195,19.5,12,0,19,21,14,16,14,15,13,15,19,21,9,18,11,20,9,19,11,12,11,12,13.75,16.5,0.9618783950617283,0.165,1,16.5,0.9618783950617283,0.165,13.75,107,718118689109,100,850.2278318405151,850.2278318405151,1028.8926763534546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,16,1.6,12,0,9,11,14,21,16,19,18,21,12,18,17,19,13,19,17,19,0,0,0,0,4.25,5.666666666666667,0.9648164682539682,0.056666666666666664,1,5.666666666666667,0.9648164682539682,0.056666666666666664,4.25,117,718118689109,100,1048.9242794513702,1048.9242794513702,1462.2565023899078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,195,19.5,12,1,17,21,15,16,13,15,13,20,9,20,18,21,9,19,13,14,18,21,0,0,14.25,17.75,0.951971480679814,0.1775,1,17.75,0.951971480679814,0.1775,14.25,127,718118689109,100,915.6084098815918,915.6084098815918,953.226761341095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,1.0,12,1,9,11,12,13,15,21,16,21,12,17,13,20,9,10,16,19,0,0,0,0,3.1666666666666665,4.166666666666667,0.9498912037037035,0.041666666666666664,1,4.166666666666667,0.9498912037037035,0.041666666666666664,3.1666666666666665,137,718118689109,100,1111.487508058548,1111.487508058548,1219.9406979084015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,188,18.8,12,1,14,20,16,17,13,15,13,18,11,16,12,20,9,19,12,14,18,21,0,0,12.916666666666666,17.666666666666668,0.9631759259259258,0.17666666666666667,1,17.666666666666668,0.9631759259259258,0.17666666666666667,12.916666666666666,147,718118689109,100,857.6546590328217,857.6546590328217,943.7788772583008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
