,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,sequential_execution_time,execution_time,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,131,13.1,12,0,11,19,13,21,17,18,10,21,14,15,16,21,9,14,9,13,12,17,0,0,17.083333333333332,19.416666666666668,0.9689201038159371,0.19416666666666665,1,19.416666666666668,0.9689201038159371,0.19416666666666665,17.083333333333332,8,257018638879,100,723.0246639251709,723.0246639251709,919.1485249996185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,4.3,12,0,15,21,15,18,11,20,14,16,9,20,19,21,18,20,11,20,18,21,0,0,11.083333333333334,14.0,0.9747630627260256,0.14,1,14.0,0.9747630627260256,0.14,11.083333333333334,18,257018638879,100,675.0251643657684,675.0251643657684,922.786773443222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,139,13.9,12,0,18,21,19,21,16,19,16,21,11,16,19,21,11,21,15,16,16,21,0,0,11.75,14.5,0.9673508230452674,0.145,1,14.5,0.9673508230452674,0.145,11.75,28,257018638879,100,694.0456223487854,694.0456223487854,694.158441066742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,34,3.4,12,0,11,15,10,17,15,21,13,20,9,16,10,19,11,15,9,19,0,0,0,0,11.416666666666666,14.416666666666666,0.9835284115961198,0.14416666666666667,1,14.416666666666666,0.9835284115961198,0.14416666666666667,11.416666666666666,38,257018638879,100,751.4130148887634,751.4130148887634,898.5215463638306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30,3.0,12,0,16,19,14,21,18,21,18,21,14,21,12,14,11,18,0,0,0,0,0,0,6.25,7.833333333333333,0.9724083522297807,0.07833333333333334,1,7.833333333333333,0.9724083522297807,0.07833333333333334,6.25,48,257018638879,100,773.1755878925323,773.1755878925323,802.0948114395142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,184,18.4,12,0,15,20,9,16,9,16,12,17,19,21,12,13,10,15,9,14,0,0,0,0,13.0,15.5,0.9642728174603172,0.155,1,15.5,0.9642728174603172,0.155,13.0,58,257018638879,100,802.8616323471069,802.8616323471069,865.3058249950409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,153,15.3,12,0,14,18,10,16,11,13,11,20,14,20,19,21,12,20,17,18,10,13,0,0,12.083333333333334,16.916666666666668,0.9666152263374485,0.16916666666666666,1,16.916666666666668,0.9666152263374485,0.16916666666666666,12.083333333333334,68,257018638879,100,700.1057543754578,700.1057543754578,827.5269522666931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,66,6.6,12,0,19,21,13,19,15,17,16,21,13,21,17,21,13,21,15,21,19,21,0,0,10.0,14.75,0.9678590534979423,0.1475,1,14.75,0.9678590534979423,0.1475,10.0,78,257018638879,100,727.0127937793732,727.0127937793732,781.428555727005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,52,5.2,12,0,14,21,10,11,10,20,14,16,17,21,14,21,16,19,10,19,19,21,16,21,11.583333333333334,16.083333333333332,0.9699638447971781,0.16083333333333333,1,16.083333333333332,0.9699638447971781,0.16083333333333333,11.583333333333334,88,257018638879,100,977.2023005485535,977.2023005485535,1086.7529249191284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,160,16.0,12,0,12,21,9,18,14,20,9,12,15,19,15,21,11,14,16,21,9,17,19,21,17.166666666666668,22.833333333333332,0.9778721450617283,0.22833333333333333,1,22.833333333333332,0.9778721450617283,0.22833333333333333,17.166666666666668,98,257018638879,100,819.3274686336517,819.3274686336517,935.6774275302887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
