,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,8,173,17.3,5,0,31.8,40.2,0.9716527777777777,0.402,1,40.2,0.9716527777777777,0.402,31.8,1,773011093847,100,257.61941051483154,257.61941051483154,263.4456875324249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,32,3.2,5,0,22.4,28.2,0.9720617283950617,0.282,1,28.2,0.9720617283950617,0.282,22.4,6,773011093847,100,400.10762333869934,400.10762333869934,467.4443316459656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,199,19.9,5,0,24.2,41.0,0.9703263888888889,0.41,1,41.0,0.9703263888888889,0.41,24.2,11,773011093847,100,250.09169483184814,250.09169483184814,264.24544048309326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,10,1.0,5,0,8.2,15.4,0.9761805555555556,0.154,1,15.4,0.9761805555555556,0.154,8.2,16,773011093847,100,400.7188968658447,400.7188968658447,532.3527383804321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,93,9.3,5,0,6.6,9.2,0.9831111111111113,0.092,1,9.2,0.9831111111111113,0.092,6.6,21,773011093847,100,79.80564427375793,79.80564427375793,116.03246092796326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,199,19.9,5,0,24.2,41.0,0.9703263888888889,0.41,1,41.0,0.9703263888888889,0.41,24.2,11,773011093847,100,250.09169483184814,250.09169483184814,0.0013935565948486328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,76,7.6,5,0,3.8,4.0,0.9643333333333334,0.04,1,4.0,0.9643333333333334,0.04,3.8,26,773011093847,100,70.14276647567749,70.14276647567749,73.64861869812012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,113,11.3,5,0,20.4,28.0,0.9789814814814816,0.28,1,28.0,0.9789814814814816,0.28,20.4,31,773011093847,100,191.83015727996826,191.83015727996826,215.78422212600708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,116,11.6,5,0,3.0,4.6,0.9912222222222222,0.046,1,4.6,0.9912222222222222,0.046,3.0,36,773011093847,100,32.81638956069946,32.81638956069946,67.90899133682251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,167,16.7,5,0,28.6,34.8,0.9706507936507937,0.348,1,34.8,0.9706507936507937,0.348,28.6,41,773011093847,100,235.5040259361267,235.5040259361267,235.51225447654724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,41,4.1,5,0,6.8,10.8,0.9664259259259259,0.108,1,10.8,0.9664259259259259,0.108,6.8,46,773011093847,100,178.89796805381775,178.89796805381775,179.14570546150208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,61,6.1,5,0,28.0,36.0,0.9791851851851852,0.36,1,36.0,0.9791851851851852,0.36,28.0,51,773011093847,100,278.09088468551636,278.09088468551636,342.0299880504608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5,113,11.3,5,1,21.0,23.4,0.9802666666666667,0.234,1,23.4,0.9802666666666667,0.234,21.0,56,773011093847,100,167.50978136062622,167.50978136062622,183.51472806930542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,116,11.6,5,1,3.0,4.6,0.9912222222222222,0.046,1,4.6,0.9912222222222222,0.046,3.0,36,773011093847,100,32.81638956069946,32.81638956069946,0.0010590553283691406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6,161,16.1,5,1,24.2,29.8,0.9755925925925927,0.298,1,29.8,0.9755925925925927,0.298,24.2,61,773011093847,100,186.92870712280273,186.92870712280273,208.93232536315918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,8,196,19.6,5,1,31.6,40.8,0.9672569444444444,0.408,1,40.8,0.9672569444444444,0.408,31.6,66,773011093847,100,274.8098883628845,274.8098883628845,275.09183382987976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,40,4.0,5,1,2.8,3.0,0.968,0.03,1,3.0,0.968,0.03,2.8,71,773011093847,100,74.63964700698853,74.63964700698853,107.39088678359985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3,123,12.3,5,1,11.0,14.4,0.973925925925926,0.144,1,14.4,0.973925925925926,0.144,11.0,76,773011093847,100,125.8406388759613,125.8406388759613,126.09018325805664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8,23,2.3,5,1,19.0,22.6,0.9881527777777778,0.226,1,22.6,0.9881527777777778,0.226,19.0,81,773011093847,100,245.21643114089966,245.21643114089966,366.24603390693665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,16,1.6,5,1,10.6,17.8,0.9567361111111111,0.178,1,17.8,0.9567361111111111,0.178,10.6,86,773011093847,100,543.9217448234558,543.9217448234558,544.210372209549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,116,11.6,5,1,3.0,4.6,0.9912222222222222,0.046,1,4.6,0.9912222222222222,0.046,3.0,36,773011093847,100,32.81638956069946,32.81638956069946,0.0013234615325927734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,116,11.6,5,1,3.0,4.6,0.9912222222222222,0.046,1,4.6,0.9912222222222222,0.046,3.0,36,773011093847,100,32.81638956069946,32.81638956069946,0.0009374618530273438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,8,199,19.9,5,1,24.2,41.0,0.9703263888888889,0.41,1,41.0,0.9703263888888889,0.41,24.2,11,773011093847,100,250.09169483184814,250.09169483184814,0.0009090900421142578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,8,173,17.3,5,1,31.8,40.2,0.9716527777777777,0.402,1,40.2,0.9716527777777777,0.402,31.8,1,773011093847,100,257.61941051483154,257.61941051483154,0.0009100437164306641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,74,7.4,5,2,4.0,4.0,0.9724444444444444,0.04,1,4.0,0.9724444444444444,0.04,4.0,91,773011093847,100,58.355915784835815,58.355915784835815,88.89722299575806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3,54,5.4,5,2,8.4,12.0,0.9713148148148147,0.12,1,12.0,0.9713148148148147,0.12,8.4,96,773011093847,100,150.7589716911316,150.7589716911316,150.891295671463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,116,11.6,5,2,3.0,4.6,0.9912222222222222,0.046,1,4.6,0.9912222222222222,0.046,3.0,36,773011093847,100,32.81638956069946,32.81638956069946,0.0013959407806396484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,116,11.6,5,2,3.0,4.6,0.9912222222222222,0.046,1,4.6,0.9912222222222222,0.046,3.0,36,773011093847,100,32.81638956069946,32.81638956069946,0.0010318756103515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,112,11.2,5,2,4.2,4.4,0.9616111111111112,0.044,1,4.4,0.9616111111111112,0.044,4.2,101,773011093847,100,76.85488486289978,76.85488486289978,77.00601124763489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,102,10.2,5,2,3.8,4.4,0.9842777777777778,0.044,1,4.4,0.9842777777777778,0.044,3.8,106,773011093847,100,45.715017318725586,45.715017318725586,45.943132162094116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,197,19.7,5,2,3.4,5.0,0.9658888888888888,0.05,1,5.0,0.9658888888888888,0.05,3.4,111,773011093847,100,65.28610968589783,65.28610968589783,70.72273278236389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,8,111,11.1,5,2,26.2,37.8,0.9822500000000001,0.378,1,37.8,0.9822500000000001,0.378,26.2,116,773011093847,100,206.53744554519653,206.53744554519653,300.0827395915985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1,40,4.0,5,2,2.8,3.0,0.968,0.03,1,3.0,0.968,0.03,2.8,71,773011093847,100,74.63964700698853,74.63964700698853,0.0013279914855957031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,113,11.3,5,2,4.0,4.6,0.9933333333333332,0.046,1,4.6,0.9933333333333332,0.046,4.0,121,773011093847,100,35.54305386543274,35.54305386543274,72.78572058677673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1,40,4.0,5,2,2.8,3.0,0.968,0.03,1,3.0,0.968,0.03,2.8,71,773011093847,100,74.63964700698853,74.63964700698853,0.001470804214477539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1,138,13.8,5,2,4.0,4.8,0.989,0.048,1,4.8,0.989,0.048,4.0,126,773011093847,100,39.553256034851074,39.553256034851074,68.65231609344482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,8,39,3.9,5,3,20.8,28.0,0.9825277777777777,0.28,1,28.0,0.9825277777777777,0.28,20.8,131,773011093847,100,264.5037651062012,264.5037651062012,277.8955101966858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1,16,1.6,5,3,1.2,2.0,0.999,0.02,1,2.0,0.999,0.02,1.2,136,773011093847,100,38.067726850509644,38.067726850509644,61.97558617591858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1,43,4.3,5,3,3.8,3.2,0.9916111111111112,0.032,1,3.2,0.9916111111111112,0.032,3.8,141,773011093847,100,39.35229158401489,39.35229158401489,49.14973998069763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1,76,7.6,5,3,3.8,4.0,0.9643333333333334,0.04,1,4.0,0.9643333333333334,0.04,3.8,26,773011093847,100,70.14276647567749,70.14276647567749,0.0012421607971191406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,73,7.3,5,3,3.8,4.0,0.9766111111111112,0.04,1,4.0,0.9766111111111112,0.04,3.8,146,773011093847,100,60.79532551765442,60.79532551765442,87.37460780143738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,8,10,1.0,5,3,8.2,15.4,0.9761805555555556,0.154,1,15.4,0.9761805555555556,0.154,8.2,16,773011093847,100,400.7188968658447,400.7188968658447,0.001186370849609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1,16,1.6,5,3,1.2,2.0,0.999,0.02,1,2.0,0.999,0.02,1.2,136,773011093847,100,38.067726850509644,38.067726850509644,0.0009222030639648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,113,11.3,5,3,28.4,32.8,0.9823809523809525,0.328,1,32.8,0.9823809523809525,0.328,28.4,151,773011093847,100,196.80561518669128,196.80561518669128,257.1628324985504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1,103,10.3,5,3,5.0,4.4,0.9814444444444445,0.044,1,4.4,0.9814444444444445,0.044,5.0,156,773011093847,100,44.902151584625244,44.902151584625244,45.17438721656799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1,112,11.2,5,3,4.2,4.4,0.9616111111111112,0.044,1,4.4,0.9616111111111112,0.044,4.2,101,773011093847,100,76.85488486289978,76.85488486289978,0.0014209747314453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,8,15,1.5,5,3,12.0,17.6,0.9515625,0.176,1,17.6,0.9515625,0.176,12.0,161,773011093847,100,585.6923413276672,585.6923413276672,608.528594493866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1,40,4.0,5,3,2.8,3.0,0.968,0.03,1,3.0,0.968,0.03,2.8,71,773011093847,100,74.63964700698853,74.63964700698853,0.0012493133544921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1,20,2.0,5,4,1.6,2.0,0.9811666666666666,0.02,1,2.0,0.9811666666666666,0.02,1.6,166,773011093847,100,56.99503183364868,56.99503183364868,84.25608015060425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,8,18,1.8,5,4,11.4,19.6,0.9857222222222222,0.196,1,19.6,0.9857222222222222,0.196,11.4,171,773011093847,100,290.5046124458313,290.5046124458313,472.5083589553833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,18,1.8,5,4,12.8,17.0,0.9779841269841268,0.17,1,17.0,0.9779841269841268,0.17,12.8,176,773011093847,100,269.33879685401917,269.33879685401917,297.3802318572998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1,107,10.7,5,4,3.8,4.4,0.9723333333333334,0.044,1,4.4,0.9723333333333334,0.044,3.8,181,773011093847,100,60.88045072555542,60.88045072555542,64.42424654960632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,7,120,12.0,5,4,20.4,33.4,0.9808730158730158,0.334,1,33.4,0.9808730158730158,0.334,20.4,186,773011093847,100,210.9990677833557,210.9990677833557,277.0980906486511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,15,1.5,5,4,1.2,1.8,0.9933888888888888,0.018,1,1.8,0.9933888888888888,0.018,1.2,191,773011093847,100,44.04485726356506,44.04485726356506,165.6129767894745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,7,16,1.6,5,4,11.8,16.4,0.9681984126984127,0.164,1,16.4,0.9681984126984127,0.164,11.8,196,773011093847,100,398.18469858169556,398.18469858169556,489.09238958358765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,30,3.0,5,4,1.6,2.8,0.9927777777777778,0.028,1,2.8,0.9927777777777778,0.028,1.6,201,773011093847,100,40.70004487037659,40.70004487037659,62.70494055747986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2,18,1.8,5,4,3.8,4.6,0.9900833333333334,0.046,1,4.6,0.9900833333333334,0.046,3.8,206,773011093847,100,84.17945408821106,84.17945408821106,159.48981952667236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,16,1.6,5,4,1.2,2.0,0.999,0.02,1,2.0,0.999,0.02,1.2,136,773011093847,100,38.067726850509644,38.067726850509644,0.0012581348419189453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,8,13,1.3,5,4,10.0,16.4,0.9526944444444445,0.164,1,16.4,0.9526944444444445,0.164,10.0,211,773011093847,100,599.5368824005127,599.5368824005127,599.6997344493866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1,197,19.7,5,4,3.4,5.0,0.9658888888888888,0.05,1,5.0,0.9658888888888888,0.05,3.4,111,773011093847,100,65.28610968589783,65.28610968589783,0.0012326240539550781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,8,15,1.5,5,5,12.0,17.6,0.9515625,0.176,1,17.6,0.9515625,0.176,12.0,161,773011093847,100,585.6923413276672,585.6923413276672,0.0009968280792236328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1,197,19.7,5,5,3.4,5.0,0.9658888888888888,0.05,1,5.0,0.9658888888888888,0.05,3.4,111,773011093847,100,65.28610968589783,65.28610968589783,0.0009629726409912109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
