,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0
0,42,4.2,12,0,16,18,16,21,11,13,11,12,18,21,17,19,10,17,10,15,0,0,0,0,6.25,8.083333333333334,0.9769776785714284,0.16166666666666665,1,8.083333333333334,0.9769776785714284,0.16166666666666665,6.25,4,512313529334,50,411.06067657470703,411.06067657470703,512.4848034381866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,85,8.5,12,0,12,20,12,20,14,17,16,18,10,15,9,11,16,21,12,15,11,18,13,17,13.583333333333334,17.5,0.9762790343915343,0.35,1,17.5,0.9762790343915343,0.35,13.583333333333334,9,512313529334,50,509.7123177051544,509.7123177051544,531.8427710533142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,153,15.3,12,0,10,11,15,21,12,21,19,21,10,21,19,21,13,14,16,18,14,16,0,0,13.333333333333334,14.916666666666666,0.9731910150891631,0.29833333333333334,1,14.916666666666666,0.9731910150891631,0.29833333333333334,13.333333333333334,14,512313529334,50,389.2214789390564,389.2214789390564,472.2516016960144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,81,8.1,12,0,10,16,17,21,18,21,18,21,13,15,18,19,19,21,12,15,19,21,17,21,9.083333333333334,10.75,0.9556736111111108,0.215,1,10.75,0.9556736111111108,0.215,9.083333333333334,19,512313529334,50,440.02433800697327,440.02433800697327,440.1650757789612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,139,13.9,12,0,19,21,18,21,11,21,9,14,15,19,9,10,19,21,15,21,15,21,0,0,12.166666666666666,15.75,0.9680504115226335,0.315,1,15.75,0.9680504115226335,0.315,12.166666666666666,24,512313529334,50,468.90274572372437,468.90274572372437,469.050430059433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,165,16.5,12,0,12,17,15,16,19,21,9,19,12,21,11,18,12,14,17,21,0,0,0,0,13.083333333333334,16.666666666666668,0.9699895557760139,0.3333333333333333,1,16.666666666666668,0.9699895557760139,0.3333333333333333,13.083333333333334,29,512313529334,50,340.5285151004791,340.5285151004791,390.2467966079712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,193,19.3,12,0,10,18,9,18,11,15,9,16,15,17,16,21,16,21,17,21,12,19,19,21,18.333333333333332,22.416666666666668,0.9684300925925925,0.4483333333333333,1,22.416666666666668,0.9684300925925925,0.4483333333333333,18.333333333333332,34,512313529334,50,418.681303024292,418.681303024292,440.44996976852417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,85,8.5,12,0,16,21,16,21,11,19,17,21,11,19,9,11,19,21,14,20,11,17,16,21,14.0,18.833333333333332,0.9809854166666666,0.37666666666666665,1,18.833333333333332,0.9809854166666666,0.37666666666666665,14.0,39,512313529334,50,442.19202756881714,442.19202756881714,540.7218027114868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,147,14.7,12,0,19,21,14,21,12,19,17,21,13,16,18,20,19,20,14,15,9,12,0,0,9.833333333333334,12.166666666666666,0.9555279982363314,0.24333333333333335,1,12.166666666666666,0.9555279982363314,0.24333333333333335,9.833333333333334,44,512313529334,50,467.84427666664124,467.84427666664124,467.9721598625183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,184,18.4,12,0,11,12,13,21,17,19,11,21,15,21,13,17,0,0,0,0,0,0,0,0,11.333333333333334,13.166666666666666,0.9747384259259256,0.2633333333333333,1,13.166666666666666,0.9747384259259256,0.2633333333333333,11.333333333333334,49,512313529334,50,334.4442436695099,334.4442436695099,399.20897698402405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,199,19.9,12,0,9,14,13,19,13,21,19,21,14,17,10,14,18,21,9,20,14,21,0,0,16.833333333333332,20.833333333333332,0.9666580019774464,0.4166666666666667,1,20.833333333333332,0.9666580019774464,0.4166666666666667,16.833333333333332,54,512313529334,50,404.4365437030792,404.4365437030792,437.47354459762573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,17,1.7,12,0,12,14,11,17,9,10,14,17,15,21,18,19,16,20,0,0,0,0,0,0,2.9166666666666665,4.583333333333333,0.969589947089947,0.09166666666666666,1,4.583333333333333,0.969589947089947,0.09166666666666666,2.9166666666666665,59,512313529334,50,463.16517162323,463.16517162323,629.0113599300385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,85,8.5,12,1,11,17,15,21,11,13,17,21,11,15,9,11,19,21,14,20,11,17,16,20,14.166666666666666,15.583333333333334,0.9824282407407405,0.31166666666666665,1,15.583333333333334,0.9824282407407405,0.31166666666666665,14.166666666666666,64,512313529334,50,449.3657228946686,449.3657228946686,505.21158599853516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,85,8.5,12,1,16,21,12,19,15,21,16,18,10,18,9,11,16,18,11,14,11,17,13,20,14.833333333333334,17.583333333333332,0.9739825727513228,0.3516666666666667,1,17.583333333333332,0.9739825727513228,0.3516666666666667,14.833333333333334,69,512313529334,50,500.77038860321045,500.77038860321045,557.1817729473114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
