,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,sequential_execution_time,execution_time,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,152,15.2,12,0,19,21,9,14,10,18,9,13,10,18,14,21,15,17,14,21,19,21,17,18,14.25,19.083333333333332,0.9715062499999998,0.38166666666666665,1,19.083333333333332,0.9715062499999998,0.38166666666666665,14.25,3,824477712049,50,400.8489189147949,400.8489189147949,401.5586848258972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5.6,12,0,19,21,16,21,15,21,17,21,10,21,12,21,17,21,18,21,16,20,0,0,13.416666666666666,15.666666666666666,0.9763828563411896,0.31333333333333335,1,15.666666666666666,0.9763828563411896,0.31333333333333335,13.416666666666666,8,824477712049,50,330.6660919189453,330.6660919189453,397.6823499202728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,73,7.3,12,0,9,18,11,21,10,14,17,21,17,19,13,14,14,17,14,21,10,12,0,0,12.333333333333334,14.916666666666666,0.9745429894179893,0.29833333333333334,1,14.916666666666666,0.9745429894179893,0.29833333333333334,12.333333333333334,13,824477712049,50,433.34729766845703,433.34729766845703,491.9404466152191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,153,15.3,12,0,15,21,12,13,17,18,11,12,11,18,16,18,18,19,15,21,9,18,14,17,12.25,15.25,0.9549005731922398,0.305,1,15.25,0.9549005731922398,0.305,12.25,18,824477712049,50,464.04259061813354,464.04259061813354,464.0537533760071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,179,17.9,12,0,13,16,10,16,9,20,10,15,10,17,11,21,17,21,17,21,18,20,14,21,19.5,25.0,0.9702666125541126,0.5,1,25.0,0.9702666125541126,0.5,19.5,23,824477712049,50,391.3413815498352,391.3413815498352,429.6400465965271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,25,2.5,12,0,9,19,16,21,13,20,19,21,16,21,18,21,13,21,11,16,16,21,0,0,9.25,11.833333333333334,0.9738820914168136,0.23666666666666666,1,11.833333333333334,0.9738820914168136,0.23666666666666666,9.25,28,824477712049,50,493.1809298992157,493.1809298992157,493.19482231140137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,69,6.9,12,0,16,21,14,20,14,21,16,21,9,10,13,17,15,21,12,14,19,21,12,18,12.916666666666666,15.333333333333334,0.9743022486772486,0.30666666666666664,1,15.333333333333334,0.9743022486772486,0.30666666666666664,12.916666666666666,33,824477712049,50,539.5795226097107,539.5795226097107,584.2145736217499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,72,7.2,12,0,10,12,18,19,17,21,17,21,14,20,10,20,19,21,10,11,17,21,0,0,9.166666666666666,12.083333333333334,0.9776944444444443,0.24166666666666667,1,12.083333333333334,0.9776944444444443,0.24166666666666667,9.166666666666666,38,824477712049,50,398.0641043186188,398.0641043186188,496.97286462783813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,50,5.0,12,0,12,21,13,20,11,21,15,21,18,21,10,16,11,13,19,21,16,21,0,0,14.416666666666666,15.75,0.9845446796002351,0.315,1,15.75,0.9845446796002351,0.315,14.416666666666666,43,824477712049,50,434.9609398841858,434.9609398841858,513.3719944953918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,193,19.3,12,0,16,19,11,13,12,19,9,18,14,21,18,21,12,14,19,21,13,19,11,16,15.333333333333334,19.5,0.9629166225749557,0.39,1,19.5,0.9629166225749557,0.39,15.333333333333334,48,824477712049,50,466.7008972167969,466.7008972167969,489.96163392066956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,156,15.6,12,0,11,21,18,21,14,20,14,15,13,21,18,21,16,17,16,21,13,17,0,0,14.916666666666666,17.0,0.9671525205761315,0.34,1,17.0,0.9671525205761315,0.34,14.916666666666666,53,824477712049,50,360.9749479293823,360.9749479293823,377.632342338562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,78,7.8,12,0,19,21,12,21,13,17,18,19,17,21,12,18,19,21,10,12,19,21,12,19,12.166666666666666,14.083333333333334,0.9761581790123455,0.2816666666666667,1,14.083333333333334,0.9761581790123455,0.2816666666666667,12.166666666666666,58,824477712049,50,462.99652576446533,462.99652576446533,561.5928707122803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,24,2.4,12,1,19,21,16,21,17,20,12,18,19,21,10,12,11,16,16,21,0,0,0,0,4.416666666666667,7.0,0.9664421296296295,0.14,1,7.0,0.9664421296296295,0.14,4.416666666666667,63,824477712049,50,505.0195643901825,505.0195643901825,555.0471420288086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,78,7.8,12,1,9,19,14,21,12,16,18,21,18,21,15,21,18,21,12,21,18,20,12,17,15.333333333333334,18.916666666666668,0.9729846781305114,0.37833333333333335,1,18.916666666666668,0.9729846781305114,0.37833333333333335,15.333333333333334,68,824477712049,50,383.7646315097809,383.7646315097809,424.94519996643066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,49,4.9,12,1,12,21,13,20,11,21,15,21,12,19,10,15,17,19,17,20,16,21,0,0,13.75,16.75,0.9711998334313149,0.335,1,16.75,0.9711998334313149,0.335,13.75,73,824477712049,50,460.26414370536804,460.26414370536804,460.2781434059143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,56,5.6,12,1,19,21,15,21,15,21,17,21,9,20,17,21,10,13,19,21,16,19,0,0,9.583333333333334,13.416666666666666,0.9744117096894875,0.2683333333333333,1,13.416666666666666,0.9744117096894875,0.2683333333333333,9.583333333333334,78,824477712049,50,406.470596075058,406.470596075058,406.48360657691956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,153,15.3,12,1,15,21,12,13,17,18,11,12,10,17,16,18,18,19,15,21,9,18,14,17,12.666666666666666,15.333333333333334,0.9570443121693119,0.30666666666666664,1,15.333333333333334,0.9570443121693119,0.30666666666666664,12.666666666666666,83,824477712049,50,427.5538046360016,427.5538046360016,479.5590569972992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,153,15.3,12,1,15,21,12,13,17,18,11,12,11,18,16,18,17,18,15,21,9,18,14,17,12.5,15.25,0.9549005731922398,0.305,1,15.25,0.9549005731922398,0.305,12.5,88,824477712049,50,470.28682255744934,470.28682255744934,470.29958987236023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,72,7.2,12,1,18,19,13,18,14,21,14,21,10,19,11,20,9,10,16,21,0,0,0,0,13.25,15.416666666666666,0.9785426587301584,0.30833333333333335,1,15.416666666666666,0.9785426587301584,0.30833333333333335,13.25,93,824477712049,50,440.9102759361267,440.9102759361267,552.1811289787292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,50,5.0,12,1,9,10,12,21,16,21,10,21,17,21,17,21,10,16,18,20,19,21,16,21,11.083333333333334,15.583333333333334,0.969019598765432,0.31166666666666665,1,15.583333333333334,0.969019598765432,0.31166666666666665,11.083333333333334,98,824477712049,50,524.2943234443665,524.2943234443665,560.8077321052551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,56,5.6,12,1,16,21,13,20,16,21,14,21,18,21,17,21,19,21,16,20,0,0,0,0,10.416666666666666,11.916666666666666,0.9819190641534392,0.23833333333333334,1,11.916666666666666,0.9819190641534392,0.23833333333333334,10.416666666666666,103,824477712049,50,267.89428544044495,267.89428544044495,305.77003931999207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
