,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,sequential_execution_time,execution_time,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0
0,194,19.4,5,0,10,14,9,11,9,12,10,12,9,10,11,14,11,14,10,12,0,0,0,0,16.8,20.0,0.9545515046296297,0.4,1,20.0,0.9545515046296297,0.4,16.8,7,621252528032,50,150.31819462776184,150.31819462776184,165.72261357307434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,86,8.6,5,0,10,11,12,13,11,12,9,12,11,12,9,13,10,14,10,11,12,14,0,0,10.6,15.8,0.9272710905349792,0.316,1,15.8,0.9272710905349792,0.316,10.6,17,621252528032,50,168.49294114112854,168.49294114112854,183.96578311920166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,167,16.7,5,0,10,12,11,13,12,14,11,14,9,10,11,13,10,12,9,13,0,0,0,0,13.6,18.0,0.9749971064814814,0.36,1,18.0,0.9749971064814814,0.36,13.6,27,621252528032,50,113.29626941680908,113.29626941680908,152.94263195991516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,58,5.8,5,0,12,13,10,11,10,11,12,13,10,12,10,14,12,13,11,14,0,0,0,0,6.4,10.8,0.9473321759259257,0.216,1,10.8,0.9473321759259257,0.216,6.4,37,621252528032,50,148.80466222763062,148.80466222763062,179.64762163162231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,84,8.4,5,0,11,13,12,13,12,14,11,13,10,11,11,14,10,13,0,0,0,0,0,0,10.8,12.2,0.9448214285714285,0.244,1,12.2,0.9448214285714285,0.244,10.8,47,621252528032,50,138.10982632637024,138.10982632637024,142.05456709861755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,19,1.9,5,0,12,14,9,11,12,14,10,13,9,13,10,11,9,13,0,0,0,0,0,0,6.4,9.2,0.9516435185185185,0.184,1,9.2,0.9516435185185185,0.184,6.4,57,621252528032,50,164.21598410606384,164.21598410606384,219.36830830574036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,57,5.7,5,0,9,11,11,13,10,11,9,11,10,14,11,13,9,13,0,0,0,0,0,0,10.4,13.4,0.972251984126984,0.268,1,13.4,0.972251984126984,0.268,10.4,67,621252528032,50,137.87627577781677,137.87627577781677,158.89081144332886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,49,4.9,5,0,10,14,11,14,11,12,9,13,10,12,12,14,9,10,11,14,9,13,0,0,12.2,17.8,0.9606532921810699,0.356,1,17.8,0.9606532921810699,0.356,12.2,77,621252528032,50,173.586980342865,173.586980342865,199.69339275360107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,84,8.4,5,0,9,11,12,14,11,12,11,14,12,13,9,10,11,12,10,11,0,0,0,0,8.4,10.2,0.9252662037037036,0.204,1,10.2,0.9252662037037036,0.204,8.4,87,621252528032,50,160.99304461479187,160.99304461479187,191.82797837257385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,171,17.1,5,0,9,11,9,12,11,14,10,11,11,14,12,14,11,13,12,14,0,0,0,0,12.8,18.0,0.9619270833333333,0.36,1,18.0,0.9619270833333333,0.36,12.8,97,621252528032,50,118.07785987854004,118.07785987854004,135.05805492401123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,48,4.8,5,0,11,14,10,11,12,14,11,14,12,13,10,11,9,12,10,11,12,14,0,0,7.6,13.0,0.9706584362139918,0.26,1,13.0,0.9706584362139918,0.26,7.6,107,621252528032,50,141.0785768032074,141.0785768032074,201.47075390815735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,156,15.6,5,0,11,13,10,13,12,14,11,14,10,12,11,14,11,13,12,14,0,0,0,0,14.4,18.8,0.9820138888888889,0.376,1,18.8,0.9820138888888889,0.376,14.4,117,621252528032,50,90.43806099891663,90.43806099891663,119.79026985168457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,171,17.1,5,1,9,12,9,12,9,10,11,14,12,14,11,13,11,14,0,0,0,0,0,0,12.8,17.0,0.9602910052910053,0.34,1,17.0,0.9602910052910053,0.34,12.8,127,621252528032,50,130.29888129234314,130.29888129234314,143.31713104248047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,194,19.4,5,1,10,12,9,11,11,14,9,12,10,11,9,10,11,14,11,14,10,12,0,0,15.2,20.0,0.9463168724279833,0.4,1,20.0,0.9463168724279833,0.4,15.2,137,621252528032,50,166.05856823921204,166.05856823921204,170.50771379470825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,194,19.4,5,1,12,14,10,11,9,10,9,11,9,10,11,14,10,13,0,0,0,0,0,0,9.8,13.0,0.9446097883597885,0.26,1,13.0,0.9446097883597885,0.26,9.8,147,621252528032,50,137.36667275428772,137.36667275428772,150.88135147094727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,49,4.9,5,1,9,13,11,14,11,13,10,14,10,12,12,14,11,14,10,12,9,13,0,0,10.6,19.6,0.9597582304526748,0.392,1,19.6,0.9597582304526748,0.392,10.6,157,621252528032,50,181.82885217666626,181.82885217666626,196.7707176208496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,156,15.6,5,1,9,11,9,13,11,12,11,14,11,12,11,12,10,11,0,0,0,0,0,0,10.2,12.8,0.9637202380952379,0.256,1,12.8,0.9637202380952379,0.256,10.2,167,621252528032,50,108.94460535049438,108.94460535049438,119.41942811012268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,83,8.3,5,1,11,13,12,14,12,14,11,13,10,12,9,12,11,13,12,14,0,0,0,0,11.4,14.8,0.9764641203703702,0.296,1,14.8,0.9764641203703702,0.296,11.4,177,621252528032,50,111.07601308822632,111.07601308822632,140.02045273780823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,44,4.4,5,1,9,10,9,11,11,13,10,12,11,14,12,13,10,12,12,14,0,0,0,0,4.8,11.0,0.9593287037037035,0.22,1,11.0,0.9593287037037035,0.22,4.8,187,621252528032,50,156.3076605796814,156.3076605796814,192.94781637191772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,174,17.4,5,1,11,14,9,10,12,14,11,12,9,10,10,11,11,14,10,11,13,14,0,0,9.8,14.0,0.9439351851851848,0.28,1,14.0,0.9439351851851848,0.28,9.8,197,621252528032,50,140.5096504688263,140.5096504688263,149.27957582473755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
