,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,38,3.8,12,0,17,21,12,19,9,18,10,15,14,21,19,21,15,21,14,18,18,21,0,0,9.833333333333334,13.75,0.9764228150107779,0.1375,1,13.75,0.9764228150107779,0.1375,9.833333333333334,4,977572622211,100,773.8148877620697,773.8148877620697,843.6806552410126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,7.6,12,0,9,12,12,19,9,12,11,18,12,16,9,19,15,21,13,19,18,21,10,18,18.583333333333332,20.333333333333332,0.979555357142857,0.20333333333333334,1,20.333333333333332,0.979555357142857,0.20333333333333334,18.583333333333332,9,977572622211,100,943.8020741939545,943.8020741939545,996.6146333217621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,104,10.4,12,0,17,20,19,21,9,12,14,20,9,15,17,18,19,21,9,10,9,12,12,21,11.333333333333334,13.916666666666666,0.9718194444444442,0.13916666666666666,1,13.916666666666666,0.9718194444444442,0.13916666666666666,11.333333333333334,14,977572622211,100,936.6021983623505,936.6021983623505,1078.4447166919708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,167,16.7,12,0,13,14,18,20,14,21,9,12,17,21,19,21,17,21,11,21,16,21,0,0,13.25,15.75,0.9539007936507937,0.1575,1,15.75,0.9539007936507937,0.1575,13.25,19,977572622211,100,920.4113926887512,920.4113926887512,920.4286458492279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,187,18.7,12,0,9,20,16,21,11,15,12,18,14,21,11,17,10,18,12,20,14,21,0,0,20.583333333333332,26.5,0.9814792468334136,0.265,1,26.5,0.9814792468334136,0.265,20.583333333333332,24,977572622211,100,627.8371846675873,627.8371846675873,835.0703182220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,92,9.2,12,0,12,21,14,21,13,16,10,20,9,16,18,21,12,15,16,21,11,17,15,16,16.166666666666668,20.5,0.9828737654320987,0.205,1,20.5,0.9828737654320987,0.205,16.166666666666668,29,977572622211,100,656.4612846374512,656.4612846374512,862.7112097740173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,47,4.7,12,0,19,21,18,20,12,13,14,17,18,21,11,17,16,21,0,0,0,0,0,0,5.25,6.666666666666667,0.949280423280423,0.06666666666666667,1,6.666666666666667,0.949280423280423,0.06666666666666667,5.25,34,977572622211,100,867.1920886039734,867.1920886039734,867.2093780040741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,40,4.0,12,0,14,17,12,20,19,21,10,20,13,18,14,15,14,16,9,16,18,20,0,0,8.5,11.916666666666666,0.9755889917695472,0.11916666666666667,1,11.916666666666666,0.9755889917695472,0.11916666666666667,8.5,39,977572622211,100,740.9911553859711,740.9911553859711,855.9908449649811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,189,18.9,12,0,12,19,11,16,9,14,16,21,11,20,13,15,19,21,13,19,18,21,0,0,16.166666666666668,18.75,0.9727658240250832,0.1875,1,18.75,0.9727658240250832,0.1875,16.166666666666668,44,977572622211,100,703.9545183181763,703.9545183181763,888.5634725093842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,150,15.0,12,0,11,18,16,17,15,21,19,21,11,12,9,19,19,21,12,18,0,0,0,0,11.416666666666666,14.583333333333334,0.9707025462962962,0.14583333333333334,1,14.583333333333334,0.9707025462962962,0.14583333333333334,11.416666666666666,49,977572622211,100,604.6720745563507,604.6720745563507,738.533567905426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,5.2,12,0,17,21,12,20,11,17,18,21,14,21,9,15,13,15,16,18,0,0,0,0,7.583333333333333,12.333333333333334,0.9822898065476189,0.12333333333333334,1,12.333333333333334,0.9822898065476189,0.12333333333333334,7.583333333333333,54,977572622211,100,657.7040038108826,657.7040038108826,768.195631980896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,88,8.8,12,0,10,17,13,14,18,21,15,21,14,20,16,21,15,17,13,21,0,0,0,0,10.166666666666666,14.25,0.9830641534391533,0.1425,1,14.25,0.9830641534391533,0.1425,10.166666666666666,59,977572622211,100,696.213770866394,696.213770866394,857.0832705497742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
