,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,100,10.0,12,0,11,19,13,21,13,15,9,16,9,10,10,18,16,19,16,21,15,21,17,18,14.25,19.0,0.9808218584656083,0.19,1,19.0,0.9808218584656083,0.19,14.25,0,677180995421,100,851.1231234073639,851.1231234073639,1019.0101222991943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2.3,12,0,17,21,18,21,11,17,12,21,12,14,15,21,11,14,12,21,12,14,9,18,8.833333333333334,12.333333333333334,0.9715825617283951,0.12333333333333334,1,12.333333333333334,0.9715825617283951,0.12333333333333334,8.833333333333334,5,677180995421,100,1032.5239293575287,1032.5239293575287,1037.3876185417175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,99,9.9,12,0,12,20,15,20,15,21,9,15,13,21,11,20,17,18,11,12,0,0,0,0,14.333333333333334,17.083333333333332,0.968637249228395,0.17083333333333334,1,17.083333333333332,0.968637249228395,0.17083333333333334,14.333333333333334,10,677180995421,100,696.3143830299377,696.3143830299377,809.2849462032318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,41,4.1,12,0,10,16,19,21,19,21,13,21,18,21,14,21,15,16,13,21,19,21,0,0,8.833333333333334,11.833333333333334,0.9684896751910641,0.11833333333333333,1,11.833333333333334,0.9684896751910641,0.11833333333333333,8.833333333333334,15,677180995421,100,682.2880699634552,682.2880699634552,784.8871138095856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,100,10.0,12,0,17,21,9,13,12,17,11,13,18,19,9,18,9,17,11,21,13,21,11,15,17.333333333333332,21.166666666666668,0.9776590277777777,0.21166666666666667,1,21.166666666666668,0.9776590277777777,0.21166666666666667,17.333333333333332,20,677180995421,100,809.928492307663,809.928492307663,926.8863759040833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,175,17.5,12,0,14,21,9,20,15,21,13,17,15,21,12,17,11,17,13,19,14,20,17,21,19.416666666666668,25.583333333333332,0.9681202020202019,0.25583333333333336,1,25.583333333333332,0.9681202020202019,0.25583333333333336,19.416666666666668,25,677180995421,100,883.5155835151672,883.5155835151672,883.5204508304596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,195,19.5,12,0,19,21,9,16,18,20,17,21,19,21,18,19,19,21,12,16,9,13,17,21,11.0,13.5,0.9488908730158728,0.135,1,13.5,0.9488908730158728,0.135,11.0,30,677180995421,100,914.102570772171,914.102570772171,985.5892646312714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,169,16.9,12,0,15,21,12,17,17,18,13,14,19,21,14,20,17,21,19,20,0,0,0,0,9.666666666666666,10.916666666666666,0.9596469907407406,0.10916666666666666,1,10.916666666666666,0.9596469907407406,0.10916666666666666,9.666666666666666,35,677180995421,100,614.5085971355438,614.5085971355438,675.4862155914307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,34,3.4,12,0,17,20,18,21,18,21,12,20,15,18,17,21,9,15,10,19,11,19,0,0,11.666666666666666,12.916666666666666,0.9752876371742113,0.12916666666666668,1,12.916666666666666,0.9752876371742113,0.12916666666666668,11.666666666666666,40,677180995421,100,807.3613238334656,807.3613238334656,868.9371311664581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,175,17.5,12,0,11,21,19,20,14,15,16,21,13,14,13,17,18,21,19,21,10,17,0,0,11.25,14.25,0.9592247942386829,0.1425,1,14.25,0.9592247942386829,0.1425,11.25,45,677180995421,100,743.7074544429779,743.7074544429779,782.8885748386383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
