,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,sequential_execution_time,execution_time,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1
0,41,4.1,12,0,10,19,17,21,12,18,9,17,11,13,17,18,9,17,17,21,17,21,0,0,10.0,13.5,0.9716117969821673,0.135,1,13.5,0.9716117969821673,0.135,10.0,2,391329423632,100,804.1862239837646,804.1862239837646,804.5265130996704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,140,14.0,12,0,13,20,16,21,16,21,17,21,9,14,11,12,9,10,18,21,18,21,13,17,10.833333333333334,15.5,0.9710283730158729,0.155,1,15.5,0.9710283730158729,0.155,10.833333333333334,7,391329423632,100,900.3279795646667,900.3279795646667,900.3387331962585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3.4,12,0,10,20,13,21,16,21,17,21,15,21,15,21,9,17,15,21,17,19,0,0,11.916666666666666,15.0,0.9850473251028807,0.15,1,15.0,0.9850473251028807,0.15,11.916666666666666,12,391329423632,100,649.7692847251892,649.7692847251892,826.584990978241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,79,7.9,12,0,11,15,17,21,17,21,16,21,12,15,10,15,14,16,11,13,18,20,12,21,11.583333333333334,14.416666666666666,0.972907561728395,0.14416666666666667,1,14.416666666666666,0.972907561728395,0.14416666666666667,11.583333333333334,17,391329423632,100,865.2098293304443,865.2098293304443,932.712470293045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,156,15.6,12,0,17,21,9,20,10,11,11,20,9,16,18,21,14,21,16,21,11,19,0,0,17.416666666666668,22.916666666666668,0.9791870624231733,0.22916666666666666,1,22.916666666666668,0.9791870624231733,0.22916666666666666,17.416666666666668,22,391329423632,100,754.7542192935944,754.7542192935944,858.871288061142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,64,6.4,12,0,11,12,10,13,15,21,11,19,16,21,11,14,19,21,14,19,17,19,0,0,8.0,12.083333333333334,0.9622142489711933,0.12083333333333333,1,12.083333333333334,0.9622142489711933,0.12083333333333333,8.0,27,391329423632,100,883.0643136501312,883.0643136501312,983.1843740940094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,65,6.5,12,0,18,21,19,21,10,17,19,21,12,17,9,20,16,21,0,0,0,0,0,0,8.5,12.083333333333334,0.9717326152683295,0.12083333333333333,1,12.083333333333334,0.9717326152683295,0.12083333333333333,8.5,32,391329423632,100,575.0711672306061,575.0711672306061,649.4407758712769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,94,9.4,12,0,11,14,17,19,18,21,13,19,14,18,13,21,16,21,13,19,0,0,0,0,10.583333333333334,14.083333333333334,0.9735130208333332,0.14083333333333334,1,14.083333333333334,0.9735130208333332,0.14083333333333334,10.583333333333334,37,391329423632,100,743.2558929920197,743.2558929920197,800.3346126079559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,108,10.8,12,0,14,17,10,18,19,21,10,19,9,17,13,16,12,21,13,21,10,21,13,15,18.583333333333332,24.333333333333332,0.9711687008978676,0.24333333333333335,1,24.333333333333332,0.9711687008978676,0.24333333333333335,18.583333333333332,42,391329423632,100,863.6289880275726,863.6289880275726,863.6403565406799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,153,15.3,12,0,13,15,15,17,10,13,16,21,16,21,15,21,14,21,16,19,14,21,14,21,16.0,19.333333333333332,0.9733740740740741,0.19333333333333333,1,19.333333333333332,0.9733740740740741,0.19333333333333333,16.0,47,391329423632,100,776.3227260112762,776.3227260112762,776.3340466022491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
