,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,sequential_execution_time,execution_time,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7
0,9,54,5.4,5,0,28.2,35.6,0.9790802469135803,0.356,1,35.6,0.9790802469135803,0.356,28.2,8,174400098348,100,252.31653356552124,252.31653356552124,277.41257071495056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,96,9.6,5,0,2.0,4.4,0.9640555555555556,0.044,1,4.4,0.9640555555555556,0.044,2.0,18,174400098348,100,65.19694304466248,65.19694304466248,65.37998914718628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,138,13.8,5,0,3.0,4.8,0.9805,0.048,1,4.8,0.9805,0.048,3.0,28,174400098348,100,43.222578287124634,43.222578287124634,58.86879634857178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,84,8.4,5,0,3.2,4.4,0.9877222222222222,0.044,1,4.4,0.9877222222222222,0.044,3.2,38,174400098348,100,36.473682165145874,36.473682165145874,44.42280578613281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,149,14.9,5,0,9.4,9.8,0.9801666666666666,0.098,1,9.8,0.9801666666666666,0.098,9.4,48,174400098348,100,60.5993115901947,60.5993115901947,82.7050678730011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,159,15.9,5,0,18.2,25.2,0.9814888888888887,0.252,1,25.2,0.9814888888888887,0.252,18.2,58,174400098348,100,117.61669826507568,117.61669826507568,155.500985622406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,55,5.5,5,0,18.0,24.0,0.9760555555555555,0.24,1,24.0,0.9760555555555555,0.24,18.0,68,174400098348,100,189.76656103134155,189.76656103134155,223.68111324310303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,181,18.1,5,0,20.2,25.4,0.9733777777777777,0.254,1,25.4,0.9733777777777777,0.254,20.2,78,174400098348,100,154.42511796951294,154.42511796951294,177.428288936615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,110,11.0,5,0,29.2,43.2,0.9815123456790124,0.432,1,43.2,0.9815123456790124,0.432,29.2,88,174400098348,100,194.1367311477661,194.1367311477661,246.53498792648315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,36,3.6,5,0,18.0,23.8,0.9825238095238096,0.238,1,23.8,0.9825238095238096,0.238,18.0,98,174400098348,100,207.57617259025574,207.57617259025574,289.36400055885315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,197,19.7,5,0,25.8,35.6,0.9722301587301587,0.356,1,35.6,0.9722301587301587,0.356,25.8,108,174400098348,100,197.04943108558655,197.04943108558655,255.64459204673767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,135,13.5,5,0,24.0,34.6,0.980015873015873,0.346,1,34.6,0.980015873015873,0.346,24.0,118,174400098348,100,163.0006067752838,163.0006067752838,197.74006390571594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,116,11.6,5,1,23.2,28.4,0.9714814814814815,0.284,1,28.4,0.9714814814814815,0.284,23.2,128,174400098348,100,209.52355480194092,209.52355480194092,209.74133920669556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
