,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,sequential_execution_time,execution_time,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,5,74,7.4,5,0,15.2,20.8,0.9693666666666665,0.208,1,20.8,0.9693666666666665,0.208,15.2,1,602611633635,100,197.945410490036,197.945410490036,216.45037651062012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,149,14.9,5,0,12.0,14.6,0.9699259259259261,0.146,1,14.6,0.9699259259259261,0.146,12.0,11,602611633635,100,120.75081491470337,120.75081491470337,120.90649628639221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,45,4.5,5,0,15.8,22.0,0.9772592592592592,0.22,1,22.0,0.9772592592592592,0.22,15.8,21,602611633635,100,202.4753520488739,202.4753520488739,234.47193813323975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,167,16.7,5,0,19.0,25.0,0.9761444444444445,0.25,1,25.0,0.9761444444444445,0.25,19.0,31,602611633635,100,142.7720708847046,142.7720708847046,167.00473189353943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,168,16.8,5,0,14.8,19.8,0.9682638888888888,0.198,1,19.8,0.9682638888888888,0.198,14.8,41,602611633635,100,154.4785497188568,154.4785497188568,154.53628253936768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,194,19.4,5,0,16.0,20.4,0.9790277777777778,0.204,1,20.4,0.9790277777777778,0.204,16.0,51,602611633635,100,111.02356004714966,111.02356004714966,179.43194103240967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,155,15.5,5,0,6.4,9.8,0.9803888888888888,0.098,1,9.8,0.9803888888888888,0.098,6.4,61,602611633635,100,65.89764428138733,65.89764428138733,72.83326029777527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,115,11.5,5,0,14.4,18.8,0.9811805555555555,0.188,1,18.8,0.9811805555555555,0.188,14.4,71,602611633635,100,115.02698302268982,115.02698302268982,162.74461483955383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,116,11.6,5,0,19.6,28.6,0.9812592592592592,0.286,1,28.6,0.9812592592592592,0.286,19.6,81,602611633635,100,155.20951962471008,155.20951962471008,204.331538438797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,157,15.7,5,0,21.8,35.0,0.974325396825397,0.35,1,35.0,0.974325396825397,0.35,21.8,91,602611633635,100,192.29981899261475,192.29981899261475,192.363671541214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,114,11.4,5,0,3.8,4.6,0.9631666666666666,0.046,1,4.6,0.9631666666666666,0.046,3.8,101,602611633635,100,57.82676434516907,57.82676434516907,59.47834920883179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5,168,16.8,5,0,23.0,25.0,0.9723666666666666,0.25,1,25.0,0.9723666666666666,0.25,23.0,111,602611633635,100,163.6092827320099,163.6092827320099,183.17553567886353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,168,16.8,5,1,3.8,5.0,0.9736666666666668,0.05,1,5.0,0.9736666666666668,0.05,3.8,121,602611633635,100,42.708794593811035,42.708794593811035,55.86424160003662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4,132,13.2,5,1,13.8,19.2,0.9755833333333334,0.192,1,19.2,0.9755833333333334,0.192,13.8,131,602611633635,100,132.69675469398499,132.69675469398499,165.767582654953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4,115,11.5,5,1,14.4,18.8,0.9811805555555555,0.188,1,18.8,0.9811805555555555,0.188,14.4,71,602611633635,100,115.02698302268982,115.02698302268982,0.0016429424285888672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5,80,8.0,5,1,16.2,21.6,0.9816111111111109,0.216,1,21.6,0.9816111111111109,0.216,16.2,141,602611633635,100,151.19387364387512,151.19387364387512,189.99074387550354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,160,16.0,5,1,9.4,9.8,0.9752222222222222,0.098,1,9.8,0.9752222222222222,0.098,9.4,151,602611633635,100,82.1113977432251,82.1113977432251,88.13416242599487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,7,116,11.6,5,1,23.6,32.8,0.9736825396825397,0.328,1,32.8,0.9736825396825397,0.328,23.6,161,602611633635,100,220.04774403572083,220.04774403572083,247.7847137451172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,114,11.4,5,1,3.8,4.6,0.9631666666666666,0.046,1,4.6,0.9631666666666666,0.046,3.8,101,602611633635,100,57.82676434516907,57.82676434516907,0.0016605854034423828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,169,16.9,5,1,3.2,5.0,0.9727777777777776,0.05,1,5.0,0.9727777777777776,0.05,3.2,171,602611633635,100,46.976545333862305,46.976545333862305,63.00559210777283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,8,45,4.5,5,1,21.8,29.2,0.9772777777777778,0.292,1,29.2,0.9772777777777778,0.292,21.8,181,602611633635,100,267.8425073623657,267.8425073623657,289.94146275520325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,4,178,17.8,5,1,14.0,20.2,0.9770416666666668,0.202,1,20.2,0.9770416666666668,0.202,14.0,191,602611633635,100,120.19527912139893,120.19527912139893,181.4686930179596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4,115,11.5,5,1,14.4,18.8,0.9811805555555555,0.188,1,18.8,0.9811805555555555,0.188,14.4,71,602611633635,100,115.02698302268982,115.02698302268982,0.0019769668579101562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4,74,7.4,5,1,11.8,16.8,0.9791805555555556,0.168,1,16.8,0.9791805555555556,0.168,11.8,201,602611633635,100,129.06551671028137,129.06551671028137,158.04105591773987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,3,147,14.7,5,2,11.2,14.6,0.9720185185185185,0.146,1,14.6,0.9720185185185185,0.146,11.2,211,602611633635,100,117.88414359092712,117.88414359092712,117.95388603210449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
