,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,4,86,8.6,5,0,14.6,17.6,0.9800972222222222,0.176,1,17.6,0.9800972222222222,0.176,14.6,3,955749614914,100,126.63320660591125,126.63320660591125,146.69890809059143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,25,2.5,5,0,13.4,22.8,0.9754791666666667,0.228,1,22.8,0.9754791666666667,0.228,13.4,8,955749614914,100,289.53125739097595,289.53125739097595,331.8758599758148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,67,6.7,5,0,19.8,24.2,0.981824074074074,0.242,1,24.2,0.981824074074074,0.242,19.8,13,955749614914,100,168.65854215621948,168.65854215621948,289.4377908706665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,191,19.1,5,0,5.2,5.2,0.9924444444444444,0.052,1,5.2,0.9924444444444444,0.052,5.2,18,955749614914,100,28.36849570274353,28.36849570274353,45.52169108390808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,26,2.6,5,0,19.4,23.2,0.9800138888888889,0.232,1,23.2,0.9800138888888889,0.232,19.4,23,955749614914,100,266.7069630622864,266.7069630622864,320.9367878437042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,14,1.4,5,0,13.4,17.0,0.9607638888888889,0.17,1,17.0,0.9607638888888889,0.17,13.4,28,955749614914,100,446.97787618637085,446.97787618637085,448.855984210968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,174,17.4,5,0,17.2,20.0,0.9764583333333334,0.2,1,20.0,0.9764583333333334,0.2,17.2,33,955749614914,100,119.68571758270264,119.68571758270264,164.31093978881836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,20,2.0,5,0,4.0,7.4,0.976462962962963,0.074,1,7.4,0.976462962962963,0.074,4.0,38,955749614914,100,140.32658505439758,140.32658505439758,140.46214985847473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,79,7.9,5,0,19.8,30.6,0.9841269841269841,0.306,1,30.6,0.9841269841269841,0.306,19.8,43,955749614914,100,180.11618065834045,180.11618065834045,221.61307001113892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,134,13.4,5,0,24.4,28.6,0.9715555555555557,0.286,1,28.6,0.9715555555555557,0.286,24.4,48,955749614914,100,229.77632784843445,229.77632784843445,229.78502202033997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
