,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,sequential_execution_time,execution_time,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7
0,9,54,5.4,12,0,27.416666666666668,34.833333333333336,0.9878909465020576,0.34833333333333333,1,34.833333333333336,0.9878909465020576,0.34833333333333333,27.416666666666668,8,174400098348,100,627.7124900817871,627.7124900817871,817.849603176117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,96,9.6,12,0,3.5,4.5,0.990601851851852,0.045,1,4.5,0.990601851851852,0.045,3.5,18,174400098348,100,61.0740761756897,61.0740761756897,140.00225138664246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,138,13.8,12,0,3.9166666666666665,4.833333333333333,0.9875925925925926,0.04833333333333333,1,4.833333333333333,0.9875925925925926,0.04833333333333333,3.9166666666666665,28,174400098348,100,82.10539269447327,82.10539269447327,141.2987630367279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,84,8.4,12,0,3.25,4.333333333333333,0.982824074074074,0.043333333333333335,1,4.333333333333333,0.982824074074074,0.043333333333333335,3.25,38,174400098348,100,132.750262260437,132.750262260437,141.9859824180603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,149,14.9,12,0,7.25,9.916666666666666,0.982800925925926,0.09916666666666667,1,9.916666666666666,0.982800925925926,0.09916666666666667,7.25,48,174400098348,100,213.63256931304932,213.63256931304932,213.6845464706421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,159,15.9,12,0,18.333333333333332,25.0,0.9875138888888888,0.25,1,25.0,0.9875138888888888,0.25,18.333333333333332,58,174400098348,100,311.7139720916748,311.7139720916748,414.4265868663788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,55,5.5,12,0,18.666666666666668,23.333333333333332,0.9878626543209874,0.23333333333333334,1,23.333333333333332,0.9878626543209874,0.23333333333333334,18.666666666666668,68,174400098348,100,466.8321318626404,466.8321318626404,599.8775925636292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,181,18.1,12,0,22.083333333333332,25.416666666666668,0.9838101851851851,0.25416666666666665,1,25.416666666666668,0.9838101851851851,0.25416666666666665,22.083333333333332,78,174400098348,100,395.0142261981964,395.0142261981964,460.81502199172974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,110,11.0,12,0,30.916666666666668,42.333333333333336,0.9879552469135802,0.42333333333333334,1,42.333333333333336,0.9879552469135802,0.42333333333333334,30.916666666666668,88,174400098348,100,514.4947848320007,514.4947848320007,703.5430221557617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,36,3.6,12,0,18.833333333333332,23.25,0.9924437830687831,0.2325,1,23.25,0.9924437830687831,0.2325,18.833333333333332,98,174400098348,100,419.96543884277344,419.96543884277344,729.4563596248627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,197,19.7,12,0,27.416666666666668,36.0,0.9832142857142857,0.36,1,36.0,0.9832142857142857,0.36,27.416666666666668,108,174400098348,100,535.8253030776978,535.8253030776978,535.967203617096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,135,13.5,12,0,26.75,34.083333333333336,0.9840575396825396,0.3408333333333333,1,34.083333333333336,0.9840575396825396,0.3408333333333333,26.75,118,174400098348,100,527.5262353420258,527.5262353420258,591.3329503536224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,116,11.6,12,1,22.25,28.416666666666668,0.9883410493827162,0.2841666666666667,1,28.416666666666668,0.9883410493827162,0.2841666666666667,22.25,128,174400098348,100,404.5804765224457,404.5804765224457,480.53019762039185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,38,3.8,12,1,2.9166666666666665,3.3333333333333335,0.9936111111111112,0.03333333333333333,1,3.3333333333333335,0.9936111111111112,0.03333333333333333,2.9166666666666665,138,174400098348,100,67.62612652778625,67.62612652778625,129.2422273159027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,79,7.9,12,1,35.166666666666664,43.75,0.9887615740740742,0.4375,1,43.75,0.9887615740740742,0.4375,35.166666666666664,148,174400098348,100,564.016054391861,564.016054391861,734.9472765922546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,8,46,4.6,12,1,21.666666666666668,29.583333333333332,0.9899768518518519,0.29583333333333334,1,29.583333333333332,0.9899768518518519,0.29583333333333334,21.666666666666668,158,174400098348,100,505.7301857471466,505.7301857471466,685.3244273662567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6,55,5.5,12,1,18.666666666666668,23.333333333333332,0.9878626543209874,0.23333333333333334,1,23.333333333333332,0.9878626543209874,0.23333333333333334,18.666666666666668,68,174400098348,100,466.8321318626404,466.8321318626404,0.0019252300262451172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,149,14.9,12,1,4.166666666666667,4.916666666666667,0.9894675925925924,0.049166666666666664,1,4.916666666666667,0.9894675925925924,0.049166666666666664,4.166666666666667,168,174400098348,100,80.09115648269653,80.09115648269653,140.55357575416565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5,159,15.9,12,1,18.333333333333332,25.0,0.9875138888888888,0.25,1,25.0,0.9875138888888888,0.25,18.333333333333332,58,174400098348,100,311.7139720916748,311.7139720916748,0.0018205642700195312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
