,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,sequential_execution_time,execution_time,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1
0,9,32,3.2,12,0,23.166666666666668,28.416666666666668,0.9869598765432099,0.5683333333333334,1,28.416666666666668,0.9869598765432099,0.5683333333333334,23.166666666666668,2,847242015473,50,516.3871040344238,516.3871040344238,532.8007636070251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,69,6.9,12,0,7.25,8.416666666666666,0.991111111111111,0.16833333333333333,1,8.416666666666666,0.991111111111111,0.16833333333333333,7.25,7,847242015473,50,100.83953666687012,100.83953666687012,150.59186458587646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,110,11.0,12,0,7.166666666666667,9.416666666666666,0.986875,0.18833333333333332,1,9.416666666666666,0.986875,0.18833333333333332,7.166666666666667,12,847242015473,50,110.46471190452576,110.46471190452576,175.46179509162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,133,13.3,12,0,22.5,29.166666666666668,0.9842785493827161,0.5833333333333334,1,29.166666666666668,0.9842785493827161,0.5833333333333334,22.5,17,847242015473,50,276.30191469192505,276.30191469192505,283.7123911380768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,136,13.6,12,0,19.833333333333332,24.5,0.9863564814814815,0.49,1,24.5,0.9863564814814815,0.49,19.833333333333332,22,847242015473,50,234.99443697929382,234.99443697929382,256.5606734752655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,98,9.8,12,0,6.916666666666667,9.166666666666666,0.9848958333333333,0.18333333333333332,1,9.166666666666666,0.9848958333333333,0.18333333333333332,6.916666666666667,27,847242015473,50,131.53442406654358,131.53442406654358,144.14935994148254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,153,15.3,12,0,3.5,5.0,0.9927083333333332,0.1,1,5.0,0.9927083333333332,0.1,3.5,32,847242015473,50,43.58186388015747,43.58186388015747,92.78369450569153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,112,11.2,12,0,16.583333333333332,18.75,0.9831655092592593,0.375,1,18.75,0.9831655092592593,0.375,16.583333333333332,37,847242015473,50,233.03972792625427,233.03972792625427,233.2162365913391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,61,6.1,12,0,16.416666666666668,20.333333333333332,0.9906898148148148,0.4066666666666667,1,20.333333333333332,0.9906898148148148,0.4066666666666667,16.416666666666668,42,847242015473,50,229.44133377075195,229.44133377075195,287.72777581214905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,61,6.1,12,0,2.5,4.0,0.9876388888888888,0.08,1,4.0,0.9876388888888888,0.08,2.5,47,847242015473,50,67.14680576324463,67.14680576324463,97.79520297050476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,110,11.0,12,0,7.166666666666667,9.416666666666666,0.986875,0.18833333333333332,1,9.416666666666666,0.986875,0.18833333333333332,7.166666666666667,12,847242015473,50,110.46471190452576,110.46471190452576,0.0018970966339111328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,144,14.4,12,0,27.75,34.75,0.9886044973544974,0.695,1,34.75,0.9886044973544974,0.695,27.75,52,847242015473,50,253.27627396583557,253.27627396583557,312.2373728752136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
