,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,sequential_execution_time,execution_time,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,37,3.7,12,0,12,19,11,16,14,19,10,20,15,21,9,19,18,21,14,19,14,21,10,11,13.166666666666666,16.416666666666668,0.983062433862434,0.16416666666666666,1,16.416666666666668,0.983062433862434,0.16416666666666666,13.166666666666666,1,172463627866,100,1027.067819595337,1027.067819595337,1306.605355978012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,114,11.4,12,0,17,20,19,21,18,21,19,21,16,21,15,21,11,13,16,21,10,20,18,21,14.166666666666666,15.916666666666666,0.9680388888888887,0.15916666666666668,1,15.916666666666666,0.9680388888888887,0.15916666666666668,14.166666666666666,11,172463627866,100,1054.9516034126282,1054.9516034126282,1107.2690451145172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,41,4.1,12,0,19,20,11,20,12,19,13,14,12,21,14,19,15,18,0,0,0,0,0,0,8.583333333333334,10.5,0.9797674477198284,0.105,1,10.5,0.9797674477198284,0.105,8.583333333333334,21,172463627866,100,619.4334554672241,619.4334554672241,1053.4786128997803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,36,3.6,12,0,16,19,9,17,17,21,11,19,10,12,9,13,18,21,17,21,17,21,10,17,10.5,13.0,0.9784214616402114,0.13,1,13.0,0.9784214616402114,0.13,10.5,31,172463627866,100,1057.6534948349,1057.6534948349,1235.7821953296661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,23,2.3,12,0,16,18,9,14,17,21,14,15,15,21,12,16,15,21,15,20,13,19,9,10,7.833333333333333,9.25,0.9694740740740737,0.0925,1,9.25,0.9694740740740737,0.0925,7.833333333333333,41,172463627866,100,1292.4557693004608,1292.4557693004608,1724.6845409870148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,188,18.8,12,0,12,18,19,21,12,20,17,21,19,21,14,21,10,12,18,21,9,12,12,13,11.666666666666666,16.0,0.9641228505291005,0.16,1,16.0,0.9641228505291005,0.16,11.666666666666666,51,172463627866,100,1055.696240901947,1055.696240901947,1222.2622745037079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,19,1.9,12,0,11,21,15,16,14,17,14,21,13,21,13,19,16,21,12,13,10,15,0,0,7.666666666666667,9.25,0.9673236331569662,0.0925,1,9.25,0.9673236331569662,0.0925,7.666666666666667,61,172463627866,100,1105.3129189014435,1105.3129189014435,1258.389476299286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,85,8.5,12,0,18,21,15,21,16,21,16,21,17,21,10,16,11,18,15,19,19,20,17,18,12.5,15.25,0.9683999999999999,0.1525,1,15.25,0.9683999999999999,0.1525,12.5,71,172463627866,100,1031.4070870876312,1031.4070870876312,1104.812245607376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,50,5.0,12,0,15,21,10,17,15,21,13,14,10,16,14,18,14,15,17,21,16,21,0,0,8.5,12.5,0.9698491328630217,0.125,1,12.5,0.9698491328630217,0.125,8.5,81,172463627866,100,1013.2249417304993,1013.2249417304993,1170.395143032074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,88,8.8,12,0,9,20,10,20,19,21,18,21,17,21,10,21,15,21,10,20,0,0,0,0,16.416666666666668,20.916666666666668,0.9700134154040403,0.20916666666666667,1,20.916666666666668,0.9700134154040403,0.20916666666666667,16.416666666666668,91,172463627866,100,818.4625544548035,818.4625544548035,844.838968038559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1.8,12,0,19,21,9,15,14,18,12,21,18,21,9,18,12,16,18,20,15,16,0,0,6.833333333333333,7.833333333333333,0.9474845679012345,0.07833333333333334,1,7.833333333333333,0.9474845679012345,0.07833333333333334,6.833333333333333,101,172463627866,100,1535.1820788383484,1535.1820788383484,1582.6809220314026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,93,9.3,12,0,9,13,15,16,18,21,10,20,13,15,14,17,0,0,0,0,0,0,0,0,7.25,8.5,0.9487044753086419,0.085,1,8.5,0.9487044753086419,0.085,7.25,111,172463627866,100,879.1979074478149,879.1979074478149,946.8008558750153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,114,11.4,12,1,17,20,15,17,17,20,19,21,16,21,15,21,15,17,11,21,9,19,10,13,13.416666666666666,18.083333333333332,0.9806796296296294,0.18083333333333335,1,18.083333333333332,0.9806796296296294,0.18083333333333335,13.416666666666666,121,172463627866,100,812.1306426525116,812.1306426525116,1176.5988998413086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,19,1.9,12,1,11,21,18,19,14,17,13,21,13,21,12,18,11,21,16,17,17,21,0,0,6.5,10.166666666666666,0.9650241769547322,0.10166666666666667,1,10.166666666666666,0.9650241769547322,0.10166666666666667,6.5,131,172463627866,100,1059.554942369461,1059.554942369461,1312.1118614673615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
