,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,sequential_execution_time,execution_time,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0
0,51,5.1,12,0,12,13,11,21,14,18,9,20,18,20,14,16,14,21,19,20,18,21,0,0,10.333333333333334,13.25,0.9635368700229812,0.265,1,13.25,0.9635368700229812,0.265,10.333333333333334,7,873361574649,50,521.4579060077667,521.4579060077667,641.4075348377228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,197,19.7,12,0,16,20,15,16,9,17,15,21,9,11,12,15,13,21,11,13,12,21,13,21,15.0,21.916666666666668,0.9611647376543209,0.43833333333333335,1,21.916666666666668,0.9611647376543209,0.43833333333333335,15.0,17,873361574649,50,608.9831240177155,608.9831240177155,641.0462353229523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,78,7.8,12,0,10,16,12,16,14,21,17,18,15,16,14,16,11,15,17,21,15,21,16,21,10.916666666666666,14.583333333333334,0.975463558201058,0.2916666666666667,1,14.583333333333334,0.975463558201058,0.2916666666666667,10.916666666666666,27,873361574649,50,578.3958172798157,578.3958172798157,680.3001837730408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,97,9.7,12,0,18,21,13,18,9,16,14,16,10,20,12,21,16,21,18,20,18,21,0,0,15.5,17.583333333333332,0.968496129727611,0.3516666666666667,1,17.583333333333332,0.968496129727611,0.3516666666666667,15.5,37,873361574649,50,481.45888447761536,481.45888447761536,563.0361721515656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,171,17.1,12,0,14,18,18,21,11,20,11,17,9,19,18,20,12,21,12,16,15,21,0,0,17.833333333333332,22.25,0.9785533264746226,0.445,1,22.25,0.9785533264746226,0.445,17.833333333333332,47,873361574649,50,391.92718410491943,391.92718410491943,492.28266072273254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,199,19.9,12,0,10,12,15,19,17,21,10,14,11,14,16,21,19,21,15,21,0,0,0,0,10.0,12.583333333333334,0.9532719907407405,0.25166666666666665,1,12.583333333333334,0.9532719907407405,0.25166666666666665,10.0,57,873361574649,50,679.3565063476562,679.3565063476562,679.7297308444977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,96,9.6,12,0,16,17,10,13,15,21,19,21,14,19,15,20,13,17,14,15,17,21,10,12,10.0,12.583333333333334,0.970325462962963,0.25166666666666665,1,12.583333333333334,0.970325462962963,0.25166666666666665,10.0,67,873361574649,50,559.565416097641,559.565416097641,700.7010517120361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,178,17.8,12,0,11,18,13,18,9,19,9,14,13,14,11,17,14,21,18,21,0,0,0,0,14.666666666666666,18.583333333333332,0.9677602513227511,0.37166666666666665,1,18.583333333333332,0.9677602513227511,0.37166666666666665,14.666666666666666,77,873361574649,50,431.1514217853546,431.1514217853546,506.04244589805603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,172,17.2,12,0,19,21,19,21,10,12,17,20,19,20,15,20,16,18,13,21,0,0,0,0,6.75,10.5,0.9631886574074072,0.21,1,10.5,0.9631886574074072,0.21,6.75,87,873361574649,50,450.38134002685547,450.38134002685547,539.8009834289551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,147,14.7,12,0,11,15,15,18,10,21,19,21,15,17,14,19,18,19,16,21,13,21,15,21,17.25,19.5,0.9699695707070708,0.39,1,19.5,0.9699695707070708,0.39,17.25,97,873361574649,50,468.20219326019287,468.20219326019287,544.497593164444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,106,10.6,12,0,9,12,13,20,9,18,18,21,14,19,19,21,19,21,18,21,15,18,12,21,13.083333333333334,18.083333333333332,0.9744761904761903,0.3616666666666667,1,18.083333333333332,0.9744761904761903,0.3616666666666667,13.083333333333334,107,873361574649,50,480.52579855918884,480.52579855918884,642.0664129257202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,89,8.9,12,0,15,21,11,17,10,17,9,16,16,21,12,18,17,19,16,21,18,21,18,21,14.5,18.833333333333332,0.9754560846560845,0.37666666666666665,1,18.833333333333332,0.9754560846560845,0.37666666666666665,14.5,117,873361574649,50,540.9446060657501,540.9446060657501,602.990651845932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,147,14.7,12,1,11,15,15,16,10,20,18,21,15,17,14,16,18,19,16,21,13,21,15,20,13.083333333333334,17.0,0.973270833333333,0.34,1,17.0,0.973270833333333,0.34,13.083333333333334,127,873361574649,50,330.6980128288269,330.6980128288269,503.0607216358185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,197,19.7,12,1,16,20,15,17,9,17,15,21,9,11,12,17,13,21,11,13,12,21,12,20,19.166666666666668,23.0,0.9611454475308641,0.46,1,23.0,0.9611454475308641,0.46,19.166666666666668,137,873361574649,50,671.6783263683319,671.6783263683319,700.5333817005157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,48,4.8,12,1,12,13,11,18,13,17,9,20,17,20,14,16,14,18,18,21,0,0,0,0,6.833333333333333,10.833333333333334,0.969676527176527,0.21666666666666667,1,10.833333333333334,0.969676527176527,0.21666666666666667,6.833333333333333,147,873361574649,50,514.1458592414856,514.1458592414856,641.6972184181213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,174,17.4,12,1,19,20,19,21,10,12,17,18,19,20,15,21,16,18,13,21,0,0,0,0,7.166666666666667,9.583333333333334,0.9532175925925921,0.19166666666666668,1,9.583333333333334,0.9532175925925921,0.19166666666666668,7.166666666666667,157,873361574649,50,529.3814759254456,529.3814759254456,531.5956766605377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,106,10.6,12,1,13,20,9,18,18,21,14,19,19,21,19,21,15,18,12,21,0,0,0,0,11.333333333333334,15.5,0.9719236662257495,0.31,1,15.5,0.9719236662257495,0.31,11.333333333333334,167,873361574649,50,425.90194845199585,425.90194845199585,495.1607041358948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51,5.1,12,1,12,15,10,19,14,18,9,14,18,21,14,16,14,18,19,21,18,21,0,0,7.916666666666667,11.416666666666666,0.9694384430727021,0.22833333333333333,1,11.416666666666666,0.9694384430727021,0.22833333333333333,7.916666666666667,177,873361574649,50,603.4131767749786,603.4131767749786,611.775652885437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,97,9.7,12,1,18,21,13,18,9,16,14,16,10,20,12,21,16,21,18,20,18,21,0,0,15.5,17.583333333333332,0.968496129727611,0.3516666666666667,1,17.583333333333332,0.968496129727611,0.3516666666666667,15.5,37,873361574649,50,481.45888447761536,481.45888447761536,0.001056671142578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,171,17.1,12,1,14,18,18,21,11,20,11,17,9,19,18,20,12,21,12,16,15,21,0,0,17.833333333333332,22.25,0.9785533264746226,0.445,1,22.25,0.9785533264746226,0.445,17.833333333333332,47,873361574649,50,391.92718410491943,391.92718410491943,0.0006976127624511719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,197,19.7,12,1,16,21,15,16,9,17,14,21,9,11,12,15,13,20,11,21,12,13,13,21,17.583333333333332,22.083333333333332,0.9549686838624336,0.44166666666666665,1,22.083333333333332,0.9549686838624336,0.44166666666666665,17.583333333333332,187,873361574649,50,653.5439608097076,653.5439608097076,653.9426107406616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,97,9.7,12,1,18,21,13,18,9,16,14,16,10,19,12,21,16,17,17,21,18,21,0,0,11.75,16.583333333333332,0.9697687634724671,0.33166666666666667,1,16.583333333333332,0.9697687634724671,0.33166666666666667,11.75,197,873361574649,50,447.3338906764984,447.3338906764984,555.9698050022125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,178,17.8,12,1,11,18,16,20,9,19,9,13,19,21,13,19,18,21,0,0,0,0,0,0,12.5,15.166666666666666,0.9729809145880574,0.30333333333333334,1,15.166666666666666,0.9729809145880574,0.30333333333333334,12.5,207,873361574649,50,437.7910530567169,437.7910530567169,506.4265706539154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,198,19.8,12,1,10,11,11,15,17,21,9,13,11,14,16,21,18,21,14,19,0,0,0,0,8.5,12.25,0.9536319444444442,0.245,1,12.25,0.9536319444444442,0.245,8.5,217,873361574649,50,612.2683539390564,612.2683539390564,682.44304728508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,199,19.9,12,2,10,12,15,19,17,19,10,14,10,13,14,19,16,21,19,21,14,20,0,0,9.75,14.166666666666666,0.9672674897119339,0.2833333333333333,1,14.166666666666666,0.9672674897119339,0.2833333333333333,9.75,227,873361574649,50,541.511785030365,541.511785030365,726.4827787876129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,172,17.2,12,2,19,21,19,21,10,15,17,20,16,17,13,21,0,0,0,0,0,0,0,0,7.166666666666667,8.75,0.9578059413580244,0.175,1,8.75,0.9578059413580244,0.175,7.166666666666667,237,873361574649,50,389.31467509269714,389.31467509269714,389.7308692932129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,198,19.8,12,2,19,20,19,21,10,12,9,13,18,19,15,20,16,18,13,21,0,0,0,0,7.583333333333333,10.666666666666666,0.9511553819444443,0.21333333333333335,1,10.666666666666666,0.9511553819444443,0.21333333333333335,7.583333333333333,247,873361574649,50,456.7850830554962,456.7850830554962,576.0773885250092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
