,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,sequential_execution_time,execution_time,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0
0,21,2.1,12,0,9,12,10,11,17,21,14,21,19,21,14,15,10,18,14,21,0,0,0,0,5.5,7.416666666666667,0.9645882936507937,0.14833333333333334,1,7.416666666666667,0.9645882936507937,0.14833333333333334,5.5,7,792283261917,50,595.7943871021271,595.7943871021271,640.1089766025543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,159,15.9,12,0,11,12,14,21,12,16,19,21,9,18,15,20,17,21,11,16,17,21,0,0,14.666666666666666,17.0,0.9745494317068393,0.34,1,17.0,0.9745494317068393,0.34,14.666666666666666,17,792283261917,50,424.9399857521057,424.9399857521057,484.48806500434875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,91,9.1,12,0,10,20,16,18,9,13,15,21,9,11,19,21,18,21,13,21,10,17,0,0,13.583333333333334,16.333333333333332,0.9830800264550265,0.32666666666666666,1,16.333333333333332,0.9830800264550265,0.32666666666666666,13.583333333333334,27,792283261917,50,511.5723886489868,511.5723886489868,679.1128180027008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,184,18.4,12,0,12,14,18,21,15,21,19,21,18,21,18,21,13,19,9,17,19,21,0,0,13.166666666666666,14.666666666666666,0.9709735082304527,0.29333333333333333,1,14.666666666666666,0.9709735082304527,0.29333333333333333,13.166666666666666,37,792283261917,50,423.15925216674805,423.15925216674805,553.0385913848877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,114,11.4,12,0,18,21,15,18,10,19,13,21,14,17,14,20,17,21,9,15,16,20,15,16,14.25,18.25,0.9748672839506172,0.365,1,18.25,0.9748672839506172,0.365,14.25,47,792283261917,50,510.4647340774536,510.4647340774536,558.1675443649292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,98,9.8,12,0,15,21,17,21,14,21,10,16,11,13,11,20,13,21,14,19,0,0,0,0,13.5,17.5,0.977726273148148,0.35,1,17.5,0.977726273148148,0.35,13.5,57,792283261917,50,540.1948599815369,540.1948599815369,569.9525058269501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,155,15.5,12,0,13,18,19,20,9,19,18,21,17,18,11,20,14,16,18,21,13,20,0,0,14.833333333333334,17.0,0.9727584264158337,0.34,1,17.0,0.9727584264158337,0.34,14.833333333333334,67,792283261917,50,357.59037232398987,357.59037232398987,449.0502219200134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,44,4.4,12,0,18,21,10,17,11,13,13,21,17,18,12,21,17,19,0,0,0,0,0,0,8.333333333333334,9.583333333333334,0.97447869425548,0.19166666666666668,1,9.583333333333334,0.97447869425548,0.19166666666666668,8.333333333333334,77,792283261917,50,531.0151076316833,531.0151076316833,600.9748501777649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,180,18.0,12,0,12,17,15,19,17,21,15,20,15,21,11,21,10,20,11,13,0,0,0,0,14.75,19.333333333333332,0.9776973379629629,0.38666666666666666,1,19.333333333333332,0.9776973379629629,0.38666666666666666,14.75,87,792283261917,50,469.70236825942993,469.70236825942993,577.2029824256897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,158,15.8,12,0,16,21,14,21,18,21,16,18,12,20,12,14,14,18,12,21,13,19,13,21,18.166666666666668,22.333333333333332,0.9641569664902999,0.44666666666666666,1,22.333333333333332,0.9641569664902999,0.44666666666666666,18.166666666666668,97,792283261917,50,555.9555470943451,555.9555470943451,556.3804943561554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,179,17.9,12,0,16,19,16,21,19,21,13,15,18,20,18,19,14,21,14,19,19,21,14,21,11.75,15.166666666666666,0.9693190476190475,0.30333333333333334,1,15.166666666666666,0.9693190476190475,0.30333333333333334,11.75,107,792283261917,50,463.10534501075745,463.10534501075745,558.5849366188049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,95,9.5,12,0,19,21,13,21,14,18,14,17,14,19,15,17,0,0,0,0,0,0,0,0,7.5,8.833333333333334,0.9633206018518518,0.17666666666666667,1,8.833333333333334,0.9633206018518518,0.17666666666666667,7.5,117,792283261917,50,440.8399839401245,440.8399839401245,441.2349910736084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,180,18.0,12,1,12,16,15,19,17,21,13,21,15,17,15,20,11,21,10,20,15,18,11,13,18.333333333333332,21.833333333333332,0.9719608796296297,0.43666666666666665,1,21.833333333333332,0.9719608796296297,0.43666666666666665,18.333333333333332,127,792283261917,50,503.4844424724579,503.4844424724579,592.1654005050659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,114,11.4,12,1,18,21,15,18,10,19,14,19,14,21,17,21,9,15,0,0,0,0,0,0,10.75,14.416666666666666,0.980800390526581,0.28833333333333333,1,14.416666666666666,0.980800390526581,0.28833333333333333,10.75,137,792283261917,50,457.009064912796,457.009064912796,540.8001279830933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,178,17.8,12,1,16,20,15,21,18,21,13,15,18,19,13,14,14,21,14,20,16,21,14,21,13.0,17.583333333333332,0.9635907407407405,0.3516666666666667,1,17.583333333333332,0.9635907407407405,0.3516666666666667,13.0,147,792283261917,50,545.6965100765228,545.6965100765228,616.7014193534851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,114,11.4,12,1,18,20,15,18,10,14,13,21,13,16,18,21,16,21,9,13,18,21,15,16,11.166666666666666,13.833333333333334,0.9616733796296295,0.27666666666666667,1,13.833333333333334,0.9616733796296295,0.27666666666666667,11.166666666666666,157,792283261917,50,652.6460268497467,652.6460268497467,731.9239084720612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,43,4.3,12,1,16,19,16,21,19,21,13,15,11,13,13,14,14,21,11,16,18,21,14,21,8.333333333333334,11.0,0.9722850529100526,0.22,1,11.0,0.9722850529100526,0.22,8.333333333333334,167,792283261917,50,629.8006541728973,629.8006541728973,746.2727615833282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,179,17.9,12,1,18,21,10,17,10,11,13,21,17,18,12,21,17,19,0,0,0,0,0,0,9.916666666666666,13.0,0.9647305681531869,0.26,1,13.0,0.9647305681531869,0.26,9.916666666666666,177,792283261917,50,482.6463463306427,482.6463463306427,517.1508831977844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
