,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,sequential_execution_time,execution_time,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2
0,4,181,18.1,5,0,17.0,20.0,0.9709027777777778,0.4,1,20.0,0.9709027777777778,0.4,17.0,1,374988376638,50,83.92535018920898,83.92535018920898,84.28050231933594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,113,11.3,5,0,6.8,9.4,0.9798611111111112,0.188,1,9.4,0.9798611111111112,0.188,6.8,6,374988376638,50,50.02106547355652,50.02106547355652,63.38975811004639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,26,2.6,5,0,11.6,14.6,0.9870888888888889,0.292,1,14.6,0.9870888888888889,0.292,11.6,11,374988376638,50,115.38932657241821,115.38932657241821,163.8857445716858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,132,13.2,5,0,8.6,9.6,0.9709444444444445,0.192,1,9.6,0.9709444444444445,0.192,8.6,16,374988376638,50,50.79201006889343,50.79201006889343,50.794230937957764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,120,12.0,5,0,14.6,14.2,0.9739074074074074,0.284,1,14.2,0.9739074074074074,0.284,14.6,21,374988376638,50,70.62573409080505,70.62573409080505,70.62809467315674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,80,8.0,5,0,7.0,8.8,0.9871666666666667,0.176,1,8.8,0.9871666666666667,0.176,7.0,26,374988376638,50,44.34829926490784,44.34829926490784,60.40082836151123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,193,19.3,5,0,26.4,30.2,0.9662407407407407,0.604,1,30.2,0.9662407407407407,0.604,26.4,31,374988376638,50,110.59718704223633,110.59718704223633,110.59961271286011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,126,12.6,5,0,24.2,28.4,0.9723240740740741,0.568,1,28.4,0.9723240740740741,0.568,24.2,36,374988376638,50,110.29440879821777,110.29440879821777,110.29684591293335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,100,10.0,5,0,20.0,22.8,0.9872,0.456,1,22.8,0.9872,0.456,20.0,41,374988376638,50,83.92639255523682,83.92639255523682,104.49088454246521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,29,2.9,5,0,3.0,3.0,0.9858333333333332,0.06,1,3.0,0.9858333333333332,0.06,3.0,46,374988376638,50,30.203670263290405,30.203670263290405,49.15635085105896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,86,8.6,5,0,29.8,39.8,0.9763024691358024,0.796,1,39.8,0.9763024691358024,0.796,29.8,51,374988376638,50,144.38018321990967,144.38018321990967,156.58142161369324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,174,17.4,5,0,14.4,15.2,0.9791481481481482,0.304,1,15.2,0.9791481481481482,0.304,14.4,56,374988376638,50,60.59443759918213,60.59443759918213,74.92111468315125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,75,7.5,5,1,5.0,8.6,0.9821388888888888,0.172,1,8.6,0.9821388888888888,0.172,5.0,61,374988376638,50,49.22208523750305,49.22208523750305,53.506688833236694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8,104,10.4,5,1,31.0,37.4,0.98125,0.748,1,37.4,0.98125,0.748,31.0,66,374988376638,50,123.62095260620117,123.62095260620117,136.87026929855347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,144,14.4,5,1,7.4,10.0,0.9900833333333333,0.2,1,10.0,0.9900833333333333,0.2,7.4,71,374988376638,50,31.27816128730774,31.27816128730774,60.31996440887451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3,122,12.2,5,1,11.8,14.2,0.9708888888888888,0.284,1,14.2,0.9708888888888888,0.284,11.8,76,374988376638,50,74.18805932998657,74.18805932998657,74.19316387176514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,113,11.3,5,1,6.8,9.4,0.9798611111111112,0.188,1,9.4,0.9798611111111112,0.188,6.8,6,374988376638,50,50.02106547355652,50.02106547355652,0.0005781650543212891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6,125,12.5,5,1,22.2,28.6,0.9762222222222223,0.572,1,28.6,0.9762222222222223,0.572,22.2,81,374988376638,50,109.13505959510803,109.13505959510803,109.13804984092712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
