,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,5,76,7.6,5,0,17.4,20.6,0.9667222222222221,0.412,1,20.6,0.9667222222222221,0.412,17.4,1,708682768404,50,121.59767198562622,121.59767198562622,121.9598958492279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,97,9.7,5,0,5.8,4.6,0.9933888888888888,0.092,1,4.6,0.9933888888888888,0.092,5.8,6,708682768404,50,22.767120122909546,22.767120122909546,33.21286463737488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,185,18.5,5,0,13.0,10.0,0.9755555555555555,0.2,1,10.0,0.9755555555555555,0.2,13.0,11,708682768404,50,46.151222467422485,46.151222467422485,54.67540407180786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,60,6.0,5,0,21.2,24.2,0.9805833333333333,0.484,1,24.2,0.9805833333333333,0.484,21.2,16,708682768404,50,115.59574675559998,115.59574675559998,137.90746879577637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,134,13.4,5,0,22.0,24.2,0.9820777777777778,0.484,1,24.2,0.9820777777777778,0.484,22.0,21,708682768404,50,85.01440048217773,85.01440048217773,100.04294466972351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,131,13.1,5,0,22.2,28.8,0.976638888888889,0.576,1,28.8,0.976638888888889,0.576,22.2,26,708682768404,50,108.1281406879425,108.1281406879425,108.13053631782532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,69,6.9,5,0,13.8,16.2,0.9726250000000001,0.324,1,16.2,0.9726250000000001,0.324,13.8,31,708682768404,50,97.19734287261963,97.19734287261963,97.26443433761597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,131,13.1,5,0,9.2,9.4,0.9753333333333334,0.188,1,9.4,0.9753333333333334,0.188,9.2,36,708682768404,50,51.26404643058777,51.26404643058777,55.993834018707275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,114,11.4,5,0,1.8,4.6,0.9711111111111111,0.092,1,4.6,0.9711111111111111,0.092,1.8,41,708682768404,50,36.43549680709839,36.43549680709839,36.43791174888611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,63,6.3,5,0,30.0,36.0,0.9713580246913581,0.72,1,36.0,0.9713580246913581,0.72,30.0,46,708682768404,50,167.08071970939636,167.08071970939636,167.0832154750824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,10,1.0,5,0,10.0,10.8,0.9822592592592593,0.216,1,10.8,0.9822592592592593,0.216,10.0,51,708682768404,50,172.08320331573486,172.08320331573486,189.2127389907837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,195,19.5,5,0,38.6,46.2,0.9815740740740743,0.924,1,46.2,0.9815740740740743,0.924,38.6,56,708682768404,50,113.0514304637909,113.0514304637909,118.07144784927368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,197,19.7,5,1,11.4,10.0,0.9676388888888889,0.2,1,10.0,0.9676388888888889,0.2,11.4,61,708682768404,50,52.281617403030396,52.281617403030396,63.13492560386658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6,60,6.0,5,1,21.2,24.2,0.9805833333333333,0.484,1,24.2,0.9805833333333333,0.484,21.2,16,708682768404,50,115.59574675559998,115.59574675559998,0.0005862712860107422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,178,17.8,5,1,8.2,10.0,0.9819166666666667,0.2,1,10.0,0.9819166666666667,0.2,8.2,66,708682768404,50,42.702128171920776,42.702128171920776,51.10897493362427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5,10,1.0,5,1,5.2,8.2,0.9890666666666666,0.164,1,8.2,0.9890666666666666,0.164,5.2,71,708682768404,50,134.9849557876587,134.9849557876587,142.34886527061462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,114,11.4,5,1,1.8,4.6,0.9711111111111111,0.092,1,4.6,0.9711111111111111,0.092,1.8,41,708682768404,50,36.43549680709839,36.43549680709839,0.0005736351013183594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6,10,1.0,5,1,10.0,10.8,0.9822592592592593,0.216,1,10.8,0.9822592592592593,0.216,10.0,51,708682768404,50,172.08320331573486,172.08320331573486,0.0004889965057373047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,179,17.9,5,1,10.6,10.0,0.9809722222222221,0.2,1,10.0,0.9809722222222221,0.2,10.6,76,708682768404,50,44.07422423362732,44.07422423362732,52.06471347808838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,124,12.4,5,1,3.0,4.8,0.988,0.096,1,4.8,0.988,0.096,3.0,81,708682768404,50,25.57001304626465,25.57001304626465,37.736332654953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,126,12.6,5,1,6.4,4.8,0.9957777777777778,0.096,1,4.8,0.9957777777777778,0.096,6.4,86,708682768404,50,23.01503348350525,23.01503348350525,38.239959716796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,5,77,7.7,5,1,22.0,20.8,0.9723,0.416,1,20.8,0.9723,0.416,22.0,91,708682768404,50,113.9285249710083,113.9285249710083,115.37072443962097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,6,131,13.1,5,1,22.2,28.8,0.976638888888889,0.576,1,28.8,0.976638888888889,0.576,22.2,26,708682768404,50,108.1281406879425,108.1281406879425,0.0005803108215332031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,109,10.9,5,1,2.2,4.6,0.9803888888888888,0.092,1,4.6,0.9803888888888888,0.092,2.2,96,708682768404,50,28.215927124023438,28.215927124023438,30.05684757232666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,114,11.4,5,2,1.8,4.6,0.9711111111111111,0.092,1,4.6,0.9711111111111111,0.092,1.8,41,708682768404,50,36.43549680709839,36.43549680709839,0.0005831718444824219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,114,11.4,5,2,1.8,4.6,0.9711111111111111,0.092,1,4.6,0.9711111111111111,0.092,1.8,41,708682768404,50,36.43549680709839,36.43549680709839,0.0004925727844238281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
